country,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU
2008-06,-17.7,-23.9,-10.2,-37.6,-7.0,-14.6,-11.3,-17.2,-3.8,-16.9,25.8,0.6,-1.9,5.7,3.2,-10.7376,4.3,0.0,16.4,-0.4,10.9,13.2,12.7,15.9,7.8,11.2,-13.0,-20.5,54.4
2008-07,-13.6,-22.6,-9.8,-35.4,-6.7,-27.3,-23.0,-25.5,-8.3,-25.4,26.3,-2.3,-3.6,6.4,-1.1,-15.245,0.5,-1.6,19.6,-3.7,4.7,6.9,6.0,10.1,5.1,9.7,-15.5,-26.6,52.9
2008-08,-14.8,-26.5,-13.1,-39.9,-9.2,-23.3,-21.4,-24.3,-11.2,-25.6,28.1,-5.9,-6.9,9.4,-3.1,-17.08726,-5.1,-1.6,18.0,-5.5,0.1,2.7,5.6,2.4,5.6,10.4,-15.9,-29.5,40.7
2008-09,-16.7,-26.9,-12.2,-41.6,-13.1,-24.6,-28.7,-28.5,-12.9,-27.0,32.2,-8.9,-11.6,10.3,-8.6,-27.81628,-7.8,-12.2,12.0,-11.1,-1.1,1.7,4.7,1.3,2.3,6.6,-14.5,-27.4,36.2
2008-10,-17.8,-26.0,-12.2,-39.9,-19.3,-28.3,-24.2,-26.7,-9.5,-28.2,27.7,-16.6,-15.7,14.0,-15.9,-31.19862,-19.7,-13.3,7.4,-18.3,-4.5,-3.7,-5.3,-1.4,-1.7,6.2,-16.8,-36.9,39.4
2008-11,-16.1,-25.8,-11.5,-40.0,-22.0,-35.6,-30.6,-33.6,-15.6,-37.8,34.5,-27.0,-24.9,19.0,-29.0,-47.23927,-32.9,-27.7,-0.9,-27.9,-7.9,-7.2,-9.7,-3.9,-7.7,0.2,-16.3,-39.0,26.3
2008-12,-20.7,-27.1,-13.8,-40.5,-26.2,-37.0,-30.1,-32.6,-18.9,-38.2,30.8,-35.1,-32.3,24.6,-40.2,-61.65112,-40.3,-45.1,-6.3,-37.9,-19.0,-13.7,-7.3,-14.8,-8.4,-1.1,-20.0,-52.0,24.2
2009-01,-24.4,-29.7,-18.8,-40.6,-31.3,-38.5,-24.9,-30.8,-19.0,-36.8,29.2,-36.7,-33.2,23.1,-46.0,-47.56784,-41.0,-42.2,-11.0,-42.7,-16.6,-13.4,-10.1,-13.6,-8.9,-4.5,-21.2,-56.7,29.2
2009-02,-24.1,-28.7,-18.7,-38.6,-24.5,-39.3,-20.7,-28.4,-17.8,-35.2,25.0,-40.6,-34.0,28.2,-54.7,-51.44019,-39.0,-47.4,-11.3,-51.8,-17.6,-14.7,-10.4,-16.1,-13.9,-5.8,-21.8,-57.1,23.8
2009-03,-19.7,-28.5,-19.1,-38.0,-24.4,-42.3,-22.8,-29.5,-18.8,-38.1,23.3,-42.2,-40.2,28.1,-59.5,-49.03622,-39.0,-47.7,-12.8,-56.8,-21.1,-16.7,-9.5,-19.4,-12.6,-8.4,-23.3,-62.7,24.7
2009-04,-9.7,-30.5,-21.0,-40.0,-23.9,-43.7,-13.0,-26.4,-19.4,-33.1,22.6,-41.5,-40.4,30.5,-61.3,-37.54474,-32.8,-40.6,-11.6,-60.1,-14.9,-13.3,-11.1,-13.8,-11.1,-12.4,-22.8,-62.5,22.8
2009-05,-17.0,-32.6,-23.0,-42.1,-25.0,-41.2,-14.3,-25.7,-16.6,-33.8,21.5,-40.9,-40.4,29.6,-64.8,-28.40021,-28.2,-39.6,-10.5,-62.3,-14.5,-11.2,-7.4,-11.8,-10.1,-12.3,-23.0,-62.0,14.1
2009-06,-22.2,-31.5,-19.5,-43.4,-27.4,-32.0,-11.4,-20.9,-14.1,-29.4,19.3,-38.6,-38.3,28.9,-65.7,-16.98662,-21.2,-33.1,-10.3,-63.6,-12.3,-7.8,-3.4,-7.8,-9.2,-12.1,-21.0,-55.7,11.0
2009-07,-20.3,-30.5,-18.4,-42.7,-25.3,-31.2,-5.1,-18.5,-13.9,-27.1,19.1,-36.1,-36.9,27.2,-64.8,-3.22495,-16.3,-26.0,-12.4,-63.1,-11.0,-6.6,0.1,-8.9,-6.7,-11.1,-17.2,-46.3,7.9
2009-08,-15.7,-28.3,-13.0,-43.5,-21.6,-26.9,-5.6,-17.7,-11.3,-25.3,20.5,-30.8,-32.9,23.8,-60.1,11.76691,-8.5,-12.2,-8.2,-59.3,-0.3,1.6,2.9,2.3,-3.5,-7.6,-13.7,-37.8,-5.4
2009-09,-14.9,-29.8,-15.5,-44.1,-20.5,-21.7,-5.1,-15.3,-9.5,-26.0,19.2,-29.4,-34.7,21.8,-58.6,9.58091,-7.9,-13.9,-10.5,-57.9,1.4,5.0,8.4,5.1,-5.3,-8.6,-11.7,-32.4,-4.4
2009-10,-15.4,-27.8,-14.0,-41.6,-20.9,-19.2,-10.1,-17.8,-6.4,-29.4,24.1,-25.0,-29.6,18.1,-57.4,14.66005,0.5,-4.9,-8.3,-56.1,4.0,4.7,7.2,3.0,-5.7,-6.8,-9.2,-25.5,-4.8
2009-11,-15.9,-26.4,-12.5,-40.3,-17.8,-13.6,-8.0,-14.6,-8.1,-23.8,22.1,-22.3,-26.4,17.5,-52.6,21.03561,3.2,-0.4,-8.0,-52.1,5.5,8.8,11.8,9.0,-5.9,-3.7,-10.3,-26.4,0.2
2009-12,-14.5,-27.2,-12.1,-42.4,-20.2,-11.2,-9.8,-13.4,-7.4,-17.6,19.3,-19.2,-22.1,14.7,-50.3,22.0176,7.5,3.3,-9.7,-49.2,6.8,7.8,10.7,6.0,-0.8,-5.4,-8.5,-24.5,6.0
2010-01,-23.6,-27.9,-16.0,-39.9,-22.6,-15.9,-8.7,-14.8,-6.5,-19.8,19.8,-16.1,-20.6,13.6,-43.5,21.36044,8.8,3.6,-9.3,-42.8,6.3,7.6,8.3,8.3,-2.8,-4.4,-10.8,-27.5,10.8
2010-02,-27.5,-25.3,-14.1,-36.5,-21.9,-21.7,-19.0,-19.8,-8.6,-23.7,18.5,-12.3,-16.1,10.2,-40.7,19.25744,14.0,6.6,-6.5,-38.7,4.1,7.5,12.0,6.3,-3.3,-4.2,-10.5,-28.4,15.1
2010-03,-20.5,-23.9,-13.9,-34.0,-21.3,-16.4,-15.2,-17.8,-8.5,-19.6,21.8,-9.1,-12.8,6.3,-36.1,27.21172,15.1,15.2,-1.4,-34.1,8.0,10.5,13.0,10.5,1.6,-4.7,-8.4,-20.6,17.2
2010-04,1.8,-22.1,-10.6,-33.7,-17.7,-6.7,1.5,-6.6,-5.2,-13.4,14.6,-4.8,-7.1,3.6,-26.0,34.91165,15.3,23.6,2.2,-25.8,15.9,16.8,15.8,18.7,3.6,1.6,-6.2,-15.8,20.7
2010-05,-5.8,-22.8,-10.7,-34.9,-16.2,-5.9,-5.7,-9.7,-5.3,-12.2,17.5,-2.2,-5.1,3.2,-21.4,32.9561,18.0,19.6,7.9,-21.4,13.9,14.6,14.4,15.6,3.3,0.4,-10.2,-26.7,25.4
2010-06,-6.1,-21.7,-10.6,-32.7,-17.8,-13.5,-3.7,-10.6,-4.0,-13.7,14.7,0.6,-3.8,0.0,-15.4,29.14368,17.2,19.9,7.9,-17.3,17.9,14.0,6.9,17.3,0.5,3.2,-9.0,-25.9,26.6
2010-07,-1.5,-19.8,-9.6,-30.1,-15.8,0.1,6.6,-1.5,1.4,-4.0,11.3,3.5,0.2,-0.6,-8.6,34.09215,18.6,24.5,7.5,-11.3,19.6,18.8,12.2,24.6,3.1,6.2,-4.1,-10.0,23.0
2010-08,-5.3,-20.0,-10.5,-29.5,-13.3,3.7,6.5,-0.2,2.1,-6.3,10.9,4.8,1.9,-0.3,-4.2,32.13498,18.2,21.6,6.4,-7.1,21.1,19.8,16.0,22.3,7.6,3.7,-1.8,-2.9,21.2
2010-09,-5.3,-17.0,-6.7,-27.3,-12.4,7.2,12.4,2.9,4.6,-0.8,10.8,6.3,3.3,-0.6,-1.5,32.31076,19.8,23.8,9.8,-4.5,25.1,22.4,17.0,25.0,8.2,7.6,-0.6,-1.8,22.7
2010-10,-3.5,-15.3,-3.0,-27.7,-8.7,9.2,14.4,3.3,4.6,2.2,13.6,8.3,9.4,-0.9,2.8,33.70863,21.3,25.7,10.3,-3.1,24.8,24.2,20.2,27.7,9.6,11.7,0.0,2.2,18.7
2010-11,-4.4,-13.7,-2.1,-25.3,-10.2,17.5,17.9,7.8,5.9,3.2,11.9,11.5,11.9,-3.1,6.0,29.85756,25.3,24.8,14.7,1.5,28.8,27.0,20.6,31.5,11.8,13.3,3.1,10.6,21.7
2010-12,-14.6,-13.9,-1.8,-26.1,-7.6,21.4,28.4,13.5,6.7,9.7,9.3,14.5,13.9,-4.8,10.3,31.42838,28.6,28.4,18.7,4.5,28.4,26.8,22.4,29.5,12.0,10.7,2.8,8.7,26.6
2011-01,-27.3,-12.4,0.3,-25.2,-6.4,16.8,20.5,8.0,8.5,5.6,13.3,14.0,15.6,-3.6,12.4,30.1019,26.1,28.7,20.9,8.8,24.9,23.0,18.6,25.6,12.7,11.2,2.9,8.3,34.8
2011-02,7.7,-8.2,2.5,-18.9,-0.3,17.9,22.5,9.4,8.6,8.8,12.2,16.4,16.4,-4.0,17.5,22.84238,27.7,27.5,26.4,10.2,27.7,25.8,21.0,28.6,12.1,11.9,3.6,9.5,41.7
2011-03,13.1,-9.7,1.6,-20.9,-0.9,15.3,23.9,8.5,7.9,6.2,13.6,15.8,18.7,-5.9,18.2,26.81205,23.2,26.0,26.4,11.8,26.8,25.0,22.3,25.8,13.2,12.8,2.5,6.6,43.0
2011-04,5.2,-7.7,0.4,-15.8,0.5,10.5,16.9,4.3,7.6,4.9,14.5,14.8,18.4,-5.3,17.8,19.47437,21.3,22.8,28.2,12.2,24.0,23.5,18.4,28.1,14.8,16.8,0.0,2.0,46.2
2011-05,-3.1,-7.4,-1.5,-13.4,-0.6,8.3,19.0,4.8,5.6,0.0,12.9,13.7,16.9,-6.0,17.1,14.78938,18.2,16.7,23.8,10.9,20.1,21.1,17.5,25.8,12.5,16.1,0.4,2.4,46.3
2011-06,-0.7,-6.5,-0.6,-12.5,-0.2,4.9,19.9,2.7,3.5,2.2,16.8,11.8,15.3,-3.9,17.2,15.02246,14.4,19.0,19.5,9.7,21.3,19.8,14.4,23.7,12.1,13.2,1.5,2.3,40.8
2011-07,-4.7,-7.5,-1.6,-13.4,-2.2,8.1,14.5,1.0,3.4,0.5,19.5,9.3,14.1,-2.5,14.6,3.97712,10.9,5.9,15.4,8.0,19.8,19.8,17.7,21.9,11.6,14.3,0.3,-2.6,43.0
2011-08,-3.0,-6.4,-0.7,-12.0,-5.0,-2.4,10.7,-3.8,1.2,-8.0,19.7,5.3,8.2,0.2,10.2,-0.52933,6.1,1.0,11.3,4.0,14.4,15.2,11.8,19.5,7.6,12.9,-3.7,-14.3,42.7
2011-09,-6.3,-6.3,1.2,-13.9,-6.3,-5.0,8.7,-5.6,3.3,-8.0,20.5,2.6,10.0,2.4,7.3,2.27186,2.7,5.7,10.3,1.4,10.9,11.8,8.7,15.8,8.7,15.6,-4.3,-18.9,42.0
2011-10,-1.8,-9.0,-1.8,-16.3,-9.2,-7.5,4.0,-8.8,-0.2,-12.8,22.8,0.7,7.5,3.8,5.4,-2.13546,0.5,1.7,9.3,1.6,11.8,12.2,8.9,15.7,9.5,13.1,-5.8,-22.1,42.0
2011-11,-6.9,-7.5,1.2,-16.2,-8.5,-4.3,8.2,-5.1,2.7,-9.6,19.2,0.8,6.2,3.8,3.7,-12.69821,2.3,-4.3,8.8,-1.4,9.3,12.1,12.4,14.6,9.9,14.7,-5.7,-22.7,43.6
2011-12,2.7,-8.8,0.4,-18.0,-6.4,-5.1,9.3,-6.8,2.1,-10.3,24.6,1.9,4.3,3.1,3.5,-1.77516,5.3,3.7,11.4,-0.4,11.9,14.4,14.4,16.9,9.9,12.4,-4.1,-19.1,43.6
2012-01,0.0,-8.5,1.8,-18.9,-5.2,-4.3,11.8,-6.3,2.6,-8.8,26.5,2.9,6.0,3.5,4.4,1.57423,7.9,6.1,10.4,0.6,13.2,13.6,11.8,15.9,11.5,10.9,-3.3,-16.2,37.9
2012-02,-15.2,-7.2,1.3,-15.7,-3.0,-5.3,10.7,-7.3,1.8,-11.0,27.4,3.1,4.0,3.8,5.5,1.55868,7.5,5.1,10.7,1.6,16.2,16.3,15.0,17.7,10.9,12.6,-3.6,-15.8,42.5
2012-03,-15.4,-8.8,-0.6,-17.0,-0.7,-6.6,12.0,-5.8,1.9,-9.8,23.0,0.0,4.1,4.9,1.9,-5.59667,3.2,1.3,9.3,-3.5,17.2,17.5,18.5,16.9,11.0,14.6,-3.5,-15.2,42.9
2012-04,-4.3,-9.9,-2.0,-17.7,-6.9,-8.0,9.6,-8.1,0.0,-12.0,25.8,-0.9,4.4,4.7,-0.4,-7.40332,2.3,-1.8,10.0,-4.0,17.2,17.5,15.8,19.5,8.0,12.3,-4.5,-18.1,43.0
2012-05,-7.6,-9.2,-0.4,-18.1,-7.4,-12.0,-2.4,-14.2,-2.0,-15.9,28.2,-4.7,-1.2,6.0,-7.0,-9.2141,-1.3,-5.0,7.8,-9.5,14.4,16.0,17.5,16.2,11.5,10.6,-3.8,-13.1,36.2
2012-06,-8.4,-10.5,-1.6,-19.4,-9.6,-13.1,-1.7,-14.6,-2.2,-20.6,29.0,-6.7,-1.8,7.3,-10.0,-10.03341,-2.9,-7.1,2.6,-10.4,10.5,12.0,13.5,12.1,6.9,10.0,-4.0,-19.3,34.0
2012-07,-8.4,-10.0,-2.9,-17.1,-12.7,-13.4,-0.4,-13.7,-1.6,-18.2,27.2,-10.9,-6.3,9.9,-14.7,-14.40014,-8.2,-12.3,0.3,-16.2,7.3,8.3,10.9,6.7,5.7,10.8,-6.5,-26.9,37.6
2012-08,-8.5,-10.5,-4.7,-16.3,-13.7,-16.8,-6.5,-16.5,-4.0,-18.9,26.1,-12.4,-7.2,9.9,-17.6,-13.3959,-9.5,-11.4,1.7,-18.2,6.7,8.0,6.9,10.6,5.1,6.1,-7.5,-31.8,39.5
2012-09,-7.3,-9.3,-0.4,-18.2,-12.3,-19.9,-7.4,-19.2,-6.1,-24.1,30.1,-14.2,-9.0,9.8,-20.2,-14.11855,-12.4,-14.5,1.9,-20.2,7.0,7.6,7.3,8.5,6.9,6.4,-9.5,-33.5,42.1
2012-10,-12.8,-10.8,-1.4,-20.1,-11.2,-19.4,-1.0,-15.9,-4.7,-23.3,27.4,-16.6,-11.3,11.5,-24.8,-22.64842,-13.5,-23.1,1.9,-24.2,4.8,6.3,7.1,7.0,4.4,4.3,-8.8,-31.8,44.0
2012-11,-8.0,-9.5,0.5,-19.5,-10.7,-17.2,-7.2,-16.1,-6.1,-21.8,23.8,-12.6,-8.0,8.2,-21.8,-9.60033,-7.8,-10.7,1.5,-21.6,5.9,6.6,7.0,7.0,7.5,4.4,-8.0,-29.4,44.0
2012-12,-8.2,-10.2,-2.4,-18.0,-8.2,-19.1,-9.0,-17.6,-3.5,-23.5,24.6,-11.0,-8.2,7.9,-20.5,-7.94528,-4.7,-10.0,2.3,-19.4,8.5,9.1,9.8,9.0,10.0,7.8,-8.4,-30.6,43.9
2013-01,-5.6,-6.9,0.6,-14.3,-9.4,-15.3,-5.5,-14.8,-3.7,-22.5,23.6,-9.6,-7.0,6.9,-21.0,-8.61232,-1.0,-9.3,3.5,-20.4,10.7,11.3,12.5,10.7,8.4,10.0,-6.5,-28.0,40.4
2013-02,-15.0,-6.3,0.3,-13.0,-6.2,-15.2,-7.5,-15.7,-7.7,-23.1,24.4,-8.2,-6.4,6.8,-17.9,4.18021,0.2,-1.3,2.8,-17.9,8.5,11.4,13.3,12.5,9.4,12.0,-5.6,-22.1,39.3
2013-03,-18.0,-6.9,-3.5,-10.4,-4.1,-17.6,-10.2,-18.6,-8.1,-26.0,27.9,-8.7,-6.3,7.8,-20.2,-5.83052,1.8,-5.8,1.8,-19.3,13.0,14.5,14.7,15.9,8.1,10.3,-5.2,-20.9,38.4
2013-04,-32.7,-6.4,-2.4,-10.4,-5.6,-21.7,-19.4,-23.9,-8.1,-26.9,30.6,-9.6,-9.0,7.9,-22.1,-10.80497,1.1,-11.1,-0.8,-20.8,1.7,6.9,14.3,4.7,6.4,8.3,-5.9,-24.2,38.1
2013-05,0.0,-6.7,-3.0,-10.5,-7.9,-15.7,-5.8,-16.0,-6.4,-23.0,26.4,-10.0,-7.9,8.3,-21.1,7.91222,-0.5,-1.1,-1.5,-19.3,8.8,10.3,11.8,10.3,7.0,6.6,-4.5,-21.4,34.3
2013-06,-0.5,-6.9,-2.9,-10.9,-6.2,-13.5,-9.3,-16.3,-8.1,-21.2,26.0,-8.2,-8.2,9.3,-18.4,2.45146,3.2,-3.9,0.0,-18.4,7.0,10.2,14.9,8.6,6.4,6.9,-4.7,-20.1,33.3
2013-07,-2.7,-7.1,-0.5,-13.7,-6.8,-10.0,-10.5,-15.0,-6.5,-21.6,24.3,-8.1,-5.9,8.2,-19.9,4.35114,3.8,-1.4,0.9,-18.3,10.7,11.6,11.4,12.8,6.0,8.1,-4.5,-21.4,36.3
2013-08,-2.6,-5.5,0.2,-11.3,-8.0,-8.7,-3.8,-11.8,-5.1,-18.3,22.7,-4.1,-4.7,5.3,-14.8,12.44322,7.8,2.9,1.5,-14.8,12.0,13.2,13.7,13.8,7.8,7.9,-4.0,-17.8,41.0
2013-09,-7.1,-3.2,1.9,-8.2,-3.8,-4.8,-2.8,-9.3,-5.1,-16.2,20.4,-2.6,-1.3,4.3,-13.8,9.89859,10.4,1.5,2.9,-14.2,13.1,15.2,18.5,14.1,8.1,5.7,-3.6,-16.2,39.5
2013-10,-1.5,-2.1,5.3,-9.6,-5.2,-5.2,-0.8,-8.3,-6.6,-16.2,18.8,0.4,-1.3,2.8,-10.9,14.14939,14.8,3.2,3.2,-12.0,10.5,11.5,13.2,10.8,8.0,8.1,-2.7,-14.8,39.3
2013-11,-5.9,-3.2,4.1,-10.4,-6.2,-3.9,-2.4,-8.9,-6.0,-15.1,20.3,1.4,1.6,2.9,-7.6,13.88091,14.6,10.3,5.2,-7.2,12.2,13.5,15.0,13.4,9.3,9.9,-2.1,-12.5,37.3
2013-12,0.0,-2.5,3.2,-8.2,-2.6,-3.3,0.3,-7.5,-4.2,-15.8,19.6,1.0,1.3,2.0,-7.5,10.50475,12.4,6.8,6.3,-7.9,14.8,14.5,14.1,14.8,8.9,11.5,-1.4,-10.8,38.2
2014-01,5.2,-6.4,-0.2,-12.7,-3.0,-0.3,-1.3,-7.0,-4.6,-12.9,19.3,1.3,1.4,1.4,-7.5,10.64148,12.9,8.7,6.0,-9.4,14.4,16.1,18.3,15.7,7.6,13.3,-0.2,-8.3,36.7
2014-02,7.7,-5.7,0.0,-11.3,-4.1,2.6,7.7,-3.1,-4.0,-13.3,19.6,0.9,1.1,0.9,-7.2,15.82726,10.9,10.5,3.3,-7.8,16.2,16.0,15.3,16.5,11.9,9.4,0.0,-9.2,34.8
2014-03,13.6,-7.4,-0.4,-14.4,-5.1,1.9,9.7,-1.8,-1.4,-8.8,16.9,2.0,1.7,1.3,-4.9,13.84419,12.1,10.0,3.2,-7.8,16.5,15.8,14.1,16.9,10.3,10.5,-0.1,-8.1,32.6
2014-04,-6.5,-10.2,-3.7,-16.7,-6.6,4.0,9.3,-1.2,-2.5,-7.8,16.9,0.4,0.8,1.3,-7.0,6.65185,9.7,7.9,2.2,-10.9,15.6,16.1,18.7,14.0,11.7,14.0,-0.2,-9.1,30.8
2014-05,-15.0,-12.3,-5.4,-19.2,-9.0,1.5,8.1,-2.6,-2.5,-8.3,17.4,1.4,1.3,1.5,-5.8,5.35864,11.5,8.3,1.9,-8.4,13.7,14.6,17.6,12.5,8.9,10.8,1.3,-6.0,30.8
2014-06,-5.6,-9.9,-4.5,-15.3,-8.0,-0.2,8.9,-2.5,-3.4,-8.9,16.4,-0.4,0.8,1.5,-6.8,2.74269,7.1,3.5,1.9,-8.8,11.0,13.9,17.3,13.5,9.1,14.0,1.1,-3.0,27.3
2014-07,-4.1,-12.5,-5.6,-19.5,-11.1,-4.7,2.7,-7.7,-4.7,-13.4,21.0,0.6,0.3,1.9,-6.6,1.18858,10.2,4.1,2.6,-10.1,13.6,13.9,14.5,13.5,8.8,14.8,0.6,-5.3,28.0
2014-08,-2.9,-12.3,-4.6,-20.0,-7.7,-4.4,2.1,-7.6,-4.4,-11.8,20.6,-1.5,0.0,2.3,-8.0,2.50777,5.8,6.0,2.6,-10.4,12.6,13.7,14.5,13.9,10.8,13.8,-0.5,-10.2,27.5
2014-09,-3.0,-11.2,-2.7,-19.6,-11.2,-5.9,2.7,-8.2,-7.3,-15.5,21.4,-2.7,1.0,4.1,-9.8,-1.9586,5.9,1.1,2.5,-11.6,14.1,14.1,14.9,13.3,9.7,14.6,-1.7,-12.7,22.8
2014-10,-5.9,-8.5,0.8,-17.9,-7.2,-6.9,-3.5,-10.6,-8.3,-12.7,21.3,-3.7,-3.3,4.6,-10.8,-3.67383,4.2,0.7,2.9,-12.0,12.6,14.4,15.8,14.9,10.8,13.0,-0.6,-12.6,23.8
2014-11,-2.8,-11.4,-1.5,-21.3,-11.5,-7.9,-2.0,-11.9,-7.0,-15.7,25.9,-2.7,-3.7,4.6,-7.9,1.7075,4.5,1.9,1.7,-11.1,10.7,12.9,15.6,12.4,5.9,12.5,-1.7,-13.9,21.2
2014-12,2.4,-8.3,2.1,-18.7,-12.7,-8.0,-0.3,-11.0,-7.3,-18.0,24.8,-3.2,-1.9,4.6,-8.0,-6.5029,3.1,-0.7,-1.4,-10.8,10.5,12.9,16.7,11.4,7.6,12.7,-1.2,-11.5,18.9
2015-01,12.1,-10.4,-1.6,-19.2,-10.6,-6.2,2.2,-9.5,-7.2,-12.5,24.3,-2.6,-1.8,4.7,-7.6,3.49903,4.5,3.1,-2.7,-10.8,12.0,13.7,15.3,13.8,8.8,14.4,-0.9,-12.3,13.2
2015-02,-3.3,-11.9,-4.7,-19.1,-10.0,-8.6,3.3,-9.0,-3.5,-13.1,21.7,-3.0,-1.1,5.0,-8.6,1.70246,4.6,-0.3,-1.4,-11.3,10.3,12.0,14.9,10.7,7.6,9.8,-0.7,-12.2,12.1
2015-03,-22.2,-12.5,-4.1,-20.8,-11.6,-3.9,2.4,-7.6,-4.3,-12.8,21.3,-1.0,-0.2,5.5,-4.8,4.09067,7.4,1.6,-0.9,-10.1,11.0,13.1,13.7,14.8,8.9,10.7,0.4,-9.2,14.4
2015-04,-18.6,-11.3,-4.0,-18.7,-10.2,-6.4,5.0,-7.0,-4.3,-13.7,19.6,-1.6,0.9,5.4,-4.9,10.49434,5.4,4.4,0.2,-8.7,11.3,13.5,14.8,14.5,9.7,9.2,0.5,-10.1,14.9
2015-05,-12.2,-13.3,-6.9,-19.7,-9.7,-3.1,8.6,-5.7,-4.2,-13.0,22.6,-1.6,1.3,6.0,-5.6,8.89262,6.9,2.1,0.3,-7.7,14.5,14.2,13.5,14.7,10.5,15.1,0.3,-10.9,21.0
2015-06,-7.5,-13.1,-6.5,-19.7,-9.3,-2.4,7.7,-5.0,-4.1,-11.1,20.4,-1.9,1.5,5.7,-6.9,-2.79774,7.0,-1.4,0.9,-9.4,15.7,17.4,19.0,17.5,12.7,13.9,-0.5,-13.8,20.6
2015-07,-4.9,-11.8,-3.6,-19.9,-7.8,-2.8,16.3,-1.4,-5.1,-9.7,17.8,-0.9,0.9,4.7,-5.0,8.63757,7.0,8.3,0.8,-7.7,15.7,17.9,17.5,20.6,13.1,13.7,-0.9,-15.5,19.7
2015-08,-2.4,-10.2,-0.9,-19.6,-7.6,4.5,21.4,1.7,-1.1,-5.4,20.8,-2.2,-1.1,5.6,-7.2,5.9286,6.1,1.4,-0.3,-10.4,19.8,20.3,21.1,20.1,12.0,13.9,0.2,-10.1,13.8
2015-09,-0.2,-10.3,-3.2,-17.4,-7.4,4.9,17.9,1.4,-0.8,-4.4,18.6,-0.8,-0.8,4.7,-8.2,3.27644,10.6,0.4,-1.2,-11.0,20.0,21.9,21.0,24.9,12.1,18.8,-1.1,-15.2,19.3
2015-10,-2.4,-7.8,-0.3,-15.3,-4.3,5.8,19.5,1.8,-1.6,-5.7,20.0,-1.7,-1.2,4.8,-8.1,0.24499,7.7,4.8,0.9,-11.4,16.7,22.4,28.3,22.3,14.9,14.3,-2.6,-19.1,14.1
2015-11,-0.8,-4.6,4.3,-13.6,-1.3,1.3,19.2,0.1,-1.4,-9.5,20.0,-1.9,-0.5,4.6,-8.7,-1.88464,7.5,3.2,2.0,-13.3,20.2,23.2,26.3,23.1,15.7,17.0,-2.9,-20.6,18.4
2015-12,5.3,-2.7,5.9,-11.3,1.5,1.0,12.6,-2.0,1.1,-8.3,19.6,-2.4,-0.6,6.5,-7.8,0.34029,7.0,1.8,0.3,-13.3,17.6,20.9,22.9,22.3,15.1,15.3,-1.7,-18.4,17.8
2016-01,15.6,-4.1,0.0,-8.3,-1.8,0.2,13.7,-2.0,0.0,-10.1,20.1,-3.6,-2.2,8.0,-6.7,-0.25523,3.9,1.0,-0.5,-12.2,17.0,21.0,24.5,21.5,16.7,15.7,-2.9,-21.2,19.1
2016-02,4.3,-3.9,1.2,-8.9,-4.1,-3.3,8.6,-5.0,-0.6,-12.7,20.4,-5.0,-3.9,6.0,-10.5,-5.37307,1.4,-4.8,-3.4,-14.1,14.3,18.4,19.6,21.3,12.0,17.7,-3.4,-23.6,18.2
2016-03,-8.8,-3.1,2.1,-8.3,-6.0,-2.6,13.2,-4.1,-0.6,-12.9,22.8,-4.9,-4.7,5.9,-9.7,-0.13572,1.0,0.2,-5.2,-13.3,11.2,16.9,19.4,20.0,9.4,12.8,-3.8,-24.7,17.1
2016-04,-11.9,-5.4,-0.2,-10.5,-4.4,-4.0,10.5,-4.7,-0.5,-16.2,20.5,-4.3,-4.4,5.6,-11.2,-2.4636,4.0,-3.7,-3.2,-13.1,14.8,17.3,19.0,18.1,12.6,13.0,-2.9,-22.1,15.7
2016-05,-5.3,-0.7,3.0,-4.4,-2.5,0.7,13.5,-1.9,1.3,-12.9,19.9,-3.3,-3.0,4.4,-8.5,2.61278,2.9,1.2,-0.1,-12.2,11.1,14.7,18.8,14.2,10.9,13.7,-2.9,-21.7,14.6
2016-06,1.2,0.8,6.2,-4.6,-1.4,-0.7,12.2,-3.0,1.0,-8.9,20.6,-2.4,-1.3,4.7,-8.8,3.45856,6.4,1.2,0.8,-13.5,15.1,17.2,16.3,20.1,10.8,14.2,-2.0,-18.9,18.7
2016-07,3.6,1.6,5.1,-1.8,0.0,-0.1,15.0,-2.2,0.6,-10.9,21.6,-1.6,-1.2,4.0,-5.9,8.35399,5.1,4.1,3.0,-11.0,13.8,17.7,20.3,19.0,12.9,10.1,-2.3,-20.2,17.7
2016-08,0.4,1.7,5.7,-2.4,-2.7,-3.2,7.2,-6.0,-1.7,-15.0,22.1,-2.9,1.0,5.8,-10.7,-7.27836,7.7,-6.9,0.9,-13.6,14.3,17.3,20.9,16.5,13.3,12.4,-1.1,-16.3,19.9
2016-09,4.4,3.2,7.8,-1.4,0.8,-3.8,13.8,-3.7,0.8,-12.1,20.9,-0.2,0.7,4.2,-4.9,9.35616,8.4,6.7,2.0,-9.4,14.3,17.0,20.3,16.4,15.1,11.8,-0.9,-15.6,19.2
2016-10,0.3,2.3,6.9,-2.3,1.9,-1.2,10.7,-3.6,2.0,-11.5,20.2,1.3,4.0,3.6,-4.4,12.46998,11.8,6.5,3.5,-8.2,16.9,20.1,23.5,19.8,15.1,16.3,-0.6,-12.1,20.2
