country,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC
2019-05,-18.7,-54.0,-32.9,-75.2,-22.2,15.9,3.1,1.5,18.6,10.4,14.5,-2.0,8.9,13.0,-13.9,20.8,17.0,3.6,-11.9,9.1,10.6,22.0,0.8,26.3,12.4,-30.7,-24.0,5.2
2019-06,-11.5,-53.9,-34.7,-73.0,-16.9,27.1,13.6,9.7,20.9,20.2,11.7,0.0,8.0,13.0,-12.1,25.0,15.6,1.4,-10.3,9.2,13.4,22.4,8.6,21.9,12.6,-28.6,-20.8,-3.3
2019-07,-29.2,-50.7,-35.8,-65.6,-5.9,32.3,18.7,12.5,14.4,31.9,13.3,1.2,0.5,14.5,-5.4,23.7,14.5,0.9,-10.2,26.3,26.4,25.7,27.1,22.0,11.4,-18.1,3.6,-8.1
2019-08,-34.1,-55.9,-39.6,-72.3,-3.5,37.1,34.3,23.3,13.2,33.2,1.6,0.5,-1.0,11.6,-8.6,21.7,10.7,1.8,-10.0,32.0,31.8,28.7,34.8,26.5,14.9,-7.2,15.6,-23.6
2019-09,-22.4,-53.1,-40.5,-65.7,-7.7,51.5,50.4,34.5,25.9,22.5,-1.6,4.0,-9.8,11.0,-8.7,31.6,12.7,-1.4,-7.9,23.4,24.0,25.8,22.8,17.1,16.4,-6.5,17.8,-19.0
2019-10,-7.9,-49.4,-40.6,-58.2,-14.9,49.4,39.1,26.0,16.4,28.6,10.3,3.0,-6.5,8.9,-6.7,24.6,19.8,-0.8,-7.8,14.6,17.7,21.8,16.8,14.2,15.0,-3.1,15.9,-13.2
2019-11,-25.4,-52.5,-35.4,-69.7,-4.8,43.0,40.7,26.6,23.7,40.8,4.0,2.2,9.6,11.7,-8.6,26.8,15.2,-1.9,-7.3,13.1,20.6,25.1,23.5,15.2,13.3,-5.6,16.9,-16.1
2019-12,3.6,-18.7,-7.6,-29.7,-1.1,45.6,42.7,25.1,27.6,34.4,13.2,3.9,12.1,10.8,-7.1,29.5,21.9,-1.8,0.9,21.8,28.1,33.6,28.8,25.9,14.3,-3.9,16.5,-17.2
2020-01,-20.6,-24.4,-28.2,-20.6,-12.8,52.4,42.9,25.2,24.2,31.0,19.8,3.3,8.8,10.4,-11.1,31.6,12.1,-2.1,-1.6,20.5,22.5,27.1,20.0,21.9,14.8,-11.9,7.1,-10.4
2020-02,-14.9,-28.2,-22.6,-33.8,-14.6,43.0,40.5,25.7,2.3,31.4,6.5,5.5,13.1,5.6,-9.7,31.8,8.7,-4.0,-6.6,27.1,30.3,34.2,29.5,25.2,20.2,-7.8,10.2,-5.7
2020-03,-0.8,-30.0,-22.8,-37.2,-13.7,34.6,36.5,16.8,24.7,34.7,20.7,2.2,20.5,10.8,-8.4,25.8,20.9,-4.1,-9.4,23.5,22.4,17.8,25.9,21.5,22.3,-23.5,-20.4,8.1
2020-04,-3.5,-88.7,-89.2,-88.2,-23.2,-8.3,30.8,-1.7,26.6,-1.2,27.5,-8.4,6.3,8.9,-10.4,-5.8,11.7,-4.6,-8.4,5.4,-4.9,-22.5,2.4,-2.2,16.4,-42.3,-59.5,5.4
2020-05,-14.0,-84.5,-80.3,-88.7,-20.1,-42.2,-16.7,-30.8,18.8,-26.4,33.5,-21.5,-5.6,14.2,-37.8,-12.3,-9.7,-8.5,-29.5,-56.4,-50.7,-40.1,-55.7,-25.3,-28.0,-40.1,-56.3,-3.8
2020-06,-49.9,-56.2,-40.7,-71.8,-36.3,12.9,-33.9,-10.3,21.8,-0.3,9.9,-21.2,-1.1,19.2,-47.7,3.3,-37.9,-7.7,-36.2,-67.7,-53.7,-34.0,-59.3,-20.4,-25.7,-32.5,-34.8,-8.5
2020-07,-48.8,-28.8,-10.3,-47.3,-17.5,-6.8,-34.7,-23.9,30.1,-23.1,30.2,-14.5,-10.5,18.6,-39.6,14.7,-29.2,-6.9,-31.3,-50.4,-34.7,-13.0,-40.8,-6.5,-26.0,-36.1,-39.0,-7.3
2020-08,-61.9,-43.1,-25.4,-60.7,-22.7,-6.4,-29.3,-21.7,34.7,-16.7,29.5,-16.4,-13.5,18.1,-43.4,12.3,-31.9,-7.3,-35.2,-43.2,-26.3,-4.2,-31.4,-0.9,-22.9,-34.4,-33.3,-11.9
2020-09,-40.1,-50.4,-47.7,-53.0,-9.3,-14.3,-15.1,-18.4,28.2,11.8,25.9,-15.4,0.3,13.2,-38.7,5.6,-9.5,-3.6,-22.4,-41.7,-22.6,0.0,-26.1,2.0,-18.4,-40.5,-45.4,-12.6
2020-10,-60.7,-46.3,-14.3,-78.3,-5.5,-13.0,1.0,-12.5,25.5,1.2,25.6,-6.4,-2.9,13.5,-20.8,15.0,8.2,-0.4,1.4,-34.2,-21.4,-6.3,-23.7,2.9,-11.8,-38.9,-41.7,-14.4
2020-11,-24.3,-29.6,-13.3,-45.9,-20.8,-20.5,-1.3,-9.0,21.8,-17.6,5.1,-10.9,4.4,14.9,-21.7,3.8,8.1,1.6,-4.2,-33.1,-23.7,-17.8,-20.2,-2.1,-9.7,-44.5,-59.4,-9.9
2020-12,-37.0,-38.3,-8.2,-68.5,-9.8,-26.1,-23.2,-16.0,20.9,-32.3,-1.2,-6.6,7.1,13.0,-21.2,14.5,-5.0,4.8,-11.0,-35.2,-26.6,-17.9,-26.6,-1.6,-5.8,-37.3,-50.4,-11.8
2021-01,-12.0,-13.0,-6.0,-20.1,-2.1,-5.3,-15.0,-9.9,10.3,-1.9,9.4,-7.3,-6.2,25.3,-15.4,18.7,-2.5,8.3,-12.5,-33.1,-25.6,-9.3,-34.4,16.9,4.2,-38.9,-54.6,-8.9
2021-02,-20.5,-8.3,-2.0,-14.6,-3.8,19.6,-17.2,-4.4,13.2,-3.0,15.7,-6.7,-7.2,20.7,-14.4,15.2,7.7,10.6,-1.7,-18.6,-16.0,-8.7,-20.8,16.7,1.8,-43.4,-60.4,-12.6
2021-03,-63.8,-6.1,2.3,-14.5,-2.4,15.7,-0.8,2.5,30.7,14.0,7.4,-5.3,3.6,8.9,-17.4,10.3,5.9,12.9,-5.9,-17.5,-11.3,6.2,-22.5,14.5,6.6,-39.9,-46.3,-9.0
2021-04,-72.2,-4.9,2.6,-12.3,3.0,31.1,-8.9,5.2,11.7,21.0,6.5,-6.2,10.7,12.7,-19.9,13.9,5.1,18.0,-11.6,-17.6,-14.9,0.3,-27.2,8.1,5.1,-38.4,-48.5,-13.6
2021-05,-12.2,-11.7,20.1,-43.5,1.1,15.3,-5.3,-0.2,20.7,5.1,10.5,4.7,13.5,9.7,-5.9,29.7,19.8,24.4,2.6,-0.3,12.9,41.6,-2.5,5.9,4.2,-21.9,-19.1,-7.6
2021-06,-5.8,-9.3,12.6,-31.3,3.2,-0.5,7.1,1.4,20.4,24.5,2.4,1.0,9.1,12.4,-7.3,22.7,12.7,27.0,-4.2,21.7,29.3,50.7,15.6,15.5,12.1,-24.7,-27.3,-2.2
2021-07,9.0,4.3,31.2,-22.7,12.0,20.1,9.3,9.0,20.3,20.5,2.5,8.7,9.6,1.3,0.9,26.6,16.6,29.6,3.1,14.9,31.3,45.5,33.5,22.4,11.6,-31.4,-40.5,-2.1
2021-08,8.6,-5.1,26.4,-36.7,5.8,22.5,8.4,10.5,8.9,17.2,-0.6,11.7,10.7,-4.6,3.7,26.8,20.2,34.5,-1.4,26.2,32.8,28.7,43.5,11.1,16.1,-32.0,-38.4,1.7
2021-09,-3.0,11.5,47.9,-24.8,-10.3,0.3,11.5,4.9,14.8,14.7,-2.8,4.7,9.2,6.4,-2.8,23.1,17.7,35.6,-1.1,40.4,40.5,38.8,42.2,23.6,20.3,-37.5,-43.9,30.7
2021-10,24.4,2.3,34.6,-30.0,34.0,37.6,22.3,21.7,35.7,36.3,-5.3,10.7,15.7,3.0,8.1,27.0,23.4,37.8,6.6,46.0,44.3,44.4,42.5,26.0,21.7,-39.8,-40.7,50.1
2021-11,33.5,-2.2,28.5,-32.9,12.1,28.2,10.6,12.9,12.5,21.5,0.0,9.4,6.4,6.6,5.7,29.2,24.4,42.2,2.3,47.5,49.1,38.8,61.1,23.6,31.8,-38.5,-41.3,41.8
2021-12,3.6,-7.9,7.8,-23.5,-12.0,40.8,27.4,23.6,41.0,32.0,-2.7,8.7,18.7,10.3,11.4,24.9,21.8,41.4,10.7,45.5,35.0,37.5,22.1,25.1,22.8,-38.2,-43.0,22.9
2022-01,-16.5,-9.9,24.7,-44.5,21.4,27.6,8.8,16.1,23.4,16.5,-11.9,13.8,20.1,-1.9,14.0,25.5,17.8,43.7,9.2,40.8,32.5,36.8,19.8,18.7,28.4,-40.5,-46.4,36.8
2022-02,0.2,-3.2,23.9,-30.3,37.8,33.3,-6.5,11.0,6.2,9.5,-6.1,10.5,8.6,-1.3,-2.4,32.6,21.9,45.3,1.3,45.7,41.2,42.7,35.3,29.3,28.3,-38.9,-38.5,31.5
2022-03,17.1,-0.3,19.6,-20.2,17.6,19.0,-16.0,6.4,-10.3,-6.9,-16.1,10.3,1.8,-3.4,4.0,23.6,18.1,46.9,-0.9,40.6,33.4,38.7,20.9,29.0,24.4,-51.4,-53.3,52.5
2022-04,11.4,-7.9,24.9,-40.7,37.1,0.2,-16.6,-2.1,-14.8,-14.9,-10.2,2.3,2.2,9.2,-7.9,24.0,13.9,46.3,-10.7,13.9,12.3,15.2,7.9,14.9,21.5,-55.3,-62.3,46.2
2022-05,7.2,-27.4,11.7,-66.4,10.7,9.4,-8.3,0.0,-0.5,-4.3,0.9,6.0,-6.2,-3.0,-4.5,19.4,12.1,41.2,-8.9,17.9,17.1,30.1,3.1,22.8,28.7,-51.3,-61.5,39.6
2022-06,15.4,-13.2,8.5,-34.9,5.9,15.3,-18.1,-0.6,3.0,-1.7,-1.0,-0.4,0.2,4.4,-11.7,14.8,13.2,38.3,-10.1,11.5,15.5,21.8,13.3,25.1,30.7,-52.5,-57.4,41.3
2022-07,24.7,-33.6,-12.2,-54.9,26.2,3.7,-7.1,2.5,-7.3,-5.8,-10.9,-2.0,7.6,18.4,-6.4,18.8,16.1,31.1,-3.0,16.4,16.6,19.5,13.8,29.8,34.4,-55.3,-68.4,47.8
2022-08,29.1,-32.2,-5.2,-59.2,26.8,-4.0,-19.9,-5.9,-16.3,-11.3,-6.1,-2.9,0.9,17.6,-6.5,15.4,16.6,29.3,-0.1,23.7,21.9,25.5,16.5,16.6,11.5,-54.2,-65.9,45.3
2022-09,16.0,-27.5,4.4,-59.5,15.7,12.1,-12.5,-0.7,-10.4,-11.3,1.7,-3.6,-4.9,5.5,-9.4,3.9,10.5,45.9,6.6,55.5,43.4,28.7,45.9,26.6,36.0,-51.2,-59.9,47.7
2022-10,-20.0,-24.8,24.9,-74.5,34.4,22.3,10.8,13.0,10.8,-3.2,-5.8,-5.7,-6.3,13.3,-10.5,6.8,6.9,37.2,-7.7,19.7,14.5,-1.8,25.4,-3.6,29.3,-57.9,-64.5,51.1
2022-11,-15.5,-24.9,21.7,-71.6,51.3,23.3,28.3,18.8,18.3,1.3,-4.8,-4.8,9.5,12.2,-14.9,12.7,-0.4,28.3,-13.5,24.9,21.6,12.9,26.9,14.9,25.6,-51.9,-55.1,41.2
2022-12,-0.1,-24.2,9.5,-57.9,47.1,7.3,7.2,7.7,5.9,-21.2,-8.7,0.3,8.3,12.8,-5.4,19.1,13.9,24.1,-7.4,29.6,25.0,18.5,26.9,7.1,26.1,-47.9,-48.6,28.6
2023-01,-16.0,-25.8,9.0,-60.5,25.9,29.3,23.6,20.0,2.6,8.4,-7.1,4.5,11.5,6.4,-4.0,24.0,13.4,19.1,-12.5,19.7,15.5,22.5,4.3,16.2,16.6,-41.4,-37.6,31.4
2023-02,-0.4,9.6,60.2,-41.1,44.9,30.8,38.9,24.0,18.2,17.3,-2.2,5.3,16.3,0.0,-5.5,21.5,10.2,12.7,-6.7,15.9,16.3,36.4,-3.5,30.5,14.8,-47.4,-44.8,32.4
2023-03,6.5,19.7,66.1,-26.7,36.3,30.6,52.8,23.1,30.9,14.3,14.2,2.7,5.5,5.0,-8.2,21.2,8.4,10.5,-20.5,5.4,18.5,51.8,-1.7,37.4,14.1,-41.1,-37.4,22.7
2023-04,1.3,3.5,51.8,-44.8,24.8,31.1,56.2,24.0,47.2,15.7,15.1,2.4,0.6,6.2,-8.1,21.6,16.6,3.9,-19.5,27.3,36.7,53.4,29.3,42.0,19.5,-44.6,-38.4,29.5
2023-05,11.1,9.9,51.4,-31.5,29.9,-3.9,49.5,12.2,34.3,31.9,8.9,-0.2,7.1,12.3,-15.1,26.8,10.1,3.8,-23.3,27.6,34.8,46.2,30.4,34.8,19.4,-34.5,-26.1,14.6
2023-06,7.5,-6.4,23.3,-36.0,30.4,16.5,55.9,18.3,42.8,33.1,17.4,4.1,14.2,9.7,-3.6,25.5,11.1,0.2,-9.4,34.3,34.9,38.6,32.0,32.7,22.3,-31.0,-23.9,18.3
2023-07,-1.8,-6.9,34.8,-48.6,20.0,29.2,46.7,24.7,30.4,9.6,1.8,1.3,-3.7,8.4,-7.2,19.4,-2.2,1.5,-19.3,42.1,44.5,43.8,47.5,25.9,33.7,-28.6,-17.4,16.9
2023-08,0.8,-7.9,42.9,-58.6,31.9,31.5,48.3,26.3,34.9,11.2,1.0,3.7,-2.9,-1.1,-8.4,18.5,1.5,-3.8,-16.0,32.0,39.0,46.2,38.9,25.3,33.2,-35.4,-29.5,21.5
2023-09,19.5,-15.2,27.1,-57.4,25.6,31.9,63.6,30.3,36.0,28.9,4.6,-1.3,0.6,1.0,-11.9,8.9,-2.8,-1.9,-29.3,30.7,36.2,21.0,57.1,17.3,35.1,-45.0,-42.8,33.6
2023-10,17.3,4.2,33.6,-25.1,53.4,29.6,38.2,13.0,47.9,21.7,28.9,-5.1,4.2,4.1,-22.7,11.7,-8.4,-4.4,-34.0,34.3,34.4,21.6,47.2,18.0,28.2,-44.7,-47.0,42.1
2023-11,14.9,5.1,35.9,-25.8,31.9,37.1,35.9,17.1,43.8,29.3,21.5,-4.9,-5.4,10.0,-19.4,14.6,2.3,-5.8,-26.0,35.5,39.9,36.8,47.3,29.4,23.5,-45.6,-44.6,38.1
2023-12,27.1,16.4,40.8,-8.0,36.2,27.1,58.8,22.1,27.8,16.1,19.5,-5.7,-0.1,14.8,-14.6,12.2,2.6,-4.8,-29.1,33.4,43.3,47.9,48.8,33.2,21.6,-40.3,-35.4,24.8
2024-01,31.6,22.1,35.1,9.1,43.8,4.2,49.9,10.6,16.1,21.2,22.3,-1.7,-2.2,6.1,-19.9,21.0,4.4,-6.9,-30.8,31.8,37.7,49.3,32.1,40.4,19.4,-46.3,-44.8,31.9
