country,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA
2019-06,16.4,11.9,15.2,8.6,1.4,-0.7,-9.1,-6.7,-3.8,-6.5,10.3,-5.2,-0.8,8.8,-11.8,4.9,7.0,1.8,-16.7,2.1,4.6,5.5,6.2,1.2,6.2,-8.3,-13.8,27.1
2019-07,16.6,9.9,13.2,6.5,1.1,-4.7,-1.0,-4.5,-5.3,-1.4,8.0,-7.8,-2.2,14.8,-15.3,6.8,8.9,0.3,-14.4,1.9,3.5,3.3,5.3,3.2,3.8,-6.7,-12.0,25.4
2019-08,15.1,11.0,14.5,7.5,1.2,-5.9,-3.5,-6.0,-11.3,-11.3,8.5,-6.2,-1.3,13.2,-13.6,8.1,2.9,2.6,-10.7,2.3,3.7,4.7,4.0,4.1,5.8,-7.5,-15.1,25.9
2019-09,17.5,11.8,14.4,9.2,2.1,1.9,-6.0,-5.4,-5.6,-3.9,12.2,-7.1,1.0,16.2,-11.7,6.7,1.6,5.5,-10.9,1.5,4.5,7.4,4.6,4.8,2.8,-6.2,-10.9,23.5
2019-10,18.5,14.4,17.3,11.6,2.8,2.3,-6.7,-5.6,-7.3,-6.0,12.3,-7.0,-2.2,10.1,-15.7,5.0,3.9,1.3,-17.7,2.2,4.0,7.4,2.4,6.5,-1.9,-6.6,-11.8,26.0
2019-11,16.8,15.3,19.7,10.9,3.9,-3.4,-1.4,-5.5,-8.3,-4.7,11.6,-7.5,-0.5,18.2,-9.3,5.1,7.7,-2.9,-13.2,-0.1,3.7,9.6,1.7,7.2,-2.3,-5.7,-11.7,23.4
2019-12,16.3,15.5,19.8,11.3,3.9,-0.9,-3.6,-4.5,-6.3,0.3,8.9,-9.1,-1.6,14.9,-17.1,4.6,2.4,-0.4,-14.9,4.6,6.8,10.1,5.8,8.1,0.3,-9.7,-18.7,24.5
2020-01,13.7,10.0,15.6,4.5,-0.9,-9.4,14.4,-1.0,-7.6,-3.8,8.0,-2.8,-3.5,6.9,-8.8,7.3,-1.4,2.4,-7.0,4.9,6.0,7.7,5.4,6.5,1.5,-8.6,-20.2,24.1
2020-02,15.1,10.7,16.9,4.5,1.9,-11.1,4.6,-5.4,-10.2,-1.5,9.8,-3.1,-3.4,3.3,-10.9,5.0,-2.7,-0.6,-16.3,3.3,6.3,5.1,10.6,7.6,5.7,-7.4,-14.5,24.7
2020-03,-23.8,-10.1,2.2,-22.4,-17.8,-16.1,-6.9,-12.3,-15.0,-13.7,13.9,-8.7,-5.9,3.9,-15.8,-6.4,7.4,0.7,-19.2,-0.3,-1.3,-10.0,6.2,-6.1,-4.4,-12.5,-32.9,29.1
2020-04,-25.2,-21.8,-19.0,-24.5,-19.2,-63.6,-3.2,-26.3,-34.6,-53.6,12.2,-42.3,-31.2,6.0,-51.6,-69.3,-29.3,-7.2,-61.6,-30.5,-40.7,-70.6,-21.1,-64.2,-33.0,-21.8,-65.5,42.5
2020-05,-66.6,-23.9,-18.0,-29.9,-13.6,-50.6,-56.2,-42.0,-33.0,-44.2,19.3,-27.1,-24.5,14.5,-54.4,-12.4,-67.6,-7.0,-59.8,-57.2,-53.7,-53.3,-50.6,-45.2,-42.9,-17.8,-54.3,38.1
2020-06,-55.9,-11.6,2.2,-25.5,-13.0,-6.5,-50.0,-25.2,-22.2,-12.7,19.2,-16.4,-19.2,14.7,-53.7,19.2,-56.7,-2.8,-63.9,-58.1,-45.3,-14.7,-63.2,-12.6,-55.3,-12.4,-38.5,28.3
2020-07,-65.4,-12.9,1.1,-26.9,-14.7,-3.8,-39.7,-17.1,-17.1,-6.1,7.8,-13.3,-14.7,13.3,-49.6,23.1,-40.2,-0.2,-62.5,-53.0,-37.1,-0.6,-57.6,-6.0,-47.4,-11.8,-34.2,22.1
2020-08,-35.8,-12.0,-0.1,-23.9,-17.9,-7.3,-10.6,-7.7,-10.9,-6.5,5.1,-8.1,-15.6,7.2,-38.2,21.0,-7.7,-0.5,-54.1,-29.4,-19.0,-2.0,-25.7,-2.8,-20.3,-12.2,-35.2,18.7
2020-09,-26.2,-11.2,2.2,-24.5,-17.8,-9.1,6.0,-1.5,-10.1,-7.4,1.5,-9.7,-14.7,7.1,-34.4,12.3,6.0,-1.1,-43.7,-9.3,-4.2,-4.4,1.0,-3.4,-5.0,-11.0,-30.4,13.0
2020-10,3.5,-12.5,-0.4,-24.6,-18.7,-14.5,-3.7,-6.1,-12.1,-3.5,0.1,-11.6,-13.3,8.6,-33.6,7.5,14.0,4.7,-44.0,-12.8,-7.4,-12.8,3.3,-8.1,-4.6,-13.4,-38.0,14.0
2020-11,0.2,-12.6,0.7,-26.0,-20.0,-38.5,2.9,-14.3,-26.8,-36.1,7.3,-16.1,-13.8,7.8,-31.9,-8.5,15.8,3.8,-41.9,-9.4,-10.6,-27.7,5.2,-13.2,2.3,-17.9,-50.7,19.4
2020-12,-1.1,-11.8,3.0,-26.7,-22.5,-5.2,-19.9,-11.5,-13.7,-12.1,9.3,-11.2,-12.5,6.9,-32.2,5.5,7.7,4.3,-36.2,-16.4,-11.2,-9.4,-7.8,-11.5,-4.8,-10.9,-31.3,13.7
2021-01,-0.9,-9.2,3.6,-22.1,-17.6,-16.3,-2.2,-7.5,-5.7,-14.0,4.1,-10.1,-8.8,8.4,-28.7,6.6,5.4,3.6,-33.7,-18.4,-11.9,-6.5,-10.8,-10.1,-11.1,-13.4,-34.8,13.9
2021-02,-1.2,-7.7,4.1,-19.6,-16.4,-17.6,-11.8,-13.7,-12.4,-15.3,11.6,-7.3,-8.5,6.1,-23.5,7.5,6.1,11.1,-31.5,-13.2,-11.5,-12.1,-9.3,-8.0,-15.8,-14.1,-37.6,16.5
2021-03,0.7,-2.0,7.5,-11.5,-9.5,-15.5,-15.3,-11.8,-8.2,-9.8,4.8,-7.1,-4.7,4.6,-23.6,6.8,11.0,13.8,-30.2,-9.3,-7.9,-7.7,-6.6,-5.7,-11.2,-9.7,-24.6,20.8
2021-04,3.1,2.3,12.2,-7.6,-8.4,-16.9,-8.2,-9.7,-12.4,-13.8,4.0,-2.0,-4.7,2.8,-14.6,11.4,17.7,18.6,-23.6,-11.6,-8.9,-11.9,-3.1,-5.0,-12.1,-9.8,-23.4,24.7
2021-05,3.7,4.5,14.7,-5.8,-3.8,1.6,-13.0,-7.9,-9.2,-4.6,12.5,1.9,-0.2,3.5,-9.3,18.5,17.0,23.8,-18.8,-6.0,-0.2,5.8,-0.2,2.6,-3.0,-5.4,-11.7,32.0
2021-06,7.7,5.7,14.8,-3.3,1.8,9.8,0.5,1.7,-7.1,1.9,5.3,1.9,3.3,4.1,-7.2,17.1,15.7,28.9,-15.5,3.3,5.4,9.7,3.2,5.5,1.1,-0.2,4.2,30.5
2021-07,11.2,5.9,13.2,-1.3,11.6,1.9,1.4,0.6,-6.2,5.7,1.5,7.0,7.4,-5.0,-3.9,20.0,16.6,26.9,-11.7,9.3,8.6,9.1,7.5,6.1,4.0,-3.2,-4.6,32.6
2021-08,10.9,6.2,14.9,-2.4,13.0,-6.1,9.4,1.5,-6.8,2.1,-1.3,4.6,8.3,-0.3,-9.6,23.0,21.1,29.7,-12.9,9.0,8.0,6.5,8.5,5.9,4.8,-6.5,-13.9,32.4
2021-09,9.7,7.5,15.2,-0.2,12.0,-10.2,-14.2,-6.6,-8.5,-3.8,-4.5,2.4,9.8,3.0,-9.1,19.3,14.2,30.1,-18.2,6.2,9.0,10.2,10.7,7.2,-3.3,-2.9,-1.7,33.9
2021-10,5.4,6.9,14.8,-1.0,19.3,-8.8,-18.0,-7.1,-6.4,-5.4,-5.5,4.0,10.6,-2.4,-7.8,17.3,14.2,31.4,-14.5,9.1,10.8,11.8,11.4,9.6,-3.9,-6.2,-9.9,44.0
2021-11,8.7,9.3,17.4,1.2,23.5,-2.0,-13.5,-0.9,-4.4,0.2,-12.7,5.6,10.4,-2.2,-3.9,18.4,12.0,43.8,-3.1,13.1,13.9,13.3,15.3,10.8,7.4,-6.9,-10.4,34.0
2021-12,8.5,10.8,16.7,5.0,25.4,-3.5,-4.4,0.0,-5.0,-2.0,-7.8,5.0,12.1,0.4,-8.7,24.0,17.7,44.4,-12.9,11.7,10.4,5.2,14.2,6.3,12.5,-8.6,-15.6,35.0
2022-01,5.4,7.1,16.1,-1.9,28.1,-7.9,-3.7,-1.1,-5.9,-3.5,-8.2,5.3,14.6,3.6,-0.8,20.1,21.4,34.5,1.9,7.6,7.8,3.7,12.0,5.9,17.1,-9.2,-18.3,36.9
2022-02,7.7,7.2,16.2,-1.9,26.7,-5.0,-4.2,-1.1,-5.1,-2.6,-6.1,7.4,15.2,1.7,1.8,22.1,14.1,43.1,-1.7,7.1,8.7,10.0,9.1,9.1,11.7,-8.3,-13.9,34.5
2022-03,7.7,5.9,14.9,-3.1,30.0,-17.1,-10.8,-8.3,-7.1,-6.5,-2.9,1.2,12.5,5.9,-3.1,12.7,13.9,49.6,-1.2,7.3,8.2,6.9,10.5,10.2,7.7,-21.1,-52.5,66.8
2022-04,9.7,5.4,14.7,-3.8,47.7,-22.2,-16.6,-11.4,-6.9,-16.8,-4.7,-0.3,14.6,11.9,-0.5,11.6,10.4,46.3,1.7,3.9,7.6,8.1,10.8,9.8,1.7,-19.3,-45.3,58.8
2022-05,4.5,5.7,15.0,-3.7,48.9,-19.5,-15.1,-10.6,-4.6,-12.1,-2.8,-0.1,12.9,7.6,-0.9,8.1,10.2,54.8,-4.0,6.1,8.5,7.5,12.0,7.5,1.3,-19.0,-44.2,53.2
2022-06,7.5,4.6,12.3,-3.1,46.5,-19.6,-16.5,-10.5,-9.9,-11.7,-4.7,-0.1,13.2,9.0,-0.5,9.1,14.8,51.0,-1.9,8.3,8.9,4.2,14.2,5.1,8.8,-21.3,-47.6,49.1
2022-07,5.6,2.2,9.6,-5.2,45.6,-10.8,-19.4,-9.0,-12.5,-7.7,-3.1,-0.4,11.9,9.3,-4.0,11.9,8.3,40.2,-4.5,7.0,7.8,3.7,12.7,2.7,9.2,-21.8,-49.9,44.9
2022-08,4.9,4.7,12.5,-3.1,43.4,-13.8,-10.9,-6.5,-5.5,-8.4,-5.1,-4.4,14.8,15.1,-10.3,12.1,4.7,43.0,-8.5,4.4,7.6,6.4,12.2,3.4,1.5,-18.8,-40.3,37.0
2022-09,3.7,2.7,11.0,-5.7,45.9,-17.2,-9.8,-10.2,-5.4,-16.0,3.6,-6.4,14.1,15.2,-13.1,9.2,6.6,40.5,-12.8,3.0,4.8,4.8,6.6,7.0,1.4,-22.4,-50.4,42.6
2022-10,3.3,5.0,15.4,-5.5,48.8,-11.8,-6.3,-5.2,-7.7,-12.6,-2.6,-6.7,14.9,20.4,-12.2,12.7,9.4,34.8,-5.8,2.0,4.9,5.2,7.4,7.9,8.7,-20.8,-46.8,41.0
2022-11,2.4,4.3,14.6,-6.0,48.6,-11.2,4.2,-4.2,-9.1,-14.7,5.6,-9.1,13.8,27.6,-15.8,16.2,3.7,35.7,-9.3,2.0,3.7,3.9,5.2,9.8,-0.8,-18.7,-42.8,38.3
2022-12,3.8,3.7,13.8,-6.4,46.9,-10.2,-0.1,-4.8,-9.9,-10.6,4.1,-8.4,15.4,25.1,-14.7,14.6,5.9,40.1,-13.7,0.8,3.8,4.8,5.8,10.5,6.4,-20.7,-45.6,41.1
2023-01,5.5,1.8,12.4,-8.9,42.2,-6.7,6.9,-2.3,-7.3,-11.6,7.0,-6.3,13.5,15.1,-15.5,11.7,9.3,35.6,-12.3,3.4,5.9,5.0,9.2,12.5,3.5,-20.3,-45.9,33.2
2023-02,3.3,1.2,12.0,-9.6,38.7,-6.4,2.2,-3.8,-5.3,-9.3,7.2,-6.3,13.8,17.0,-13.1,11.1,14.9,27.3,-9.3,1.8,6.2,5.9,10.8,10.0,4.5,-21.2,-46.1,36.6
2023-03,4.2,-0.2,10.8,-11.3,34.7,-8.8,-4.6,-7.7,-8.1,-16.1,9.6,-4.6,16.4,12.8,-13.1,12.1,11.1,23.6,-8.4,-2.6,1.8,2.1,6.0,10.6,2.5,-20.5,-45.7,40.8
2023-04,2.7,-0.6,8.5,-9.6,30.9,-3.3,-1.1,-4.1,-8.0,-9.4,7.8,-10.8,13.6,22.6,-16.4,6.6,6.9,15.1,-10.5,-2.3,1.4,1.1,5.3,7.6,3.9,-19.0,-41.4,28.9
2023-05,2.2,-1.5,7.3,-10.3,21.1,-8.6,-4.7,-7.1,-8.9,-13.7,8.1,-9.2,13.7,14.8,-19.9,7.1,0.1,3.3,-12.5,-2.8,0.6,0.3,4.2,4.4,-3.0,-17.2,-35.0,15.2
2023-06,0.0,-2.7,7.8,-13.1,17.4,-7.1,-11.3,-11.4,-8.1,-7.9,15.9,-7.8,12.5,14.1,-16.8,7.4,6.4,3.9,-12.5,-3.3,0.6,1.4,3.6,3.0,2.3,-14.8,-28.0,2.8
2023-07,-2.0,-3.2,9.0,-15.5,10.5,-4.1,-3.5,-8.2,-6.0,-5.1,17.1,-10.7,11.4,15.6,-13.5,-3.0,9.1,8.4,-4.0,-1.7,-0.1,-0.3,1.6,1.6,1.6,-14.2,-25.1,-3.0
