country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
1996-02,101.269281857597,,3.74607,3.8605,-0.403768506056524,3.06406685236769,18.1684806332775,26.1573806357924,,,,,,,,,,,,,,,,,,,,,,,,,0.275862068965512,7.70370370370368,16.343094310964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133333333333322,6.52482269503547,25.5789956941896,34.5389837211967,,,,,,,,,,101.936330917501,-0.117833447714881,13.92,13.92,14.1,14.1,15.0,15.0,99.9300224097884,101.244968033662,101.014543676749,4943453.0,99.3906350966315,0.18,101.185486971577,14.111906306978,101.209612927804,101.317534730871,100.914289817386,0.992007520936935,57.3564907076715,100.697107720287,100.731996155995,56.6106260481238,1.95680334811419,18.3608758520967,10.0322183315136,10.0211757534191,290.157,290.156,4.10769051183821,8.80913490704937,8.8173730021531,121.381,119.386090307055,-4.08638317963975,-24.9895432627896,61.865428258051,54.5704344404859,2602353.0,2295491.0,3.08370044052865,14.5187601957586,27.921341085362,0.788436268068326,7.27272727272728,31.1736462522969,1.29823054589102,8.8602546052882,28.590007318587,16.363372277517,8.26648626776793,56.7554418156995,57.9393527733606,2678375.0,2731885.0,15317.0,101.6,102.7,-3.15999830378812,-1.67016807945721,80.2055727554179,79.0139054916902,,,0.648298217179905,1.47058823529411,62.1103517252876,-2.2677957939072,-0.744606278823609,44.1392386701763,49.5362904768799,32692.6099058395,36690.0442675107,16.4310525026253,18.5751408561947,12170.0013496633,13758.0650572417,,,,,1.35833764154564,30.2896158463386,14.111906306978,94.0020898641588,90.085984004676,2.40145005298887,2.46138337455284,12.4638071841317,-2.30415483100751,8.996,9.22051441791115,2.5546773018123,2.73226007546865,10.5907704593098,2.77450069437897,9.57,10.2352375009108,-0.153227248823434,-0.270876700915814,-0.574,-1.0147230829997
1996-03,101.035865383131,,3.92755,3.9805,0.810810810810804,3.32409972299168,18.3157926384122,26.3694675058123,,,,,,,,,,,,,,,,,,,,,,,,,0.275103163686391,7.99999999999999,16.3880546804577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.798934753661802,6.17110799438992,25.7833551804281,34.8149276657069,,,,,,,,,,101.67955512623,-0.117972359750699,14.14,14.14,15.04,15.04,15.0,15.0,99.6974915872519,101.004807464538,101.022913713833,5296886.0,99.4326924182084,0.899999999999999,101.279366855937,13.7680914862951,101.22782479097,101.215086993769,100.843310778011,1.04404874509794,57.4238521116085,100.909284694694,100.984152123497,56.7344788382624,2.28330584570277,19.5242426590854,10.2518124633121,10.2499898452051,296.07,295.912,4.56919057047817,9.40346680394956,9.22025557793136,127.735,124.898605134803,8.94889154433627,-6.57774118620932,55.1423861851034,59.4538834338381,2319550.0,2500912.0,0.0,12.1405750798722,27.921341085362,0.260756192959604,7.40223463687154,31.2549334654711,0.0996138381438965,8.26653513874,28.6184869222027,-3.20039093885723,-5.42010014306151,56.8966748468104,56.0850669771694,2685040.0,2644454.0,16110.0,102.5,102.3,5.46634971091558,3.99419647209523,85.0041967664258,83.3330818861184,,,-10.7890499194847,-3.48432055749128,55.4092348724788,-0.261791405341802,-0.181083027290001,47.4325393896429,49.4066087258863,35131.8589497268,36593.9928850022,17.7735254742304,18.6260072569236,13164.3319242695,13795.7403166583,,,,,-2.43634568713752,26.255975130681,13.7680914862951,80.8769149498151,80.9616386404988,2.33886264974348,2.37474424689903,-3.51993633131386,16.2858521046675,9.186,9.3269267669083,2.89187916130921,2.93317216249022,7.35332953203962,0.112309397658465,11.358,11.5201803267884,-0.553016511565734,-0.558427915591182,-2.172,-2.19325355988015
1996-04,100.645496835697,,4.21705,4.345,-0.134048257372648,1.91518467852258,18.2912406375564,26.3341196941424,,,,,,,,,,,,,,,,,,,,,,,,,0.68587105624142,7.30994152046782,16.500455604192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.660501981505952,5.54016620498616,25.9536547522936,35.0448809527988,,,,,,,,,,101.401747293824,-0.147639697958728,14.3,14.3,15.78,15.78,16.0,16.0,99.5347532510996,100.739296901708,101.036218207653,5306953.0,99.4695769641698,1.48,101.292576073783,14.0668324916378,101.305487824433,101.120230934957,100.777591493977,1.13470054639897,57.4957932483189,101.109396190883,101.221969200825,56.8588429008845,1.37492577653105,18.3848085123341,10.3961566509257,10.3909195976786,298.411,298.214,2.91703985327603,9.5766893555453,9.48921410771352,125.97,126.511972228548,0.386978830122777,-1.39870960849954,58.4415628410851,59.683957376413,2458329.0,2510590.0,3.70370370370369,13.9280125195618,28.9554648292643,0.65019505851754,6.61157024793389,31.4581514984065,1.72473258766727,8.29176285858169,29.1120792922472,42.3934392505976,59.6718726943059,77.9134636717494,79.8614557747928,3676854.0,3765529.0,15637.0,96.5,101.0,1.77013783084093,5.28549304610173,79.5200550395596,84.8081922941902,,,18.4115523465704,11.5646258503401,65.6109351558593,4.16251727968901,0.252794956522235,48.6787884460976,51.4631673514097,36054.9182383711,38117.2241621686,18.3398344779163,19.4439422577613,13583.7804859537,14401.5609153413,,,,,2.1698069455746,25.2385689737593,14.0668324916378,99.3833504624871,97.7107039518478,2.52237938843504,2.57001322400498,8.222737137312,-4.76301550150768,10.637,10.8378742662902,2.53803013955253,2.63022690458918,-10.3282467280694,14.8141965040415,10.703,11.0917983679978,-0.0156507511174873,-0.0602136805841957,-0.066,-0.253924101707582
1996-05,100.197209521421,,4.3756,4.365,-0.671140939597315,1.36986301369864,18.1684806332775,26.1573806357924,,,,,,,,,,,,,,,,,,,,,,,,,0.136239782016353,6.98689956331877,16.5229357889388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.656167979002611,5.79310344827587,26.123954324159,35.2748342398906,,,,,,,,,,101.149505191747,-0.147857995056037,15.87,15.87,16.53,16.53,16.0,16.0,99.4643950710471,100.492878208968,101.048470792805,5273148.0,99.4705721831354,0.660000000000002,101.242930188219,13.9456004718849,101.368039334828,101.024240043555,100.711085961954,1.24983173585466,57.5672827527857,101.292772840702,101.43989820411,56.9836335595957,1.60319528180891,16.8663642646811,10.514898719486,10.5575063304052,302.86,305.437,1.86294882451154,9.57551918794898,9.66599331038856,127.704,129.582255530491,-2.561907758734,-15.18757729262,60.3931737360776,58.1549094416671,2540423.0,2446271.0,1.64835164835166,12.1212121212121,29.4327527110654,1.29198966408269,7.10382513661201,31.8645875642774,1.22452719855199,7.94426477176168,29.4685646212448,-22.031778270729,21.967741600457,65.6999532331133,62.2665569147141,3100480.0,2935916.0,17101.0,100.9,101.4,-0.00279771310265195,3.55895809816769,85.6040247678018,84.8058196042822,,,7.01219512195124,10.377358490566,70.2117019503251,1.07551909795341,2.04504920911847,49.995107730626,52.0166635446858,37029.8764428428,38527.1821876424,18.8600587290369,19.6734170111506,13969.0954155514,14571.5261721631,,,,,-0.861828843308895,20.5743523855649,13.9456004718849,84.9956966625227,84.8421841237019,2.03126428375537,1.96230393718827,-23.6461540796932,-19.3149731237208,8.888,8.586257107561,2.38984367858122,2.31288710616783,-12.0651111076256,-12.2906953063413,10.457,10.120268821748,-0.358579394825852,-0.35058316897956,-1.569,-1.53401171418696
1996-06,99.8087595934641,,4.35225,4.3345,-0.270270270270288,2.35783633841885,18.1193766315659,26.0866850124524,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.98689956331877,16.5229357889388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912646675358525,6.90607734806628,26.3623737247706,35.5967688418192,,,,,,,,,,100.989483477698,-0.148076938648677,15.8,15.8,15.78,15.78,16.0,16.0,99.4987911013104,100.303679570661,101.053301365062,6074397.0,99.4533583247853,-0.0200000000000014,101.153046303919,13.9697191715293,101.381960697692,100.943929822036,100.65544449503,1.40024618362314,57.6478375015204,101.457383168831,101.635524881633,57.1087707831006,2.39310462502339,17.567495596666,10.7964870535004,10.8101585026852,314.513,312.66,2.18937717838007,9.8321633649591,9.87761836198995,132.769,132.118840806253,37.8370589358252,21.6617656079177,83.3380215435791,80.1590168011865,3505592.0,3371868.0,1.62162162162161,14.4596651445966,29.9100405928664,0.51020408163265,7.2108843537415,32.0271619906257,0.695373156028828,8.54688725381769,29.673481109088,-21.4167230942575,-22.600396200368,47.1223955325863,48.9311008399616,2223777.0,2307139.0,17127.0,104.3,100.5,0.934809424117489,5.68971860693741,84.8328173374613,85.5985923981431,,,-12.5356125356125,2.67558528428095,61.4102350391732,3.2623199710262,5.50445788320505,51.7869035627978,53.7136135477656,38357.0058618575,39784.0621464236,19.6251210123854,20.5249728534285,14535.754734511,15202.2487474929,,,,,0.172948448458857,23.8685552816195,13.9697191715293,93.6645831126178,87.4211853680482,2.0313630880579,2.06081759766121,5.02030590705033,-13.3696050516811,8.841,8.96919338942102,2.16876328335918,2.35734346198242,1.92211525136849,-0.113994283111513,9.439,10.259748082413,-0.137400195301281,-0.296525864321203,-0.598,-1.29055469299195
1996-07,99.5734695690699,,4.39252,4.5025,1.62601626016262,4.89510489510491,18.4140006418353,26.5108587524923,,,,,,,,,,,,,,,,,,,,,,,,,2.58503401360544,7.25462304409672,16.9500592991291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77519379844963,7.14285714285716,26.5667332110092,35.8727127863295,,,,,,,,,,100.982898814417,0.0593186325526058,15.02,15.02,15.39,15.39,16.0,16.0,99.6301729124245,100.188056858473,101.043420873217,5410591.0,99.4447030402213,0.370000000000001,101.043339625724,13.9222073648892,101.41041511949,100.916175652723,100.636215526854,1.5879884660686,57.7585456088022,101.601339071684,101.806605367925,57.2341799867282,1.68420167061158,18.7511336497476,11.0357899203898,10.9922233727832,316.544,315.847,1.90216053191064,9.95038803952826,10.0655065199645,130.836,134.560230496586,-20.7673313427453,-0.845788131724571,70.1366316620899,63.5121281809972,2950279.0,2671621.0,-0.398936170212745,14.5259938837921,29.7907186224162,1.01522842639592,7.85907859078589,32.3523108433224,0.694357716591818,9.08922916096241,29.8795212149503,35.1901207512855,27.7483291269683,69.404348366899,66.1500143104773,3275296.0,3119024.0,18835.0,102.0,102.1,-1.18827733885296,2.30253917113624,86.2895424836601,84.5814437222989,,,-1.9543973941368,4.87804878048782,60.2100350058343,0.569811515851729,5.56509963745743,51.3264420640274,54.0196799033409,38015.9558435632,40010.7563140075,19.6080440040307,20.730315985034,14523.1062925021,15354.3404158985,,,,,-0.340105667527498,24.8640558093528,13.9222073648892,113.284346103038,111.652478925731,3.12371941391274,2.7906945279931,35.4168622764192,12.4896525225515,13.721,12.2581815281002,2.75741487801991,2.49944699378274,6.02812165864118,-4.29304902473819,12.112,10.9788709091306,0.366304535892836,0.291247534210357,1.609,1.27931061896968
1996-08,99.4572344602986,,4.52471,4.4875,1.73333333333333,7.92079207920791,18.7331766529604,26.9703803042022,,,,,,,,,,,,,,,,,,,,,,,,,0.928381962864723,5.98885793871866,17.1074205923571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51282051282051,7.39726027397262,26.7029728685015,36.056675416003,,,,,,,,,,101.06781460046,0.0592833669325897,15.88,15.88,15.82,15.82,16.0,16.0,99.8399997038037,100.148561621684,101.019180637888,5680254.0,99.4453470822079,-0.0600000000000005,100.933231941427,13.5279493432653,101.49544951121,100.956359783318,100.664056366178,1.79569468788511,57.9083588491163,101.721937484177,101.949927278639,57.3597928584237,1.04294781124156,19.1539581519618,11.1246453622682,11.1068665258564,319.594,319.215,2.42857936583483,10.1154571652916,10.3099553343751,137.142,138.595353704914,-19.1660793203826,-13.5423643519629,50.9887884121469,51.3393433157642,2144830.0,2159576.0,2.40320427236313,13.9673105497771,30.5066504451177,1.00502512562816,8.50202429149798,32.6774596960192,1.345350759793,9.42927420292708,30.2815055806382,-25.635262825807,-19.6135412366972,54.5270537009729,49.1922842826775,2573214.0,2319454.0,18014.0,103.0,100.3,1.98916980345617,4.08689676310225,88.688854489164,86.2639122601501,,,-0.498338870431905,-2.12418300653595,59.9099849974996,-0.912623620146058,4.5404286540101,50.3454588709948,53.5266835450157,37289.3710219797,39645.6087012868,19.3663719340258,20.7306856386235,14344.1068390182,15354.6142075306,,,,,-2.83186431067118,18.9349187920234,13.5279493432653,91.7783505154639,96.4432503903236,2.3610352928696,2.3021547835649,-17.5060272461826,-3.11927331169419,10.683,10.4165827707439,2.57254056061051,2.38705640285625,-4.4966183002105,-12.2268683189919,11.64,10.8007379765677,-0.211505267740916,-0.0849016192913468,-0.957,-0.38415520582375
1996-09,99.4355230389748,,4.49925,4.53,1.70380078636959,10.2272727272727,19.0523526640856,27.429901855912,,,,,,,,,,,,,,,,,,,,,,,,,0.131406044678059,6.72268907563025,17.1299007771039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0204081632653,8.34473324213407,26.9754521834862,36.4246006753499,,,,,,,,,,101.176820426791,0.0592483419990123,15.28,15.28,15.42,15.42,16.0,16.0,100.101431290362,100.176712890059,100.981380415784,4839021.0,99.45571923877,0.140000000000001,100.839955993134,14.0153154135766,101.638744876107,101.059468740772,100.73549351997,2.01301964211472,58.0945896029115,101.816108570493,102.061842350702,57.4855481893836,0.543883904248718,19.2500415543765,11.2019938408017,11.1672749851569,320.967,319.301,2.09548909456153,10.5496270908646,10.5259993240611,142.338,140.284175974714,7.02725905455514,-9.76825005445914,53.1857829850953,54.9470919674704,2237246.0,2311335.0,0.52151238591915,13.8847858197932,30.6657464057181,0.373134328358218,8.61372812920594,32.7993905157804,0.32127502315054,9.48963287554456,30.3787924947027,34.123763609884,19.8943321357796,65.3656134334332,65.9785430856005,3084702.0,3110939.0,16435.0,102.2,100.2,-1.86521795401022,2.79241467634374,86.8893704850361,84.6549022808422,,,-1.00166944908181,-7.48829953198127,59.3098849808301,0.545403810100036,2.77711346991221,50.6507648647448,53.8186201164904,37515.5020123705,39861.8373616809,19.7287759550836,21.0659596893796,14612.5289272984,15602.9419180992,,,,,3.60266037331044,21.5061068587043,14.0153154135766,92.8395898652657,93.1538243743802,2.43507251208535,2.46813585748306,7.20981382759755,-4.49934252731206,10.956,11.1047602567807,2.62288159137634,2.64952713864302,10.9955816491271,16.5011215445379,11.801,11.9208849785396,-0.187809079290993,-0.181391281159961,-0.845,-0.816124721758953
1996-10,99.5113241860133,,4.57665,4.7025,2.19072164948454,12.4822695035461,19.4697366786338,28.0308146543019,,,,,,,,,,,,,,,,,,,,,,,,,0.131233595800529,6.86274509803921,17.1523809618508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88383838383839,9.00409276944067,27.2138715840979,36.7465352772785,,,,,,,,,,101.263211084043,0.029606679242677,15.02,15.02,15.8,15.8,16.0,16.0,100.376228712367,100.250381571731,100.934472716363,5507253.0,99.4541746996461,0.780000000000001,100.756844177768,14.2899667429809,101.789429179715,101.180879943051,100.819611049072,2.21272379003241,58.291714091001,101.882479624693,102.14071922899,57.6113927095812,1.08595555945348,19.8275686021881,11.3146326719647,11.2885466286977,326.035,326.149,3.20717246111792,10.8892021778455,10.8635862756398,146.138,147.539501180494,4.73207042683126,11.3370980620141,72.037677639139,57.5472270568668,3030246.0,2420709.0,1.42671854734113,15.0,31.1032602973691,0.867410161090464,8.67823765020027,33.0838957618901,0.829858685984088,9.80158501503795,30.6308935429171,0.0241406212079421,31.2898956200416,69.9803206127543,65.9944707157653,3302477.0,3111690.0,17214.0,102.1,101.8,1.15452059783034,3.58897917464044,95.8011007911936,85.6322605647477,,,24.9578414839798,17.6190476190476,74.1123520586764,-1.28668367011651,-0.210938332909503,52.1122296217117,53.1261447199695,38597.9651139132,39348.9416097398,20.4508597129534,20.8907384497626,15147.3553059763,15473.1606565344,,,,,1.95965143344683,20.3019552076156,14.2899667429809,123.185650520747,126.192674222095,3.25631193121606,2.91667141868628,18.1730499090366,42.6339522260747,14.903,13.3485842483306,2.64341822075099,2.31128426167833,-12.7661601208557,-9.76529958094546,12.098,10.5779391162101,0.612893710465078,0.605387157007958,2.805,2.77064513212047
1996-11,99.6385695532986,,4.65457,4.6045,0.0,11.5330520393812,19.4697366786338,28.0308146543019,,,,,,,,,,,,,,,,,,,,,,,,,0.131061598951511,6.55509065550909,17.1748611465976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375469336670827,9.1156462585034,27.3160513272171,36.8845072495336,,,,,,,,,,101.303075529502,0.0295978169513327,15.26,15.26,16.18,16.18,17.0,17.0,100.622862845384,100.342395298211,100.879498461069,5503732.0,99.4074829081746,0.92,100.684662837722,13.8073315367394,101.821315585419,101.245844243708,100.864620375629,2.34186079604326,58.4565981826867,101.920371116162,102.185750343786,57.737281583604,0.992176001239446,19.9394280625444,11.3433301291823,11.4005488792364,322.608,325.705,2.49850302018247,11.1158749654533,11.1350133068368,148.343,147.475459241237,-8.10733549550978,-18.3856123828959,53.7537884314623,52.8816802910038,2261139.0,2224454.0,0.511508951406634,15.4185022026432,31.2623562579694,0.859950859950844,8.88594164456231,33.3684010079997,0.657773358610816,10.0370179817056,30.8323754001468,6.33102911922459,29.648501909055,78.3610229890928,70.1725998738586,3697975.0,3308692.0,16685.0,103.8,100.3,-0.42615677853485,5.09352922767992,94.5157550739594,85.2673328817384,,,-2.9689608636977,16.3430420711974,71.9119853308885,1.05523380933473,2.5018703228705,56.4365636971208,53.6867497606507,41800.8696335464,39764.1649452211,22.1848711607222,21.3380502421949,16431.6870100047,15804.4714545951,,,,,-3.3774410740218,12.4360683324352,13.8073315367394,95.6554558416506,100.307457545713,2.45028004735131,2.48731004982986,-14.7209372336434,3.70263304157393,11.405,11.5773587386366,2.56156852297849,2.4796860679041,7.28607073642629,-4.66645035976541,11.923,11.5418723810844,-0.111288475627179,0.00762398192576171,-0.518,0.0354863575521927
1996-12,99.7773840959058,,4.68433,4.6825,1.13493064312737,9.86301369863015,19.6907046863359,28.3489449593318,,,,,,,,,,,,,,,,,,,,,,,,,0.130890052356025,6.69456066945609,17.1973413313445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997506234413981,9.31174089068827,27.5885306422018,37.2524325088806,,,,,,,,,,101.264453626506,0.0295890592357424,15.93,15.93,16.19,16.19,17.0,17.0,100.803711002598,100.425937526004,100.819361766631,4479241.0,99.3068946786068,0.260000000000002,100.648000732453,13.3907833089459,101.725981754418,101.236486885819,100.858137301499,2.40028055183438,58.5786495285272,101.93074814771,102.198082645333,57.8631789095923,0.265857078425539,18.2273860302231,11.378340677232,11.4308580454112,328.037,327.882,1.61811757204484,11.4902153542472,11.3151909138043,156.055,152.313190095239,1.43289094762129,-13.1917775016255,39.2320765106403,53.6394171008437,1650287.0,2256328.0,2.16284987277355,18.2621502209131,31.9385140905209,0.609013398294748,9.11492734478201,33.5716190409351,0.995859800312172,11.0529344490871,31.1394226322382,-9.49946383646467,-2.05174301987368,54.4363170409254,63.5065791257343,2568932.0,2994384.0,15975.0,102.3,103.0,-4.83725763776259,-0.284310371146766,68.8088407292741,81.1427323094,,,-14.4645340751043,-2.38095238095238,61.5102517086181,5.20598300804369,3.81546919527616,78.2634397420962,56.4816728307611,57967.3819137784,41834.2806155598,30.9050117859509,22.4051354982173,22890.4408336767,16594.8303804108,,,,,-3.0168626478267,5.35144244162415,13.3907833089459,111.067611892921,100.552197576805,2.24087542935703,2.36886586811649,-4.76193877484129,8.7255188173512,10.497,11.0965494519941,2.01757775391572,2.35585688349284,-4.99374441039297,-9.94889688573864,9.451,11.035611075052,0.223297675441312,0.0130089846236431,1.046,0.06093837694207
1997-01,99.8978923840759,142.79260389515,4.64152,4.5665,0.872817955112222,8.88290713324361,19.8625686923263,28.5963796410217,,,,,,,,,,,,,,,,,,,,,,,,,1.96078431372548,7.58620689655174,17.5345441025473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23456790123456,9.33333333333334,27.9291297859327,37.7123390830643,,,,,,,,,,101.123019095643,-0.118321326077525,16.23,16.23,15.82,15.82,17.0,17.0,100.894317211876,100.478683726931,100.760061819031,4966605.0,99.1779514746272,-0.41,100.666872172977,13.7065612296812,101.58606791834,101.18168033093,100.820165583163,2.42589739685336,58.6743035164585,101.91918065501,102.184335572535,57.9890582213649,1.45565930778917,17.9920211819469,11.6589322074308,11.5972523945094,338.653,335.219,1.47421592648794,11.5399286034194,11.4820012603681,149.66,151.894991255559,1.12164543452902,-4.66529338274928,42.758807183808,54.2410611738633,1798638.0,2281636.0,0.124533001245335,18.0616740088106,31.978288080671,0.726392251815998,9.32982917214192,33.8154806804576,0.755560123026947,11.1647691206136,31.3746996921882,9.32796194476059,39.4416878680967,59.1546445536496,69.4304486590021,2791597.0,3273699.0,16838.0,96.7,102.1,5.11645409719057,4.53737481322474,73.0933264533884,85.2943629612167,,,-0.487804878048791,-0.810372771474872,61.2102017002834,-10.3812470100349,-0.133309069235514,45.7358388669998,50.6181708588,33875.1637736207,37491.3606099874,18.3500890096451,20.355477505919,13591.3757185147,15076.7084872069,,,,,2.35817362920319,-1.55304104197588,13.7065612296812,91.9862621637092,98.9318604973461,2.42355952360434,2.61660461864052,10.4581164285599,19.556067677331,11.249,12.1450226695124,2.63469725434771,2.64485536356684,12.2672341473275,7.05298336584027,12.229,12.2761490671028,-0.211137730743377,-0.028250744926317,-0.98,-0.131126397590399
1997-02,99.9724557398691,153.226546165591,4.45593,4.4775,0.618046971569839,10.0,19.9853286966052,28.7731186993716,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.29023383768915,17.5345441025473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609756097560983,9.85352862849536,28.0994293577982,37.9422923701562,,,,,,,,,,100.956248814399,-0.118461590674947,15.79,15.79,15.03,15.03,17.0,17.0,100.884037627477,100.485305110126,100.701365587488,5893997.0,99.0561965741625,-0.76,100.729723781328,14.3691724365183,101.438655656171,101.092940512811,100.758683824536,2.42966908337316,58.7500636297036,101.891186782057,102.151067013878,58.1149023182864,1.61151921049734,17.592432611674,11.8696250560338,11.7841443447368,340.085,338.568,0.0435835302629088,11.4948582772906,11.4870055218622,154.861,152.445774760021,21.0538403145813,20.3231901148817,61.2534192089039,65.6608875783428,2576609.0,2762008.0,-0.497512437810947,13.9601139601139,31.8191921200706,0.600961538461545,9.12646675358541,34.0186987133931,0.394264071779361,10.1727555005744,31.4983988607032,-16.275381456878,0.329699090554689,56.2007657733351,58.1303782925276,2652199.0,2740892.0,15791.0,102.2,103.7,1.68778188509024,9.77048309224624,84.9185070519436,86.7339457682792,,,5.71895424836602,4.18679549114333,64.7107851308552,3.70368705237938,5.96859190243301,45.2853874008113,52.4929094990487,33541.5278861589,38879.9232786604,18.2747358504561,21.3536586094515,13535.5638313039,15816.032116978,,,,,4.8342629178366,1.82304306692443,14.3691724365183,55.2455426962778,56.285619287362,1.98185339536303,2.1841117321993,-16.5287825053953,-11.2648702034849,8.831,9.73224899085885,3.58735437944492,3.88040810397499,46.7153235457793,42.0219158057053,15.985,17.2908268827453,-1.60550098408189,-1.69629637177568,-7.154,-7.55857789188642
1997-03,99.9534527084394,155.681299434092,4.43522,4.4225,0.614250614250614,9.78552278820376,20.1080887008841,28.9498577577216,,,,,,,,,,,,,,,,,,,,,,,,,0.128205128205132,7.13305898491085,17.5570242872942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606060606060613,9.6433289299868,28.2697289296636,38.172245657248,,,,,,,,,,100.862667761406,-0.118601989087764,15.81,15.81,15.16,15.16,17.0,17.0,100.783193856986,100.442221018762,100.64122940019,4632248.0,98.9654934412719,-0.65,100.806133956128,14.5282223451239,101.282553379145,100.969259229513,100.672993511354,2.40554111299799,58.8052064828204,101.849168650308,102.101131705425,58.2407030927603,1.48845258219586,16.6786106731642,12.0182187757034,11.9595457455257,347.15,345.248,2.51609501943297,12.0128273016961,11.7760294956798,163.382,159.552494111381,-21.9837886059707,-13.8388715796477,43.9002382934162,51.2261368563158,1846652.0,2154814.0,0.874999999999999,14.9572649572649,32.0976100511213,-0.23894862604542,8.5825747724317,33.9374115002189,0.150267891635869,10.2285069309396,31.5457308405702,11.3072313684742,15.3663856508754,61.373242771846,64.703314661433,2896296.0,3050811.0,17026.0,100.9,102.1,-2.98468857509442,0.974553795089822,84.3186790505676,84.1452075982048,,,-4.6367851622875,11.3718411552346,61.7102850475079,0.42154280623597,6.69461220317795,50.3955090339046,52.7141895828259,37326.4416761422,39043.8187983116,20.4572712842479,21.5581675182741,15152.10416983,15967.5059008997,,,,,1.10688287240146,5.5209602549887,14.5282223451239,109.49905009499,107.471966943397,2.46909961625353,2.61738923507884,19.8376986164184,10.2177313829332,10.951,11.6086970832064,2.25490505544257,2.43541577354526,-37.238153609398,-16.9699002094161,10.001,10.8016047471434,0.214194560810963,0.181973461533582,0.95,0.807092336062973
