country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
1995-06,99.7016958228532,-0.243348329500618,2.9537114669219,66.9963699554425,66.9963699554425,0.154367170473998,2.53096154012424,70.0992939518292,70.0992939518292,1.44751718281011,2.27218186580483,54.8838587065212,0.112307382446204,2.60063473063917,72.672215634308,100.520324866446,0.185732611105037,0.548622684269984,2.32593494731187,65.0483287621862,,,,,6909.5,6313.2,,,,,15384.0,15748.5,10639.7,10371.2,11641.8,11711.5,22281.5,22072.7,99.6939773857543,99.7052586907353,1.31355573804589,69.1873234091632,99.8367316856644,2.53518801869199,69.2078113870768,99.7234990944453,69.3997021920902,,,,,13.6522308582614,13.1432629989478,,,,,5.45590562603921,5.60521354462525,7.32338241203382,7.20811161752372,6.22554387985576,6.33339092224663,6.69982349171663,6.70889734029169,0.0271738936702264,3.35101094782808,76.4088213111101,-0.0226597981641398,1.12535345830668,67.6131655878667,-0.054894003268791,3.56823363808026,81.0679227083358,0.136061312193975,4.07498028038216,82.2017751609717,6.60072009815824,6.63119104396253,124.091419327285,0.50455427644796,2.39604522038082,78.1541595454246,223.227026997876,214.125477820376,1.80375998430622,18.6855402036525,217.943120656577,210.877089673764,2.07281066275857,19.9565031951267,5.28390634129892,3.24838814661234
1995-07,99.6516459889535,-0.320902731558625,2.39598251865918,66.7813767742104,66.7813767742104,-0.0588372805448709,2.39248760750862,70.0580494335868,70.0580494335868,-0.840497308658587,0.907308644847481,54.4225613512049,0.0643010690005461,2.63269293094535,72.7189446458272,100.621981442324,0.0805054388369856,-0.189021866005238,3.96082623898696,64.9253731973547,,,,,7204.4,6455.0,,,,,15474.9,15816.3,10879.2,10456.7,11912.1,11808.6,22790.3,22265.3,99.5959285127016,99.6259527581781,1.10662468982892,69.2691258110706,99.8135378869549,2.46259358895504,69.3397647682502,99.6974940001695,69.5501581696049,,,,,13.8508781546599,13.4727162436353,,,,,5.48990138893302,5.61514740869064,7.44345526651981,7.24195639906418,6.33074779693322,6.37973764111659,6.8233530081533,6.75570625969371,0.0322734488001092,3.1125583715995,76.4334810729348,0.282369447038279,1.64817731540384,67.8040845096622,-0.465514021020761,2.74068351928387,80.6905401615782,-0.690991351435228,2.94159081295332,81.6337680038831,-7.70552612323446,-0.00440179978371947,114.529522594328,-0.09281884701563,2.03396765563376,78.0816177556398,203.591917514086,206.796713438141,-3.42264940017223,14.7285507800784,204.098525105627,207.293096913802,-1.69956478700734,16.5449502088461,-0.506607591541046,-0.496383475661499
1995-08,99.5207511099284,0.0906636654254056,1.98214982986177,66.8419232182154,66.8419232182154,0.224357823818647,2.25193478305673,70.2152301487058,70.2152301487058,-0.300201582798726,-0.506769337261744,54.259183960629,0.26471710023228,2.6049947583401,72.9114441274131,100.601954174291,0.0484245012171112,-0.293700916544393,2.74335570455254,64.7346867812042,,,,,6640.9,6523.5,,,,,15617.7,15785.3,10846.6,10409.0,11403.0,11910.8,22249.6,22310.8,99.5252589559892,99.5722155137256,0.958294610191032,69.371031070884,99.7865249489764,2.39481135226056,69.4701110601609,99.667407075138,69.7019347636768,,,,,13.1385318582767,13.5973844878802,,,,,5.5358769585452,5.61408767030692,7.45865111754171,7.21077110109367,6.09401858075267,6.43449762293921,6.68850868274973,6.7782838515088,0.0140642284482706,2.78769883981747,76.4442308523238,0.927735835990474,1.91386154246377,68.4331272999236,0.845909418166949,3.02028064332793,81.3731090403748,0.636848717474224,2.927534840241,82.1536516084418,4.6532970585368,2.45080353576893,119.858921500366,-0.0609000242780241,1.36139790667821,78.03406603147,190.116968368453,208.203132907398,0.680097592400857,11.3594743143058,193.786624123551,204.864778703258,-1.17144190843688,11.507952124189,-3.66965575509735,3.33835420414035
1995-09,99.369887678033,0.336744415395371,2.26628823504528,67.0670096617956,67.0670096617956,0.262505661532602,2.30597766627848,70.3995491031043,70.3995491031043,-0.538873268052086,-0.646123963347896,53.9667957228019,0.349973372688361,2.67235522939711,73.1666147675016,100.45273686705,-0.302501875963304,0.945017045560265,2.90306968975118,65.3464406056766,,,,,6375.6,6503.9,,,,,15372.4,15804.0,10392.6,10442.4,11155.4,11872.5,21546.0,22315.9,99.4644490767953,99.5285814139272,0.860282121134934,69.4809170121493,99.7533182452935,2.32977171820632,69.5965823333115,99.6300281730624,69.8550262501368,,,,,13.4209596851321,13.649183155645,,,,,5.40957762632441,5.59816568146041,7.15062368295456,7.21985690559502,5.99988340198661,6.39687041472187,6.50007967805004,6.76310657026481,0.00264078971342668,2.89366140899749,76.4462495837086,-0.885325842649314,1.13595372190128,67.8272711390043,0.0444346127771021,2.86306098759768,81.4092668662816,0.407579432426823,3.08776969860707,82.4884929953854,-0.617189980921331,1.56432115714262,119.119164245626,0.112254889980623,0.984862606890341,78.121663086441,214.877031044562,212.409485382346,2.02031180617178,13.1150810048854,208.350522565813,206.715072325591,0.903178005533769,11.7319346376095,6.52650847874902,5.69441305675479
1995-10,99.1921594663647,-0.0930689334807028,1.92316069060723,67.004591111186,67.004591111186,0.114120105108842,2.31077594235565,70.4798891425369,70.4798891425369,-0.96348571504323,-0.341080161180496,53.4468333551462,0.186544742487302,2.63095087827057,73.3031032406064,100.340180986453,0.0357487539301893,0.343983157673543,2.9713017084521,65.5712213554993,,,,,6184.5,6335.9,,,,,15585.1,15835.7,10483.3,10435.3,11218.3,11729.3,21701.6,22164.6,99.4148494203823,99.4955562025606,0.818130129674725,69.5997649143858,99.7165708254448,2.27311540391179,69.7210830025319,99.5881376416836,70.00942547333,,,,,13.0972006980768,13.3158090521614,,,,,5.47475135320181,5.60994752910406,7.19378694722135,7.21200706724325,6.02652977600687,6.3307112375201,6.54008756999057,6.71952403088276,0.235655669462064,2.80969374789543,76.6263995049438,0.90959839793541,1.64769625473347,68.444226910648,-0.14826739120773,1.87404623347553,81.2885634700976,-0.0849667494904603,1.99352530821249,82.4184052041835,-3.05827549452981,-1.47555218902853,115.476172036213,-0.72253722252315,0.030058921140136,77.5572049917873,221.367809481108,209.256648799252,-1.48432005162985,9.7766034347022,222.870244310141,208.290950668223,0.76234322195457,10.4334693361928,-1.50243482903247,0.965698131028229
1995-11,99.0174292423969,-0.260525737997175,1.7895433121974,66.8300269057016,66.8300269057016,-0.0184413048317173,2.19017853727977,70.4668917313351,70.466891731335,-0.860106057479564,-1.20221281846252,52.9871339039276,0.133043096303921,2.61650958129568,73.4006279588445,100.268408022354,-0.0778302902059707,0.0167047460830768,2.64158628790398,65.5821748615303,,,,,6082.3,6297.6,,,,,15866.8,16043.4,10289.6,10319.2,11587.5,12024.8,21878.1,22343.0,99.3810128745428,99.4765724154829,0.849860462920855,69.7308103913449,99.6821951071161,2.23501410816283,69.8483115731216,99.5484766741657,70.165123472199,,,,,12.9859772031736,13.2860853057098,,,,,5.58967650542362,5.67920330439266,7.07147228821674,7.12869795013327,6.25485989293771,6.49738642789352,6.61718572961597,6.77274428791966,-0.0386408646585763,2.43132948803286,76.5967904016184,1.01989417180307,0.861837266161226,69.1422855918454,0.386333105789308,1.55754650246642,81.6026081020031,0.196386811717249,1.32527959282784,82.5802640824322,3.52753301789821,0.764665069282821,119.549632132596,1.09885903803527,1.38889062584497,78.4094493484871,222.805950231945,213.398913780703,1.97951415413569,10.8950200557191,215.726158820542,207.251419221962,-0.499076624753507,7.94275169902746,7.07979141140228,6.14749455874139
1995-12,98.8825205804906,0.449021362185521,1.5237765797756,67.1301080028625,67.1301080028625,0.059021052173747,2.19811771743258,70.508482032269,70.508482032269,0.645645052931679,-0.125932630600655,53.3292427126686,-0.0469998008081724,2.58416161712433,73.3661298099119,100.249979900075,0.0627545616680712,0.5286145879586,3.41475088530931,65.9288518049489,,,,,5890.6,6371.6,,,,,15917.5,16068.1,9822.7,10347.7,12000.4,12097.0,21820.1,22445.7,99.366529336175,99.4744499531932,0.968520849113163,69.8766391605373,99.657746386327,2.22643577217423,69.9845090922883,99.5199233869849,70.322109091817,,,,,12.6635090290576,13.4629649567388,,,,,5.62691911816099,5.68720097975636,6.79924144223629,7.15231980872021,6.47934720713525,6.53075439454899,6.62400249618344,6.804536338226,0.113097103033121,2.41678590011072,76.6834191525789,-1.8764873394837,-0.487050127331467,67.8448393564847,0.691221251051019,1.37067562972526,82.166662670616,0.629011625529715,1.08835460890869,83.0997035439039,0.450443934743146,1.6153543464944,120.088136199545,0.263715279512029,0.636968561794754,78.6162270470004,216.052435235667,215.022422814065,0.760785987425717,10.4235699995492,203.146941690785,208.951763608868,0.820425931600386,8.50094198527714,12.9054935448825,6.07065920519687
1996-01,98.7951428839256,1.04024094920125,1.60993117444707,67.8284228755513,67.8284228755513,0.343179912176887,2.24035407175696,70.7504529789846,70.7504529789846,0.711625078759154,0.736923616618541,53.7087469781242,0.165968810783031,2.50843575317711,73.487894703075,100.247769231197,-0.049695143956405,-0.0592468781642452,2.66439664936441,65.8897910184449,,,,,6382.5,6458.0,,,,,17204.9,16105.1,10669.1,10529.1,12930.3,12039.0,23601.4,22557.1,99.3748599166451,99.4919063318541,1.1789454782183,70.0397675452636,99.6505432893312,2.25415318728627,70.1360030189076,99.511402156112,70.4803685801545,,,,,14.013512847895,13.6425372629563,,,,,6.10084349072533,5.69563219307242,7.43349835038869,7.2759157710625,7.03062673526165,6.49607994144942,7.20504118388554,6.83354815424576,0.224078678645011,1.80554127091227,76.8552503449558,-1.67957207792212,0.897816798366609,66.7053363783421,-0.655759084226689,1.43087847428411,81.6278473159476,-0.806725255364185,1.29594366524635,82.4293172482824,-1.87906909188462,1.28908441015549,117.831597149199,-0.602375280329888,1.01179689184582,78.1426623289412,199.320644805744,210.999626908848,-1.87087274553494,7.901648548057,208.855668856292,211.594733512045,1.26487082833317,10.2295620988077,-9.53502405054797,-0.595106603196655
1996-02,98.7651699473641,0.0430843646492914,1.6557939836419,67.8576463205989,67.8576463205989,0.28994667392235,2.20686168052634,70.9555915641822,70.9555915641822,-0.0464328277117833,0.933965804993634,53.6838084881737,0.37321074686539,2.42786022791793,73.762159423752,100.279442400006,-0.0399235816179618,0.512659609365666,2.93699630036914,66.2275813636919,,,,,6362.7,6342.2,,,,,16820.5,15964.6,10500.8,10247.4,12958.3,12059.4,23458.2,22307.8,99.4121027896878,99.5334645174142,1.47757265758494,70.2241070116783,99.6659444465329,2.32058787750357,70.307119046739,99.5296180036708,70.6393940386127,,,,,13.9520493354094,13.4271046699262,,,,,5.96043470975996,5.64250975279686,7.30311777560549,7.08305718721607,7.03693407400544,6.49698302152425,7.15011090620786,6.75646516957498,-0.0824259834320712,1.41828091326866,76.7919016490398,-4.25999796437086,-6.96417366060912,63.863690406498,0.459122235771663,1.53543016239849,82.0026189135568,0.458050837728198,1.09868993364321,82.8068854264718,2.27851082281897,3.69996532720952,120.516402842944,0.770190375447769,2.13411984894807,78.7445095933173,212.880995726767,213.580984361676,1.22339432094978,6.39974468051529,207.516863888195,210.826489276593,-0.363073419976164,8.06248522612456,5.36413183857227,2.75449508508304
1996-03,98.813670387631,0.55158186261739,2.41928372959999,68.2319367901024,68.2319367901024,0.398104971106915,2.33127211315127,71.2380693014775,71.2380693014775,0.720073747871848,1.65961483554248,54.0703714999549,0.358999555491795,2.39055470579826,74.0269652482044,100.342670790426,0.224353840571501,-0.0923301203386379,2.74773990347471,66.1664333581215,,,,,6423.1,6312.3,,,,,16693.7,15979.8,10402.0,10171.1,13017.8,12128.0,23418.8,22297.1,99.4742997476276,99.5957678611691,1.83033398227888,70.4274544211344,99.7042602487069,2.42115393453319,70.4989194898516,99.5752396115698,70.7996483511954,,,,,13.9359219968519,13.3743948081399,,,,,5.89027758758005,5.63111475065382,7.17949665681,7.0108518367511,7.03791024950953,6.53203051296584,7.1008378974797,6.73671646339303,0.025474511255995,1.16939876447182,76.8114640106691,4.02273851452328,-1.82015866229375,66.4327596772761,-0.113221940476545,1.2193328844539,81.9097739571813,-0.158397251840637,0.815847937168255,82.6757215956214,1.88731710299033,4.60910017585733,122.790929525707,0.47694755662494,2.31038844860557,79.120079607799,229.430527182612,212.760095633906,-0.38434541830722,2.75786781808735,216.693885643487,208.154560912101,-1.26735894225631,3.10006924769722,12.7366415391246,4.60553472180542
1996-04,98.9291909159013,0.551589458634601,2.3167822963459,68.6082969608588,68.6082969608588,0.367473215931533,2.38437707663892,71.4998501257072,71.4998501257072,2.2175658453034,3.45399773299769,55.2694175907665,0.154078182551294,2.24834230887703,74.1410246508567,100.319632559633,-0.0850454592079979,0.797051780250796,3.22138008279328,66.6938140931308,,,,,6172.9,6350.6,,,,,16233.6,16206.1,10168.4,10378.9,12360.1,12163.8,22528.5,22553.7,99.5519206302559,99.6702318154441,2.18464731908547,70.6431456250864,99.7559349278078,2.53839442749071,70.703490497126,99.6369599905303,70.9611077092735,,,,,13.2917158461961,13.4406895766802,,,,,5.70454864626655,5.70629927017701,6.99854368776219,7.1415179108362,6.66206602878459,6.54527516939827,6.80338531165608,6.80866938683159,0.290355229149078,1.07869874791179,77.03449011301,5.51041588681249,3.41641613650533,70.0934810205807,0.306956276496823,1.18229473437279,82.1612011494073,0.469881840678628,1.0008900847065,83.0641997980493,1.1094550612605,9.03415949062512,124.153239708099,0.107479594536901,2.76112200169765,79.2051175485587,215.115950034873,211.490127225166,-0.596901597057637,-0.218760415100226,216.546111561879,212.378164881983,2.0290710668912,2.98070623202196,-1.43016152700528,-0.888037656816589
1996-05,99.0505221910933,-0.0932967729934534,2.0614793015497,68.5442876337886,68.5442876337885,0.224097846268325,2.38433990036005,71.660079749924,71.660079749924,1.41114935110889,3.60181837439774,56.0493516184603,0.141536103366545,2.28027866593436,74.2459609681435,100.265764088563,-0.15456205423326,0.168057687380987,3.26539015647595,66.8058981747219,,,,,6476.8,6418.2,,,,,15924.3,16190.8,10280.1,10359.5,12049.0,12259.5,22327.1,22609.0,99.6306872496683,99.7442392985988,2.48844010300297,70.8610763296128,99.808325943067,2.65226608555803,70.9101627963247,99.6997028315149,71.123745389851,,,,,13.6641095415745,13.5746825440176,,,,,5.5868478056069,5.70488111583264,7.03902541593525,7.13222257116212,6.45833888952428,6.59567828947201,6.71778591665916,6.82872382812738,0.198143482767875,1.04606033461989,77.1871289346524,0.915071401912357,4.59332501686784,70.7348864200049,0.704218170352084,2.00628474036992,82.7397952568809,0.758537916641329,1.95418360609389,83.6942732486722,-1.19612208888224,5.3781169074207,122.668215383887,-0.145563856703272,1.70779786247655,79.0898235247486,214.763943694555,213.302973981843,0.857177959303244,1.4127089789959,214.221080288094,211.803400324492,-0.270632603784753,2.52118147351382,0.542863406460541,1.49957365735031
1996-06,99.1937915665401,0.0722821448568181,2.38440226043141,68.5938329150671,68.5938329150671,0.0179340646029307,2.24486906269414,71.6729313149208,71.6729313149208,-0.133748941480442,1.98697307941504,55.974386203964,0.0715753494050899,2.23866456474138,74.2991027741256,100.290367327333,0.0927024709131839,0.410725594568823,3.12376716464097,67.0802870972071,,,,,6872.5,6333.0,,,,,15690.3,16032.3,10523.2,10267.4,12049.6,12103.9,22562.8,22370.3,99.7007658520244,99.8091218358466,2.72722286158509,71.0742159104967,99.8513783405735,2.74904909521013,71.1103680998279,99.7514790525483,71.287532551139,,,,,13.8440964332177,13.4275675695235,,,,,5.50313830110564,5.63076551124364,7.16561046053592,7.05184650920388,6.41133356190814,6.49610435454171,6.74004128409307,6.74015371462289,-0.29978296886966,0.715773057943023,76.9557350679469,1.14153867373737,5.81127489340896,71.5423525043134,0.38662410420578,2.45690832358523,83.0596872491145,0.508096541159626,2.332973699741,84.1195209561974,-1.00679786937148,-2.14215046994292,121.433194405006,0.296662724726683,1.4974174267639,79.3244535501987,213.277624252189,211.736589471707,-0.734347243686128,-1.1156488116157,209.408773372665,211.238573947411,-0.266674839127195,0.171419415075731,3.86885087952402,0.49801552429538
1996-07,99.2333424145054,0.176648070244109,2.89545666233458,68.715002597218,68.715002597218,0.0360059314674112,2.3418984700956,71.6987378214508,71.6987378214508,-0.489389822325679,2.34809217324589,55.7004532547725,0.0315964931404035,2.20524932948389,74.3225786850371,100.361061035542,0.0814732215302645,0.180208679248131,3.5052527035129,67.2011715966208,,,,,7052.3,6354.2,,,,,15873.3,16224.0,10802.4,10420.1,12251.2,12151.2,23053.6,22572.2,99.7572789959898,99.8609157528123,2.90155694956724,71.2790089449462,99.8831435713428,2.83049588040716,71.3024239534996,99.7900490579692,71.4524390223309,,,,,13.8374060837355,13.5146473474937,,,,,5.54751338385286,5.67879284841162,7.31708545796402,7.13473318607293,6.46578737626678,6.51153757931133,6.83622439557547,6.78443531664172,-0.0657842200129074,0.617045381581478,76.9051103378772,-1.21652758683157,4.22973860779618,70.6720200498302,-0.0876598094488909,2.84585667584653,82.9868772855431,0.0912716790969322,3.13905668475008,84.1962982554224,-1.99989166407254,3.90741127438957,119.004662072684,-0.275396409646387,1.31193375208471,79.1059968531498,219.336859448379,215.192591327762,1.63221758916505,4.05996679059041,218.67848442636,213.893709614984,1.25693694004679,3.18419320250034,0.658375022018982,1.29888171277771
