country,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM
2014-06,100.020792795755,99.4408233778489,0.123185278992339,100.368919286602,100.287357353055,4.00721926811134,96.8566480519547,100.152222863089,3.72526594035151,96.6485246739068,100.153248819442,96.5006385845225
2014-07,100.079561698989,99.5064876543047,-0.0277474315843268,100.366631766564,100.27728866722,3.92222262838615,97.1387369640607,100.163933195672,3.6753694891803,96.9413067623816,100.162641010962,96.7838964547396
2014-08,100.094138625122,99.5358506877847,-0.00738255934273142,100.358537621765,100.265096803795,3.83312893900557,97.415426749795,100.177058854608,3.63450420950678,97.2356109994856,100.173289285392,97.0674035894568
2014-09,100.067276326334,99.5303692300505,0.050407311136154,100.344494133884,100.250180500211,3.74512365039229,97.6865361722121,100.189102684805,3.60388168758154,97.5287313188304,100.182395560171,97.3511671122431
2014-10,100.02931948616,99.4635770636252,-0.0651175624284858,100.323024497559,100.231165939838,3.66117792399275,97.9505816822098,100.198788705009,3.58296141622392,97.8190675080167,100.188324943021,97.6351960806294
2014-11,99.931640897558,99.4428287929858,0.0033628955564326,100.297444536873,100.210298435413,3.58555593583452,98.210758132492,100.205623009017,3.57088485555492,98.1060107129309,100.1904715463,97.9195019234875
2014-12,99.7865868212872,99.5403635825483,0.0642725771473404,100.269850612458,100.188041109138,3.52545747468671,98.46910253759,100.208790678402,3.56488008985038,98.3885974175584,100.187873259653,98.2040981772
2015-01,99.6570408094365,99.7760676194704,0.100539733016189,100.249863381762,100.170875668385,3.48716177221701,98.7350880828686,100.20629286583,3.5585524734809,98.6644641232008,100.178155922482,98.4890001364642
2015-02,99.560836033773,100.051406947813,0.135887372943286,100.240968822599,100.162193676793,3.46239609897443,99.0093525359928,100.196137468363,3.54659930221881,98.9286033524519,100.159215168197,98.7713443903499
2015-03,99.5031709428075,100.234442322092,-0.0442538035178383,100.243662536885,100.16326256016,3.44379793062687,99.2953941026228,100.177389751025,3.52233489683306,99.182881959375,100.130075905592,99.0540365243404
2015-04,99.4837668430556,100.321424964731,0.0608672113485417,100.240857293384,100.161992112576,3.42178540015357,99.5763577125809,100.151799263518,3.48519275930932,99.4296380216382,100.09315850283,99.3370970692532
2015-05,99.4604299642271,100.284373630163,-0.0108289905288379,100.211290890875,100.142648456893,3.37602914477474,99.8310371129637,100.12189164707,3.43616165985628,99.6720436643468,100.05169184042,99.6205479696643
2015-06,99.3951961584384,100.106031225619,-0.0586189753674936,100.146038451968,100.098027929373,3.29730907485755,100.050311097775,100.089687420894,3.37717285137308,99.9125124104466,100.008107919935,99.9044122406906
2015-07,99.3085621321606,99.8462145323496,-0.169022615374495,100.044587173742,100.025412785151,3.18580213940021,100.233384924448,100.055754351427,3.31143835065819,100.15145837214,99.9628149367735,100.188713608642
2015-08,99.2332289229474,99.62768799811,-0.0312811189669451,99.9281623614009,99.939828837618,3.06509163551441,100.401298846804,100.02038701571,3.24308089345403,100.389040521443,99.9159618028328,100.473476619826
2015-09,99.1777470750015,99.4967208124003,-0.116375556067532,99.8210656689816,99.8595632811291,2.96038527795285,100.578434007596,99.9841292687086,3.1754058114718,100.625664320983,99.8679403321306,100.758725959835
2015-10,99.148432879469,99.4900990428669,0.0418844385434677,99.7363261812608,99.7956107598696,2.88663593985399,100.778058376345,99.9489245007504,3.11238602900567,100.86357449884,99.8209583325878,101.044486231817
2015-11,99.1121440177232,99.5513974341158,0.0939134471437716,99.6646231489428,99.7419887990974,2.83083385871012,100.990941526602,99.9170064685514,3.0574287435636,101.105532083632,99.777708783259,101.330781510785
2015-12,99.077741038354,99.5772663294792,0.000806985140378685,99.5966343454042,99.6921979472775,2.78121914362592,101.207744067922,99.8895743864836,3.01310243763381,101.353146644701,99.7397222820602,101.617634705336
2016-01,99.0544287915895,99.5393816139278,-0.0349541471567937,99.5385157179822,99.6507810827864,2.73428960518366,101.434791332987,99.8655567455334,2.98085956549774,101.605513239764,99.7060460591778,101.905067200698
2016-02,99.082306802819,99.4441680929142,-0.0487135608121298,99.5015595784421,99.6255851820621,2.69991328097072,101.682519194515,99.8429886200514,2.96239671855402,101.859261051876,99.6745105496566,102.19188485619
2016-03,99.200640193259,99.3377147166151,-0.133998891395533,99.4999576124073,99.6263805167485,2.69043174419123,101.96686890608,99.8206294499071,2.95571129903163,102.114441608153,99.6439600492638,102.479308889037
2016-04,99.2810327581166,99.3447988732296,0.0103897227555962,99.5246744858531,99.6461347199584,2.71401378901368,102.278873791498,99.7986147907694,2.95807487111257,102.370841158394,99.6141653251085,102.767353241669
2016-05,99.320758182157,99.4695249139964,0.109339911414613,99.5646912100398,99.677212506981,2.78108006174302,102.607418181544,99.7784169741426,2.96764715754521,102.629958235019,99.5865628593211,103.056030139324
2016-06,99.3422351305236,99.6543486611619,0.115254586326491,99.6152649532851,99.7159039796625,2.89597581263619,102.947743907633,99.762349412534,2.98490472294313,102.894805712197,99.5640403983374,103.34534968703
2016-07,99.3415578143602,99.8105083226332,0.0404565699132782,99.6777443444491,99.7634610297754,3.06082041209075,103.301348829945,99.7529589485734,3.0135556438364,103.169578298298,99.5505960592198,103.635319508209
2016-08,99.3653171448392,99.9231683338395,0.0129250713442625,99.7491958725195,99.8179060080934,3.25094908097024,103.665293948946,99.75260425257,3.05750181115312,103.458437253586,99.5501534713741,103.925944507293
2016-09,99.4999190699414,100.042713120977,0.0319689528828234,99.8309582633569,99.8809931791054,3.44270822891883,104.041056031694,99.7625686674528,3.11845618501929,103.763631573718,99.5647599898889,104.21722664149
2016-10,99.6954285562273,100.213099542264,0.0508708392916089,99.9209365944303,99.9514045639328,3.62030983236087,104.426536332606,99.7818779274261,3.19215840495953,104.083299569747,99.5925091657045,104.509164837459
2016-11,99.884714517659,100.398736316381,0.124769500953431,100.012809484845,100.024014955503,3.78671411657498,104.815179765852,99.8086169669984,3.27209213928726,104.413798251325,99.6298182708541,104.801755200903
2016-12,100.012619789774,100.530395936606,0.0872621975651412,100.100186765768,100.09304226886,3.94489433380946,105.200282629034,99.8409277826427,3.35324069763028,104.75176160632,99.6734099832337,105.09499135621
2017-01,100.108075170277,100.590438735,-0.0217874197870119,100.179537063389,100.153906142781,4.08467896154596,105.578076914254,99.8774393034117,3.43477704405212,105.095436084015,99.721575180067,105.388864841179
2017-02,100.181196772648,100.647740351199,0.079788063175446,100.258217565644,100.210670930467,4.20089281930758,105.954092841849,99.9168303671242,3.51679411622302,105.441441551377,99.7731253597951,105.681205405906
2017-03,100.193784203066,100.693848780801,0.0127238535766478,100.339544164515,100.266157720814,4.28285240881568,106.333959407218,99.9588866681544,3.60139551617592,105.791986529598,99.8281241836066,105.974130431442
2017-04,100.17548531267,100.75183277525,0.0950513507805323,100.424115512481,100.32133863655,4.34053208319178,106.718321122745,100.00284401001,3.68773506666679,106.146006565834,99.8855558484235,106.267623646117
2017-05,100.238178804424,100.783377766604,0.00283145096004915,100.513111684608,100.377868591206,4.38665177624521,107.108448313764,100.048173142859,3.77342841543768,106.502626241811,99.944593864232,106.561667944229
2017-06,100.401510589431,100.834185033174,0.00257952063220515,100.605021307903,100.435203013056,4.42457967163956,107.502748856982,100.09440957069,3.8546420593681,106.861032170085,100.004479259952,106.85624580106
2017-07,100.568534655345,100.952821417622,0.0539885476517036,100.692416579503,100.488237592146,4.44517390139008,107.893273427918,100.14104925043,3.92648687777443,107.220518252036,100.06456145681,107.151339786079
2017-08,100.772112094433,101.144017435301,0.0441107293261344,100.769341090949,100.53468806773,4.44533811646917,108.273566774408,100.187725838327,3.98459131627057,107.580833160341,100.124619466634,107.446933365067
2017-09,100.948585973823,101.406944692555,0.135916352463771,100.828816531591,100.57044860691,4.4164747572079,108.636003008466,100.233829547596,4.02629904126632,107.941465676953,100.184192509774,107.743011120664
2017-10,101.008484064908,101.627796260004,0.263502099880634,100.867360674463,100.592941433343,4.35724056681222,108.976651736207,100.278217067177,4.052325235748,108.301093384411,100.242072717442,108.039559087815
2017-11,101.018449549706,101.675611914095,-0.108462628204628,100.886254660714,100.602295148393,4.27564351531079,109.296703202572,100.319538527207,4.06472558126266,108.657932619214,100.296637866664,108.336565342963
2017-12,100.964804340474,101.687334198573,0.0120719241064627,100.883623836676,100.597045931753,4.17646596673578,109.593936629945,100.356611318725,4.0651351131245,109.010062248995,100.346154655195,108.634020529805
2018-01,100.876491585419,101.72571861837,0.00031697823963172,100.864004279716,100.581262658883,4.06809626702982,109.873094720005,100.388904158216,4.05378675003872,109.355780946884,100.389107866186,108.931918284054
2018-02,100.804724461699,101.787272632279,0.101415907690798,100.830025238259,100.557610022033,3.94496237439316,110.133941938589,100.415478559404,4.0289186293618,109.689591433108,100.423212661739,109.227327552825
2018-03,100.808437286929,101.782474383181,-0.0108668238063485,100.780932175882,100.524949726901,3.80356723771031,110.378443049791,100.435167965265,3.98863161261638,110.011639147932,100.446022223054,109.523141597023
2018-04,100.838685825356,101.701450208935,-0.0486838614032378,100.714428485492,100.481171303395,3.64100946456798,110.603945295252,100.445908640132,3.93096277521911,110.318566571319,100.45456655194,109.819364472872
2018-05,100.865583291718,101.568444530391,-0.0153829930042932,100.629683303873,100.425708370586,3.45531898003922,110.809386857575,100.445414721016,3.85370349664635,110.606921673312,100.445817947785,110.116004760705
2018-06,100.823479695614,101.423411896259,-0.186761869015268,100.522574462958,100.355147382815,3.24393352859081,110.990066571311,100.432686358124,3.75651585888483,110.875283790522,100.418616865803,110.4130760322
2018-07,100.734871368658,101.393998336398,0.0953633489333407,100.394823623054,100.270351786794,3.01634676139504,111.147708686724,100.410020971337,3.64356167118686,111.127163958715,100.37626647627,110.710597096164
2018-08,100.627606737208,101.373369606787,-0.0977342044842596,100.249468030239,100.1726531431,2.7818013825689,111.285522351895,100.381359858778,3.52083688560161,111.368578816088,100.324287882596,111.00859140552
2018-09,100.454561700978,101.3628266613,0.0246345296043267,100.094237847431,100.065124257173,2.55530107046943,111.411979956256,100.351397439731,3.39571835804149,111.606853842885,100.269315547029,111.30708655385
2018-10,100.276220643736,101.349083246908,-0.0351817002177039,99.9396769537245,99.9541436603568,2.351088829345,111.538789621771,100.325149945426,3.27707007188112,111.850196103232,100.218699733728,111.606113829463
2018-11,100.139640570812,101.360221322108,0.0379142221647156,99.8001810250374,99.8503853022026,2.1824954527733,111.68209878,100.307104967793,3.17353641988801,112.106231683982,100.179190204293,111.905707617886
2018-12,99.983088489537,101.387259360593,0.00337389490268016,99.680926499372,99.7596135662699,2.05663648376094,111.847885514667,100.300121746951,3.09156140208783,112.380175257876,100.155313069356,112.205904823097
2019-01,99.8692634264821,101.456122076623,-0.0710395417950151,99.5882985503254,99.6882500119025,1.97542210572844,112.043552121351,100.303490559156,3.03207215159205,112.671527127131,100.146465095152,112.506744017453
2019-02,99.766696243919,101.584119651028,0.16189745282693,99.5179563097083,99.634192021996,1.93383634371279,112.263752134561,100.313207789124,2.99368729316758,112.973354793768,100.146994668872,112.807533733095
2019-03,99.6806058278254,101.662833112012,0.00160793481996059,99.4596767134924,99.5903086407828,1.92015644649243,112.497881839549,100.326397680931,2.97302538640127,113.282313107796,100.153194485277,113.109036301832
2019-04,99.5018110097627,101.690066843011,0.00298321678948306,99.3967644540252,99.5438584399004,1.91965328954033,112.727157569474,100.337848215844,2.96520913528345,113.589742785205,100.157345855687,113.411294812936
2019-05,99.2587904772269,101.675967625382,-0.0285894071999551,99.324429483181,99.4909563885641,1.92830890636101,112.946134133433,100.342743520616,2.96624365454226,113.887792468931,100.152520481239,113.71435478777
2019-06,99.0149359552225,101.644384506254,0.0290306107475702,99.2471487871771,99.4339635414277,1.95495828725332,113.159876075774,100.337413804545,2.97232968479913,114.170862763733,100.13383715872,114.018263958828
2019-07,98.8143340891899,101.548177590908,-0.0349019320447017,99.1705244183269,99.3767774279256,2.0037136670184,113.374790516257,100.321014542259,2.97997210259396,114.438722443089,100.101160643971,114.323072486754
2019-08,98.6920767510508,101.430036436216,-0.243847974374969,99.1006408559561,99.3239841288523,2.07788533742883,113.597907903527,100.294980620585,2.9870895874612,114.695258037607,100.057948112205,114.628832792961
2019-09,98.6526854613921,101.44343412921,0.116412478008836,99.0456043408221,99.2827000863464,2.17811269082791,113.838658430786,100.262888293051,2.99325194139041,114.947528162262,100.010379173934,114.935598796551
2019-10,98.670413323537,101.539488404281,0.00366942235729322,99.0069336725848,99.2542237012487,2.29533781755282,114.0989816412,100.231386842152,3.00067358637891,115.206455394014,99.9679201670464,115.243425292338
2019-11,98.6253342984898,101.69787448772,0.0942078129178972,98.9801479352044,99.2356134300646,2.41021027098256,114.373872195644,100.20727731809,3.01235301676294,115.483267136094,99.9402280060834,115.552335070783
2019-12,98.2947838594714,101.821591109753,0.0958132477867533,98.9511288588246,99.2170026892223,2.5027574321963,114.647166782139,100.193952253509,3.02926009823777,115.784463065293,99.9327209401958,115.862414208239
2020-01,97.6660280706557,101.735457044575,0.0375762755087319,98.9077503296398,99.1896207569802,2.55369888964214,114.90480706779,100.189402705605,3.05116943771075,116.109326327836,99.944576318735,116.173714076839
2020-02,96.8845024667746,101.26043876954,-0.210490969885751,95.6974278046257,96.904844030229,-0.705023343602798,111.472266475608,97.223501668914,-2.48903044483159,110.161413598404,94.572078401183,116.484078028918
2020-03,96.7960811947261,100.425436866281,-0.426523668323439,93.9814401692926,95.9290953101871,-2.42811713985634,109.766301488628,96.6243448232252,-1.28738382623882,111.823934930857,95.7431771652435,116.795721890302
2020-04,96.6596582002468,99.4709144263674,-1.15186828505461,88.8040289034819,92.7841759313365,-7.74429998925925,103.997228317929,93.7713884572161,-5.42972337567071,107.422133968833,91.7285820414248,117.108682569977
2020-05,96.9767428266745,99.0744691061464,0.0864645117822648,92.5789490403679,95.066827025822,-3.75148555660186,108.708976224677,92.3454365666556,-7.47522886834334,105.374419328774,89.7391672333903,117.422996643952
2020-06,97.6976408882112,99.1472463193903,0.238621792803784,95.7312490637672,97.0979395044949,-0.395145839415492,112.712729533573,94.0787011548659,-5.07434301232567,108.377441566969,92.0491225301312,117.738701454208
2020-07,98.4691662284411,99.4015777026251,0.132778864070136,97.4993249666039,98.2926323525543,1.52489916582383,115.103641751094,95.7916232483216,-2.68956137754316,111.360822763306,94.3289446099972,118.05583453067
2020-08,99.0984339859017,99.6575614798797,0.0164597261186425,98.3838093782733,98.9153077805159,2.52061783740082,116.461277033057,97.4865391269164,-0.32193275002191,114.326016439262,96.5799903185418,118.37443352623
2020-09,99.5783089731014,99.9088508180317,0.281764276962982,98.8976562810575,99.2357712594731,3.11621324370448,117.386113781262,97.7990553688926,0.225450224384362,115.206677622428,97.0614840015618,118.694535538498
2020-10,99.9301750828088,100.1170710869,0.0587329474605811,99.3267620833385,99.519968452598,3.60733537367921,118.214914566951,98.1056656585736,0.752715085808439,116.07363176359,97.5276093424033,119.016176594748
2020-11,100.070232310583,100.218824518263,-0.0331453992727427,99.64341200772,99.7533969070783,3.96941076477226,118.913840990665,98.3974444082721,1.24005467049359,116.915322783854,97.9687610888095,119.339390928777
2020-12,100.029495859378,100.32224206027,0.121967335447308,99.9667939420034,99.99072797864,4.34141302867928,119.624473817831,98.4653427300728,1.34486482441164,117.341607581192,98.0590671082555,119.664209584667
2021-01,99.927870199091,100.462829315295,-0.0811044821700074,100.155568989609,100.126127907177,4.58859866365631,120.17732750938,98.5008406436777,1.38306416599354,117.715192813653,98.1036303545089,119.990659253154
2021-02,100.052435354573,100.71403020499,0.241346315518258,100.367631764528,100.285036474678,8.33244028175034,120.760626510402,98.5100122552651,7.15304282057775,118.041306684851,98.107526804926,120.318298227577
2021-03,100.526277910857,100.955273051491,0.148690974502858,100.575180602708,100.439635538279,10.5453599120626,121.341553042763,98.4635234479167,5.64628480030097,118.137832771957,97.9197444659764,120.647611384449
2021-04,101.048810732846,101.154380843285,0.116815055453655,100.725302179127,100.545838265531,17.1724234347349,121.856072725072,98.4278157356352,10.0788932316913,118.249096158756,97.7438028047388,120.978612214403
2021-05,101.497860906933,101.284128890892,0.027630398840405,100.808245434901,100.599055421659,12.4946711248184,122.291805287108,98.4062680260247,12.3431233023326,118.380913835642,97.5843981429016,121.311312144679
2021-06,101.749347746387,101.294753489087,0.231214679282112,100.828192333977,100.603698796025,8.8192813174916,122.653182231763,98.7042935798127,10.0204406936855,119.237338824521,98.0201664044312,121.645721690114
2021-07,101.834305075438,101.071342835077,-0.348799548328143,100.776431482431,100.555339290808,6.79849477127076,122.928956817085,98.9946732528131,7.83221958379991,120.082846932454,98.4432074381834,121.981851320579
2021-08,101.856944469787,100.862316502113,-0.274339834650993,100.679889096717,100.47426143474,5.74446115850161,123.151349856916,99.2884245115343,5.78072195157058,120.934885567922,98.8678636575972,122.319711475458
2021-09,101.830897642695,100.82029152644,0.232384797537349,100.561664676465,100.378908389729,5.06142014652706,123.327518193412,99.3746230145942,5.3375210119959,121.355858247747,98.9539666605122,122.638699936194
2021-10,101.84802519795,100.756648542264,-0.0437941573295589,100.442796837393,100.28544065565,4.47947046343976,123.510316748358,99.4750738271068,4.94019518715581,121.807895733532,99.0583300768371,122.965827951116
2021-11,101.891281717909,100.642023147469,-0.151362461708574,100.336783098556,100.203914962737,4.04182716301692,123.720132916412,99.5860449704781,4.59494982260998,122.287523200714,99.1749394525751,123.304862978204
2021-12,101.867718001788,100.528530957423,-0.0017541501128703,100.240516675883,100.13157782916,,,,,,,
2022-01,101.789274284806,100.357634922491,-0.0580819635765181,100.153776587142,100.067020131136,,,,,,,
2022-02,101.699539272429,100.057008318119,-0.189023922337913,100.074373699871,100.008247286955,,,,,,,
