country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
2006-11,10.6,102.639157611525,1.0,68.4613172376517,7.86607,7.8436,0.900518222750824,3.7,55.3889583494661,0.300000127115188,1.9,68.7778915088002,76.7190454838004,112.036136,100.439004231106,0.0696575949539806,113.7024,2.98,2.98,3.33,3.33,101.824726415722,101.305037460667,17.7431583715316,39.6823070555296,100.554345203526,100.97961816735,1.42374588994024,15.7744075670217,25.4329760459582,25.7519793610248,33750.42,34153.8723164377,1.76187608958794,33.6961158636428,33.7042677827533,12164.5,12115.6666304264,2.8,56.1495401839264,55.2917218752499,46.81,236.34,114.9,12.4157731620327,682.17,666.121381359335,9.70222288276515,77.5901437669949,52.9222163268147,131.4400899542,124.711895221627,95.854,87.617915904936,1.41077561137304,31.9122916740518,753.99427378,689.20865976234,72.926,70.2562620423892,1.72723873443085,17.4735747092171,573.64102082,552.640675163776,22.928,17.3616538625468,180.35325296,136.567984598563
2006-12,9.6,102.431088563328,2.0,68.9950580938303,7.82396,7.8087,3.79725519912437,6.3,57.492218450132,1.39999999816326,2.8,69.7407819886601,77.7931121191645,113.109592,100.536673885101,0.160100806137977,114.8544,2.84,2.84,3.33,3.33,102.226270259835,101.592718739605,18.1543199265759,40.3269873713382,100.664672108543,101.178656716899,1.39486325979183,15.797730565229,25.9198424452718,26.1111842598009,34557.79,34654.2845781737,1.63055615147946,34.7726983767321,34.253834794396,12602.81,12273.1197851139,3.1,270.46781287485,54.9881620831667,225.48,257.34,114.7,15.1566577455306,749.92,660.18271320721,17.9284165967976,104.958594707942,62.4103317421445,128.724845068881,121.994134215606,94.094,87.8562091503268,0.271968629851156,27.0069867027271,736.18769224,687.383466143791,73.097,72.0167487684729,2.50580756064352,18.6855707414566,571.90800412,563.456161694581,20.997,15.8394603818539,164.27968812,123.927304449209
2007-01,10.2,102.309070265544,0.2,70.3985192276093,7.78959,7.7776,2.0035691109669,5.0,58.6441147802085,0.700000373144168,2.2,70.2289677228144,78.3376641942791,112.36284,100.458648914085,-0.111196464763573,114.1632,2.63,2.63,3.33,3.33,102.684145662157,101.920758088895,18.5877454566225,41.0024200171545,100.77915649956,101.38519570329,1.24624118117616,15.9240389888895,26.4508735278966,26.4365925909394,35149.88,35011.3879036666,1.62391591612206,35.7328913143919,34.8100882695044,12848.41,12511.7200147774,3.3,19.9750099960016,52.1658873730508,16.6525,251.24,,15.8911213367237,748.83,682.80391560978,21.3947294153144,128.550009712526,75.7628533455764,122.435879308882,119.890434832606,86.594,90.014553014553,2.45667766126032,25.3491675178422,674.53175646,701.176462016632,70.726,75.0806794055202,4.25446953582632,23.65306408751,550.92654234,584.847709490446,15.868,14.9338736090329,123.60521412,116.328752526186
2007-02,6.2,102.441446124297,-3.0,71.1815966195764,7.75463,7.7409,2.69582504970177,6.0,60.2250575166292,0.99999931646057,2.7,70.9312569199998,79.1210403007531,111.826112,100.32081084233,-0.0800114663540924,113.5872,2.82,2.82,3.33,3.33,103.19562840476,102.287203775224,19.0348428080277,41.7083021818215,100.883932048668,101.574219163338,1.64631162139437,16.7798923674741,26.9472528459369,26.8718212870647,35865.93,35801.1986403647,2.03357536938153,35.7651827526896,35.517977650613,12625.81,12777.1381826251,2.6,19.9750099960016,52.5886512834866,16.6525,196.73,112.6,13.6543458544538,701.37,698.981556953498,2.04932068444011,123.153746077906,77.3154771703093,140.767332670756,166.069306874059,82.149,117.188302425107,30.1881734680843,60.4874179363574,637.03509987,908.751925634807,58.358,70.5659008464329,-6.01323615454036,12.6400205059731,452.54469754,547.212451680774,23.791,46.6224015786741,184.49040233,361.539473954034
2007-03,12.2,103.312834328262,3.8,70.4482119381047,7.73898,7.7342,-0.394920241598256,7.7,59.9872165739818,-0.29999955030301,3.3,70.7184634682156,78.8836775356557,111.032688,100.268203142019,-0.118372401148118,112.2048,2.63,2.63,3.33,3.33,103.777323132716,102.703951997725,19.5156235506113,42.4522058141725,100.98768982572,101.761406481298,1.54200773670437,17.3773373344783,27.4255891131014,27.2861868503046,36410.47,36103.3234667361,1.47465736122766,35.6805511048381,36.041746122597,12788.13,12884.6440237558,2.7,34.3266693322671,56.742231027589,28.617,247.2,117.6,13.8847003444189,668.58,705.327185222578,4.64906070797804,133.324230739822,80.9099206406199,108.984690817098,116.438566043967,83.576,86.6072538860104,-26.0956494003661,10.4146498431442,646.79299248,670.251805678756,76.686,74.380213385063,5.40531969815131,16.7040756254859,593.47142028,575.626983782735,6.89,12.2270405009473,53.3215722,94.6248218960212
2007-04,17.2,103.895893009136,4.8,69.7463026245649,7.72571,7.7139,-0.598616185959732,7.1,59.6281233860633,-0.100000051803764,3.0,70.6477449681125,78.8047938172554,112.292832,100.417947642274,0.188226127143583,113.8176,3.91,3.91,3.33,3.33,104.352526405129,103.116049494631,19.9501223433884,43.2034106905955,101.092820641933,101.951070871581,1.06003248278173,17.0516157562439,27.758230116032,27.5754292942303,36742.56,36563.409931289,0.813747732316774,35.8798735176695,36.335035014357,12767.78,12985.9603534016,2.9,30.2207117153139,57.9273651219512,25.194,247.45,117.4,16.0647218219148,667.25,717.216004054116,18.2790478063083,157.314602433969,95.6994837145649,120.720653789004,126.624158814614,97.494,97.2994011976048,12.3455563268027,26.4482523231335,753.21037074,751.706956826348,80.76,76.8411037107517,3.308528187394,20.882216362284,623.9283396,593.652083349191,16.734,20.4582974868531,129.28203114,158.054873477156
2007-05,11.4,103.323720508839,2.6,70.1854488044055,7.67342,7.6506,0.594400125136872,8.3,59.9825530260868,0.300000050961567,3.4,70.8596882390201,79.0412082388673,112.782888,100.623707162827,0.0730615507391259,114.1632,3.58,3.58,3.33,3.33,104.774936162517,103.418679907283,20.2096053307478,43.9005211638142,101.197614720971,102.140127761102,1.149969953,16.8262043385256,27.9712367744799,27.8925384455247,36971.82,36938.96906664,1.1267334043953,36.2160554698601,36.7444339913625,13027.58,13176.1367651922,2.8,29.811675329868,57.0648305517793,24.853,256.87,118.1,14.9997496146848,715.75,731.456850913264,13.9567376359723,156.807388501593,109.056009575587,131.307576349729,131.852986843394,94.074,97.6884735202492,0.399871240578613,27.8658932063333,721.86931308,749.604686479751,71.644,74.0889348500517,-3.5816362959332,17.9555991540501,549.75450248,568.515514457084,22.43,23.5995386701975,172.1148106,181.089172022667
2007-06,9.0,102.426620424602,2.6,70.9320939242852,7.63302,7.6155,1.29839838283315,11.3,60.7613655245595,0.399999900164498,4.4,71.143126921233,79.3573729929116,113.692992,100.783583178426,0.135586589870213,115.2,3.14,3.14,3.33,3.33,104.934013169541,103.532648724141,20.2081960125352,44.4943651238602,101.30075027576,102.326192540395,1.17526706180657,16.7623528414086,28.3661196624826,28.2203502625767,37783.22,37427.2591812959,1.99019412331542,37.3630473581942,37.4757195573041,13584.74,13506.636872792,2.5,44.0679728108756,58.8975956377449,36.738,271.56,119.4,15.2100732794356,702.6,735.704352650929,-0.450284833067124,149.193416169435,108.56494690492,135.210346676431,134.67486015494,103.394,102.370297029703,4.7926058630482,29.9300781387941,789.20846988,781.394524633664,76.469,76.0129224652088,2.5968622967127,15.9399592744098,583.68940638,580.208157435388,26.925,26.3573745644942,205.5190635,201.186367198276
2007-07,6.6,101.845278587146,2.2,71.1375432279522,7.57956,7.5737,2.40233325658146,15.4,62.2210560157091,0.899999650192138,5.6,71.7834148146598,80.0715890722494,112.852896,100.812328251213,-0.124987393715093,114.2784,3.14,3.14,3.33,3.33,104.804504984678,103.439864135856,19.9215735684396,44.970092792621,101.400352715524,102.505883297958,1.73103654194832,17.5172260922233,28.9036811532162,28.7088548378877,38388.49,38226.2756524804,2.02572511090222,38.2000414388704,38.2348746188677,13623.74,13716.656411062,2.4,36.8108756497401,55.8940096841263,30.688,291.57,118.0,15.1499808037925,699.82,745.165027407069,0.08503147061578,138.032084192259,108.657261275846,129.374782535664,128.265855828216,107.83,102.695238095238,0.317417331944288,30.5150031682016,817.3039548,778.384718857143,83.347,80.0643611911624,5.32993416719106,23.6651651231546,631.73358732,606.852629510086,24.483,22.6308769040757,185.57036748,171.532089347056
2007-08,8.0,101.910347756451,4.2,71.8387900786721,7.57529,7.5607,3.29785639334433,18.2,64.2730170895295,1.20000036956552,6.5,72.6448160577225,81.0324484370334,113.482968,100.81198935627,0.093857880705778,115.0848,3.2,3.2,3.33,3.33,104.483425426374,103.209830530988,19.4071095836732,45.3653687217949,101.496717802057,102.679733611694,1.76893202183386,18.1022060456773,29.2593360580527,29.2166949642169,38720.5,38765.5187846198,2.10392024555862,38.9224991918802,39.039305886838,14099.32,14079.3932516988,2.6,34.7285085965614,59.0436245661735,28.952,298.98,117.5,16.074737234522,711.66,756.328260761503,20.7341851832301,201.704295147332,131.186459043806,129.226201521618,126.48431717199,111.424,102.789667896679,0.0919514898570896,21.9668954506349,844.06911296,778.661543321033,86.224,81.2667295004712,1.50175220462712,19.3538044768627,653.17180496,615.619043317625,25.2,21.5229383962077,190.897308,163.042500003408
2007-09,12.2,102.206274070748,3.6,71.7113899480494,7.52429,7.5108,0.304745319982601,16.9,64.4688861011214,0.299999837406485,6.2,72.8627503877799,81.275545650591,113.086256,100.738068032388,-0.0590403588152412,114.7392,3.64,3.64,3.33,3.33,103.993183201344,102.858602359136,18.6265133866613,45.6870132860168,101.586017605052,102.840837589553,1.50899329909248,18.3470896271895,29.608965228969,29.6575729334432,39309.89,39388.0766713873,2.17539830575673,39.814613353755,39.8885662856794,14259.16,14321.331204493,2.7,43.2055177928828,61.9924344782087,36.019,276.01,118.9,16.7691391752864,766.84,765.84499274177,10.546290601802,214.8862024845,145.02176424478,127.291163907866,126.696345384932,112.351,105.000934579439,2.15125384487377,23.3026723062312,845.36150579,790.057482046729,88.263,82.8760563380282,1.98030220663375,19.3062611871486,664.11640827,623.583481943662,24.088,22.1248782414111,181.24509752,166.474000103067
2007-10,6.4,102.099778520488,4.2,70.6009270533123,7.50063,7.4692,0.195312499999995,17.6,64.5948018942877,0.300000621555438,6.5,73.0813390918256,81.5193727927154,112.572864,100.628680359345,-0.0764502012104329,114.2784,3.88,3.88,3.33,3.33,103.38330031559,102.421659068513,17.6047664321363,45.9543239093043,101.658860612943,102.972252194478,1.59108164228839,18.6643383687344,29.874552866594,30.1294491319356,39420.42,40009.0062947086,1.59513922627159,40.3279208648863,40.5248444532997,14464.93,14532.4243480448,3.2,44.3606557377049,58.2513010195922,36.982,272.79,117.9,16.0513679384386,826.3,781.315064034414,7.55448592377008,223.324874021688,155.977413011055,133.766620730753,123.02906800285,107.745,104.202127659574,-0.760761723754404,20.6056829493412,808.15537935,781.581604787234,80.547,84.6971608832808,2.19738320779263,22.636873281182,604.15324461,635.282065835962,27.198,19.5049667762937,204.00213474,146.299538951272
2007-11,10.8,102.224582563855,2.4,70.680003343128,7.42331,7.3997,1.40062089379827,18.2,65.4995301859267,0.699999305974672,6.9,73.5929079582654,82.0900078364993,112.036136,100.534405748463,-0.0799863238101108,113.7024,5.02,5.02,3.33,3.33,102.747983699517,101.966494086351,16.4440773586444,46.2076963254357,101.705097573341,103.055667364439,1.46765199951514,18.7157078916931,30.1272314697122,30.5716445945633,39975.79,40553.3495470959,1.57457462628533,41.0886229126453,41.1629383714029,14800.98,14775.6551181537,4.6,59.093162734906,61.8441928908437,49.264,275.47,117.3,16.7624622335483,810.47,794.306537129962,-8.66321898176383,169.196488824359,142.464748159817,128.934355229543,120.471936290138,117.592,107.194165907019,2.8713792267463,22.3427478271944,872.92186952,795.735523719234,91.203,88.9785365853659,5.05492233439225,26.6485491808268,677.02814193,660.515260419512,26.389,18.2156293216533,195.89372759,135.220263299722
2007-12,10.6,102.128908154902,3.2,72.2815931409827,7.37196,7.3046,2.49911000356001,16.7,67.136435497088,1.00000050638672,6.5,74.3288374105128,82.9109083305572,113.109592,100.441227807828,0.160100806137977,114.624,4.55,4.55,3.33,3.33,102.130446143371,101.524066698784,15.2237975830077,46.4662863000758,101.713649398722,103.071095540545,0.699731027525752,17.9018292357264,30.4762193629002,30.7855638774164,40340.13,40572.7260950394,1.19192281236833,42.1935376529019,41.6535688240928,15251.92,14881.7540330694,5.4,330.46781287485,63.4777898360656,275.5,294.69,117.4,19.9106402630715,901.53,801.402589739229,-3.54875644538287,120.170310574247,137.409021227097,124.73643470013,119.840238197882,114.412,106.927102803738,-0.249139587981393,21.7069389151314,843.44068752,788.262324785047,91.723,89.2247081712062,0.276664008296187,23.8943852603722,676.17828708,657.760979649806,22.689,17.7023946325321,167.26240044,130.501345135241
2008-01,6.0,102.016118579041,-0.6,73.6317565485213,7.24781,7.1853,3.30647402056126,18.2,69.3562842951301,1.1999997382663,7.1,75.2207832648954,83.9058390135181,111.592752,100.16988729044,-0.225867781667696,113.5872,4.27,4.27,4.14,4.14,101.502209732309,101.073974244723,13.9375960745733,46.7171716999455,101.674184711135,102.999898091704,1.32803881086876,17.9970830452051,31.1625876429398,31.1944081138532,41784.62,41630.7353173582,1.09064276114492,43.1570580126819,42.1078604572313,15487.26,15099.1115042046,6.1,26.2796881247501,61.1765119432227,21.9085,283.152,,22.177461983163,907.73,829.111443358729,-0.461001258582869,80.531167808531,136.775563909834,121.445195611216,115.360518121492,109.58,112.044989775051,4.78633277917064,24.4743055680523,794.2150198,812.080797341514,90.23,97.1259418729817,8.85543238383522,29.3620977354138,653.9698963,703.950372766416,19.35,14.9190479020694,140.2451235,108.130424575098
2008-02,6.8,102.75559991295,-0.4,75.4220233689983,7.16504,7.1058,7.09386767079076,23.3,74.276327324404,2.60000041481587,8.7,77.1765239418104,86.0873911759243,110.005904,99.8589033603094,-0.236827414418794,111.5136,4.26,4.26,4.14,4.14,100.830623484558,100.592824319247,12.5552761474025,46.9448946971423,101.576073864559,102.8228982874,1.75739668273606,18.1260371902118,31.8318121787401,31.7426176072452,42103.78,42017.3669989951,1.09677550000349,42.8283452105672,42.5696891543018,15017.79,15210.5768209712,6.6,26.2796881247501,61.9671572411036,21.9085,233.78,115.4,17.3366792230265,835.47,833.672124372054,-11.2287562693917,57.0414794632337,121.417369202312,110.350056868444,134.16325672863,87.32,123.159379407616,9.9195775329885,5.09528413582523,625.6512928,882.441879830748,79.13,91.7981438515081,-5.48545313304771,30.0885310757689,566.9696152,657.73737262181,8.19,31.3612355561082,58.6816776,224.704507208938
2008-03,16.8,104.045312772552,6.8,73.9484097999183,7.07521,7.019,-1.79569284862185,21.4,72.9425526264207,-0.700000765231196,8.3,76.6362876836388,85.4847787789252,110.309272,99.6850485412624,0.0453833099343528,111.8592,4.39,4.39,4.14,4.14,100.138229722225,100.096767099102,11.0879912698151,47.1593026886919,101.419998246432,102.541325405,0.292344578650144,16.6722767222651,32.02944334988,31.8354154289417,42305.45,41875.2760096238,0.360945496338757,42.2660389517581,42.7233425301097,15086.75,15208.5129591687,8.0,41.6737305077969,62.7819469372251,34.742,289.78,117.8,20.0107943891433,812.32,858.157051529906,-12.7531772640834,30.9268332483973,105.932796878555,113.705636743215,121.221361133492,108.93,116.130063965885,-5.70749501624786,34.0881493814958,770.7026253,821.644589872068,95.8,95.8,4.35940856817895,28.7976944944318,677.805118,677.805118,13.13,20.3300639658849,92.8975073,143.839471872068
2008-04,18.4,104.011482775251,5.8,74.2577002331711,7.00076,7.0002,-0.102295249664347,22.1,72.8679358601,0.100000002472598,8.5,76.7129239732174,85.5702635598179,109.6792,99.5980425137891,-0.0942148781756637,111.2832,4.51,4.51,4.14,4.14,99.3561661555916,99.5364670213928,9.54502753482692,47.3271881369972,101.201374317345,102.146910373276,0.761708581887707,16.3278662974624,32.3407134879246,32.0779085203435,42924.09,42656.3844603642,0.471042413436739,42.4771266799345,42.9245875938644,15168.14,15353.8636356171,8.1,30.6489404238305,59.1079639744102,25.551,281.43,115.7,20.1944102869416,814.2,873.845321725737,-13.1745444719317,-3.89014666185673,91.9766334434286,115.987889442328,124.231272976268,118.76,118.878878878879,2.36701403505771,22.1784280434043,831.4102576,832.2425001001,102.39,95.6915887850467,-0.113164107466887,24.5317729235811,716.8078164,669.913847102804,16.37,23.1872900938321,114.6024412,162.328652997296
2008-05,6.6,102.158535132277,2.4,74.7217741576123,6.97413,6.9472,-1.2992,19.9,71.9212356374056,-0.399999746400461,7.7,76.4060724718682,85.2279827225844,110.005904,99.6045800478067,0.0488982247492848,111.744,4.38,4.38,4.14,4.14,98.4616412378319,98.8955953553066,8.05349601746578,47.4360478873887,100.91792621387,101.635547352812,1.92347219941858,17.2174351816052,32.8403447291197,32.6949181728873,43622.16,43501.2189984709,0.838733888564013,42.8249335499122,43.2846106565405,15334.48,15464.8499688197,8.2,33.8528588564574,64.6174063494602,28.222,293.38,116.0,19.8038091952616,870.35,885.687597376536,4.85583687329701,-11.5657458031717,96.4428687249918,119.648704971718,120.388037855168,120.57,124.170957775489,4.45165612808498,27.1091187127114,840.8708541,865.984401750772,100.77,103.142272262027,7.78614251427726,39.2141383470768,702.7830801,719.327615250768,19.8,21.0286855134626,138.087774,146.656786500005
2008-06,4.0,100.081268238286,0.6,75.1324386940892,6.89837,6.8591,-0.797561924523407,17.3,71.3476192463149,-0.199999963625995,7.1,76.2532603547164,85.05752678814,109.842552,99.6265159478,-0.0244371630357388,111.168,4.2,4.2,4.14,4.14,97.4748263558549,98.1886036494577,6.74116331709212,47.4938029437629,100.570860821193,101.009413660887,1.33839070902339,17.4064234205247,33.3677899688259,33.132503920036,44314.1,43809.5098201745,0.114098991887888,43.2656134043853,43.3339979609422,15482.02,15389.0274771526,8.8,44.2275089964014,61.1348690883646,36.871,293.45,116.0,20.1677025199891,864.2,902.348251271277,-15.5120698245409,-24.9457712543787,81.4825835875808,120.603165123918,119.641225621434,121.17,120.807577268195,-2.70866921504707,18.0103807192655,835.8754929,833.375366799601,100.47,100.974874371859,-2.10136721116747,32.8390898509075,693.0792339,696.562044120603,20.7,19.8327028963361,142.796259,136.813322678998
