country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
1993-01,,72.9020406397601,26.2,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.823045267498307,5.70175438592142,18.1372473588186,19.9828941019318,,,,,,,,,12.0,12.0,18.0,98.8080380739226,1205310.86498099,,,99.7212242970083,,,,,,,,,,,,0.886452006301162,15.6741986544011,3.25902853012578,3.27518082441619,3550.91,3569.54896031547,0.391977194997894,5.0597848231801,5.13367107194163,1190.91,1205.31086498099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107272863515032,22.1484375000004,9.25859848470778,,,,-0.322372662798194,6.84174153420871,29.465825438091,,,,97.5093399750934,93.5349540115324,1.566,1.54737556487903,7.25508463724955,-6.5638533521177,45.44,44.8995821635398,1.606,1.65432867448489,-9.76524987074494,-0.426706040661311,46.59,47.9920130412522,-0.04,-0.106953109605855,-1.15,-3.09243087771237
1993-02,,71.3636523542855,26.2,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.24017467233514,18.1372473588186,19.9828941019318,,,,,,,,,12.0,12.0,18.0,98.6094894592469,1208850.99516928,,,99.3921184606062,,,,,,,,,,,,0.952426373782483,14.9147038627096,3.2894101922578,3.306374510377,3577.56,3595.73879684829,0.977660741031579,5.13350229067579,5.1838609585857,1199.05,1208.85099516928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94271715484819,9.89747522081182,9.9013967900041,,,,1.06727037516171,7.22250814891063,29.7803054637886,,,,96.2922573609596,91.0227885567043,1.766,1.77065986859476,14.4298713760017,18.646362931651,53.1,53.2401126967054,1.834,1.94529292792617,17.5880559848168,7.23090917028451,55.16,58.5072834811382,-0.068,-0.17463305933141,-2.06,-5.26717078443284
1993-03,,67.0032993095619,31.26,31.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.829875518680937,6.1135371177579,18.287763934412,20.1487272480077,,,,,,,,,12.0,12.0,17.0,98.4405043559098,1235007.45731838,,,99.1179199478599,,,,,,,,,,,,1.09164452051577,14.6022205127054,3.33059432569163,3.34246836654726,3640.16,3647.76843149574,1.23009947375858,5.24036254731654,5.24762760495764,1240.66,1235.00745731838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4611329336367,-31.2256965553631,8.76658454161489,,,,0.127999999999986,7.02924576706002,29.8184242547822,,,,113.253012048193,99.2491831211017,1.974,1.64261586353258,-7.23142865172625,13.1626576367909,62.24,51.7914951095581,1.743,1.65504219972097,-14.920669480592,2.43071606624405,54.93,52.1580424731343,0.231,-0.0124263361883953,7.31,-0.366547363576202
1993-04,,66.6455788950766,31.307,31.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823045267498292,6.0606060604608,18.4382805100054,20.3145603940835,,,,,,,,,12.0,12.0,17.0,98.303891860481,1292054.20606728,,,98.9241817677339,,,,,,,,,,,,2.05738232519124,15.7286280710519,3.42839799046808,3.41123571994571,3789.51,3744.76543428818,3.40458387896038,5.52487932308807,5.4262874884239,1331.51,1292.05420606728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.65510138558229,-46.3888976303616,8.09549360690148,,,,0.255672738894205,6.46529781096213,29.8946618367695,,,,102.749140893471,101.8746897539,1.794,1.81509913159354,10.5005237006554,29.3035888271847,56.16,56.8204945542326,1.746,1.78169782502238,7.65271274187207,-2.42727688678755,54.67,55.7877549220925,0.048,0.0334013065711615,1.49,1.0327396321401
1993-05,,66.4761766785088,31.3256,31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408163265404508,5.12820512825568,18.5135387978195,20.3974769671406,,,,,,,,,12.0,12.0,17.0,98.2012456571331,1284150.85072654,,,98.8243801365547,,,,,,,,,,,,1.63379775078013,15.8124830604853,3.51000025552621,3.466968412412,3817.0,3768.54748352058,1.94468517014045,5.73359512485252,5.53181169650047,1337.83,1284.15085072654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50540935936623,-33.225211416961,8.21736392534668,,,,0.653490596110949,6.38477088948787,30.090020640612,,,,96.9054441260745,102.717064180274,1.691,1.78262675869887,-1.78901374197483,27.2126111227862,52.99,55.8612607589906,1.745,1.7354728475984,-2.59443418377646,-4.66812263369276,54.66,54.361573552853,-0.054,0.0471539111004696,-1.67,1.49968720613757
1993-06,,67.428594751328,31.403,31.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62601626017785,5.93220338988848,18.8145719490064,20.7291432592923,,,,,,,,,12.0,12.0,16.0,98.1348191206671,1288067.22455481,,,98.822797197171,,,,,,,,,,,,0.678316003913912,14.6587199076087,3.5226854300707,3.49048541400403,3817.0,3795.72943823381,-0.154761807564776,5.70500597880451,5.52325056472788,1318.2,1288.06722455481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50932820882296,-26.1167717307902,8.34139091709357,,,,1.94774346793347,6.67771333885664,30.6760970521393,,,,85.793731041456,89.6735042045246,1.697,1.78832403972136,0.319600331067293,24.1039474956123,53.31,56.178877170033,1.978,1.99426135466125,14.9117001410289,-1.38703343810033,62.13,62.6407775354415,-0.281,-0.205937314939884,-8.82,-6.46190036540858
1993-07,,68.9373822444388,31.37,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1999999999188,4.54545454540255,19.0403468123792,20.977892978387,,,,,,,,,12.0,12.0,16.0,98.1065763284878,1306914.70019619,,,98.9184199813356,,,,,,,,,,,,1.04472713801566,14.2251240411405,3.5385361301654,3.5269514623726,3851.35,3847.5735373168,0.884989095147252,5.6527894393284,5.57213072992338,1313.52,1306.91470019619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.01454896031829,-21.6972262241395,8.00652169475531,,,,1.38241689965831,7.0,31.1001686019437,,,,93.2083122149012,96.5931069840029,1.839,1.89193158400092,5.79355541715479,31.1603369761226,57.67,59.3299045401486,1.973,1.9586610712442,-1.78513630291448,1.18743369346525,61.9,61.4501370045696,-0.134,-0.0667294872432732,-4.23,-2.12023246442098
1993-08,,68.5660349907258,31.373,31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1857707510912,5.78512396699728,19.2661216757867,21.2266426975199,,,,,,,,,12.0,12.0,16.0,98.1177135426399,1316411.34817829,,,99.1059973196143,,,,,,,,,,,,1.42245885496884,14.4584041966358,3.56686896818037,3.57712089575958,3878.4,3904.45227822163,1.09226670726028,5.58358265603262,5.63299325877136,1285.98,1316.41134817829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7015166595136,-9.67504841057833,9.34373224945243,,,,1.59338133905316,7.52391762607427,31.5957128848611,,,,94.104921579232,92.9822700901351,1.74,1.75270152296688,-7.35914883029823,7.72438402158131,54.58,54.9784190365127,1.849,1.88498465488941,-3.76157046445918,4.68673828672544,58.0,59.128777708808,-0.109,-0.132283131922539,-3.42,-4.15035867229533
1993-09,,68.3712754887675,31.37047,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17187499992048,6.58436213998645,19.4918965391595,21.4753924166146,,,,,,,,,12.0,12.0,15.0,98.1687634430251,1342028.28204431,,,99.3750702955902,,,,,,,,,,,,1.07201548261237,14.9680861390296,3.59720910009381,3.61546818559388,3917.1,3930.67645427548,1.33851382560223,5.57228446608427,5.70839165233525,1308.26,1342.02828204431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95541750125219,-16.4881348824586,9.90019051510647,,,,1.58347157291509,8.33065294306849,32.0960220166528,,,,87.0866141732284,89.123029801704,1.659,1.66155944456814,-5.20009124225874,8.95730028435632,52.05,52.1303008377165,1.905,1.86434353529616,-1.09502852130453,0.0736699491334944,59.75,58.4748169207064,-0.246,-0.202784090728022,-7.7,-6.34451608298988
1993-10,,69.803461530138,31.37,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15830115840156,7.37704918039762,19.717671402567,21.7241421357475,,,,,,,,,12.0,12.0,15.0,98.2592609841313,1328973.75887048,,,99.7140244829119,,,,,,,,,,,,0.847147262468572,14.599063440067,3.64009135802104,3.64609652535356,3971.33,3970.82735678987,0.472548277920957,5.63646505841444,5.73536655878535,1315.86,1328.97375887048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.731800073106632,-12.574789937827,9.82774091367922,,,,0.519596199524948,8.38802625260125,32.26279172725,,,,97.0810810810811,99.5296775292422,1.796,1.85302734840246,11.5233857241913,16.2326155187257,56.33,58.1186138839145,1.85,1.86178373566822,-0.137303001269813,11.8376506282654,58.03,58.3996271247713,-0.054,-0.00875638726576257,-1.7,-0.28101324085675
1993-11,,70.72797317062,31.37,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14503816786098,8.60655737703602,19.9434462659398,21.9728918548422,,,,,,,,,12.0,12.0,15.0,98.3880161882413,1378568.85557846,,,100.108224056032,,,,,,,,,,,,1.42359229724344,14.6770435348556,3.69414985921736,3.69800207463856,4034.25,4043.1616538962,1.36804738350704,5.76613648943759,5.81382909092735,1368.63,1378.56885557846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01732519517808,8.9641647488778,10.4191080437949,,,,-0.236301875646144,8.7236439723161,32.1865541452627,,,,91.1159263271939,97.10030847949,1.682,1.77187027752985,-4.37970173201016,9.32591558703561,52.76,55.578998717286,1.846,1.82478336606327,-1.9873613081958,-2.56397115555529,57.9,57.2345378629812,-0.164,-0.0529130885334144,-5.14,-1.65553914569514
1993-12,,71.6012646397257,31.37043,31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.377358490656717,8.64197530863727,19.8681879781258,21.8899752817851,,,,,,,,,12.0,12.0,15.0,98.5517606815607,1406249.294898,,,100.535820368331,,,,,,,,,,,,1.82631528832524,15.9911209120451,3.74880824134887,3.76553925189026,4089.78,4117.18806329673,2.85408383288744,5.89559312597503,5.97976064708321,1376.13,1406.249294898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8401599803533,30.2201854400745,12.0695114264578,,,,0.0444115470022158,8.92972275950998,32.2008486918853,,,,85.1884700665188,86.9303040470843,1.921,1.87449941119983,5.79213585618975,29.9294092293806,60.27,58.8110773102622,2.255,2.15632446216286,18.1687921024208,17.6159260501551,70.75,67.6540823494556,-0.334,-0.28182505096303,-10.48,-8.84300503919335
1994-01,,72.6091109571266,31.37,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.378787878704469,9.1286307054903,19.7929296903464,21.8070587087663,,,,,,,,,12.0,12.0,15.0,98.7462671555552,1443328.98527436,,,100.971086610169,,,,,,,,,,,,1.88197795702129,17.1356965079224,3.81192494466627,3.83640587057382,4171.03,4196.73763678962,2.32547068413849,6.01452483271268,6.11881822791278,1424.0,1443.32898527436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5025213138093,50.5691172464437,13.9405900078171,,,,0.384729209825414,9.70245795601553,32.3247347626147,,,,111.128860489883,106.878694438196,2.087,2.06811081269108,10.3286989760814,33.6528028250693,65.45,64.8576198805132,1.878,1.93500755558629,-10.2636180435749,16.9663311426792,58.91,60.6982402021238,0.209,0.133103257104786,6.54,4.15937967838944
1994-02,,72.0600563576639,31.37,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76045627377161,9.95850622417125,19.9434462659398,21.9728918548422,,,,,,,,,12.0,12.0,15.0,98.9665275149951,1491758.045901,,,101.38651006787,,,,,,,,,,,,1.81110326513467,18.1320243759756,3.88041288958782,3.9058871425596,4238.2,4267.76184311187,3.0007510794833,6.22607592168851,6.3024287319385,1474.62,1491.758045901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.91810620601408,49.1265247053956,14.7656089302247,,,,0.840212264150916,9.45599999999997,32.5963311484444,,,,109.124866595518,103.176507255983,2.045,2.05247316768958,-0.756131871925543,15.9157218217453,64.15,64.384427240727,1.874,1.98928343503366,2.80494405774688,2.26138215360655,58.79,62.4066025323527,0.171,0.06318973265592,5.36000000000001,1.97782470837427
1994-03,,72.7384188443713,31.37261,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754716981139274,9.87654320997965,20.0939628415333,22.1387250009181,,,,,,,,,12.0,12.0,15.0,99.2072448818898,1492471.25076004,,,101.76096809502,,,,,,,,,,,,1.40581317558676,18.4991504564252,3.94492777693104,3.96079661863326,4310.84,4315.73268572555,1.6743035202606,6.40603074181638,6.40795051805926,1507.78,1492.47125076004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.64858321244157,58.9166357415968,13.9315612229773,,,,1.09633094576818,10.5145413870246,32.9536948140099,,,,95.056086414624,83.3879326338272,2.288,1.90529258235822,-7.17088961981604,15.9913662504594,71.79,59.7818857025772,2.407,2.28485408161482,14.8581464750477,38.054128287486,75.53,71.6971453196376,-0.119,-0.379561499256604,-3.74,-11.9152596170604
1994-04,,72.0992697044594,31.37055,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749063670419118,9.7959183674484,20.2444794171267,22.3045581469939,,,,,,,,,12.0,12.0,15.0,99.4637040087164,1527102.97863252,98.5782078896174,97.7325648963641,102.081421497659,,,,,98.720284866135,99.0328559860538,,,,,,1.65684416318576,18.0340843255715,4.05112516033116,4.02642084622474,4468.34,4409.97697121028,1.18439064890472,6.62275837789782,6.48384568478159,1575.52,1527.10297863252,28.8576015499002,28.956086905816,,,26.5832961564262,26.953364530718,47.3825220002563,50.00329636969,27.102692775507,26.0725277698041,11.7392361590914,12.7069169333846,29.963617066463,27.70209156706,29.1291463435856,29.6768847106385,,,22.9613336324749,23.2145122404806,14.8884077890146,16.3221473193963,,,,,,,,0.354214496556425,72.69989343833,13.9809088324257,,,42.4204397612425,1.57605552342394,11.9700350653491,33.4730633412984,,,21.000566121833,100.246913580247,99.2867624227467,2.03,2.08593301941042,9.4809814893948,14.9211623267704,63.68,65.434588510372,2.025,2.10091755286456,-8.05025275926028,17.9166031051402,63.52,65.9013743002255,0.005,-0.0149845334541404,0.16,-0.466785789853432
1994-05,,72.2176376460777,31.37,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1152416356125,10.5691056909685,20.4702542804995,22.5533078660886,,,,,,,,,12.0,12.0,15.0,99.7308426955651,1552164.31296057,98.6951849505607,97.8754865788679,102.336941461379,,,,,99.1824651914325,99.3818658137928,,,,,,1.65961660461693,18.0640694765587,4.1464231685861,4.09324399516044,4517.36,4460.54601206272,1.97687016995556,6.85282475154185,6.61202289598999,1614.89,1552.16431296057,30.1526743999445,29.1518906921291,1.61560198918255,,26.9824447473635,27.3888236242279,50.0404412494616,50.4918775131751,26.6853269579823,27.3979475732356,12.3397955378866,12.8767835915194,29.0416596182642,29.8590049718199,29.7738558200029,29.6952377078666,1.61879035445152,,23.0984162213254,23.5903065254625,15.3405866532478,17.0353730817861,,,,,,,,-1.79488855480763,67.0848124127002,13.7299670999344,0.793650793650814,,42.7571099180778,0.74418604651163,12.070927470585,33.7221652080243,2.32558139534883,,21.4889513804803,94.3473792394656,100.114402390697,1.836,1.90335764978473,-8.75269569668588,6.77263989765208,57.6,59.713181169717,1.946,1.90118265138004,-9.5070318781514,9.54839506771654,61.04,59.6342184173884,-0.11,0.00217499840468597,-3.44,0.0789627523285828
1994-06,,71.9927861988831,31.37045,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83823529422115,10.8000000000074,20.8465457195005,22.9678907312974,,,,,,,,,12.0,12.0,15.0,100.003547824331,1592908.58929697,98.813634708912,98.0223660370822,102.517572845824,,,,,99.6069109423879,99.7023808385942,,,,,,1.19270436664266,18.6672855990133,4.18003495883058,4.14206429502806,4541.18,4515.77608617582,2.1370541896154,6.96952259562812,6.75332540830707,1629.85,1592.90858929697,28.2100651248781,29.2336324719216,2.62860926945587,,27.0356645594885,28.1087687808093,49.7337582591687,52.3664904804501,27.2070342298881,28.6172773173186,12.838373135377,13.0601100883316,29.4738271721074,31.4064882319712,30.3013453916172,30.1747702268297,2.96260760789828,,23.3954284971684,24.2891947413124,15.5750497680355,16.4514048733103,,,,,,,,10.1054285029687,81.23403229694,15.1174391086994,1.22742010189902,,43.2819192802033,1.56971375807941,11.6553602519922,34.2515066748169,5.30303030303032,,22.6285169839906,90.4552129221733,94.2891601810252,1.848,1.94272640301698,2.06838442773507,8.63391420492646,57.98,60.9519896357817,2.043,2.06039209521768,8.37423188782368,3.31605185056944,64.09,64.635599306168,-0.195,-0.117665692200702,-6.11,-3.68360967038634
1994-07,,70.8293037495095,31.37047,31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44404332131288,11.0671936760003,21.1475788706874,23.2995570234492,,,,,,,,,12.0,12.0,15.0,100.276582970434,1632965.65507153,98.9350911090092,98.1775756669885,102.614053502706,,,,,99.9885475252835,99.9905690429916,,,,,,1.60879127035625,19.3297245147738,4.22194817832407,4.20870146381902,4608.19,4604.95629837824,2.56914051349849,7.02775338070411,6.92682782738028,1642.0,1632.96565507153,28.7168327618519,29.2093155504102,0.844224078141814,,27.5146428686133,28.3460697749261,52.2383360132275,54.2600891828158,28.2504487736997,30.2075107364259,12.3737894649882,12.5217855179044,31.1448750469678,33.6678417590432,30.5357852012235,30.0889183070736,0.486444208921716,,23.7152878711531,24.4073481225252,15.7425234214552,17.3072009991068,,,,,,,,-0.694446123602721,87.5028534382785,15.012456638821,1.08442004118051,,43.7512770870854,0.999999999999988,11.2341935644781,34.5940217415651,1.52877697841725,,22.9744565421991,86.5393360618463,89.473875412868,1.903,1.98475824772104,2.16354936231823,4.90644928733721,59.7,62.2648803935608,2.199,2.21825447770378,7.66176412987135,13.2536154555152,69.0,69.6041650575537,-0.296,-0.233496229982733,-9.3,-7.33928466399286
1994-08,,70.6713716386617,31.37091,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06761565829054,10.9374999999184,21.3733537340602,23.5483067425438,,,,,,,,,12.0,12.0,15.0,100.545060504431,1620366.11549469,99.0612469643836,98.3450563507598,102.621751813864,,,,,100.325080123594,100.244697524314,,,,,,1.32476956513693,19.2147870918865,4.25309584226561,4.26445705989916,4608.68,4636.60477292398,0.851165424245834,6.9304944375746,6.98578659084398,1584.57,1620.36611549469,29.70221427819,30.1048259242504,0.648882831441621,,27.6210824928632,28.5300025550841,53.6184094695457,56.3601520353007,26.5549001400058,28.8874539491827,12.7817165902076,12.9400073583547,28.6383032346772,31.8485766323934,30.2720404154164,30.0436881361359,0.0840022892825879,,23.6238994785861,24.4278508537013,16.6301337845798,17.6284102480316,,,,,,,,7.31564786520378,72.422696544817,16.1107151024336,0.285171102661586,,43.8760430863832,0.630063006300661,10.1794601115971,34.8119858749503,2.39149689991142,,23.5238899581773,93.4567369780456,92.5466722430336,2.171,2.15424849690635,8.53959162935451,22.9101743039374,68.1,67.5745382954042,2.323,2.32774279689837,4.93578713781862,23.4886868102874,72.87,73.0187764141128,-0.152,-0.173494299992012,-4.77000000000001,-5.4442381187085
1994-09,,71.0008517018823,31.37045,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40845070423908,11.1969111969318,21.674386885247,23.8799730346956,,,,,,,,,12.0,12.0,15.0,100.804873068548,1667244.4752499,99.1940235727567,98.5276059646835,102.540987418759,,,,,100.617058857347,100.465181698981,,,,,,1.71134902369359,19.9688831848234,4.32203139065417,4.33743680415958,4757.58,4763.11166354602,1.05365276571253,6.90510572936367,7.05939252446518,1630.18,1667.2444752499,29.4769842173127,30.5154065983182,0.7544307917282,,27.5678626807382,28.7452416792405,53.4139541426838,57.1610177647955,27.3896317750552,29.4789953117492,12.9630175347496,12.9708667307026,29.6466941936446,32.6875696928377,29.6859408914006,30.0912015812225,0.605841052565276,,23.6238994785861,24.5758448024324,17.3000283982587,17.1903282543585,,,,,,,,2.3560375731726,66.5653764782764,16.4902896035537,0.473933649289097,,44.0839864185461,0.0894454382826189,8.55900955642712,34.843123608291,-1.81660899653978,,23.0965528568609,86.8032786885246,88.7456629655744,2.118,2.11963189187576,-1.60689934704844,27.5688269116777,66.45,66.5011988740059,2.44,2.38843434264275,2.60731322314694,28.1112787114812,76.53,74.9126558370694,-0.322,-0.268802450766983,-10.08,-8.41145696306352
1994-10,,69.8886276183664,31.37047,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347222222145473,10.305343511277,21.7496451730264,23.9628896077144,,,,,,,,,12.0,12.0,14.0,101.05129365306,1716378.81568872,99.3344788784356,98.7272157867386,102.380843745966,,,,,100.868857516448,100.65532438102,,,,,,2.25004434895433,21.6377850948686,4.43327238837845,4.43503105586104,4849.75,4848.1025614205,2.92044016600786,7.15194755234166,7.26555785922582,1699.49,1716.37881568872,30.9128258554053,31.0146019153645,1.38762347001472,,27.9137914595506,29.1441173992941,57.5541745116382,57.9090890103648,26.4505586856247,29.5186505003138,13.1443184792915,13.4864746106067,28.2925691916026,31.8068455190382,30.3892603202195,30.6603677541634,1.2296317940309,,23.6010523804443,24.8780372037748,16.2114496510305,17.4771904210761,,,,,,,,-3.54847004371311,61.8391933258203,15.9051366168501,0.988319856244382,,44.5196772097447,0.714924039320838,8.76995943713444,35.092225475017,1.14537444933918,,23.3610948719615,86.4607170099161,88.5908721006971,2.267,2.3370941728365,10.2594361688102,26.1230264545944,71.13,73.3292935658846,2.622,2.63807559110609,10.4520875456479,41.6961347639684,82.27,82.7744007934011,-0.355,-0.300981418269585,-11.14,-9.44510722751652
1994-11,,71.1299503130322,31.39091,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692041522498531,9.81132075463683,21.9001617486198,24.1287227537902,,,,,,,,,12.0,12.0,14.0,101.279626822474,1748983.56610129,99.4827371387354,98.9430696670693,102.154835153523,,,,,101.085275944843,100.818750113963,,,,,,1.44304014494707,21.661108988905,4.49269290224146,4.49903033443798,4886.35,4901.80534322915,2.41572668772801,7.36994247588878,7.44107387944346,1731.67,1748.98356610129,30.1526743999445,31.0462714381342,1.49105035462059,,29.1644570444875,29.5786708651273,58.0141989970776,58.4157990282745,29.5025462262737,30.0186402018737,12.4077833920898,12.8914985659877,32.8159229218282,33.6344864127969,29.9789906534085,30.9855920036543,1.8344140916345,,24.994725367092,25.334403423963,18.7570491830104,18.5462578742778,,,,,,,,-4.8745621857159,45.2123423439231,15.1298308417386,0.444839857651248,,44.7177184784713,0.443655723158801,9.51130084519649,35.2479141417207,0.435540069686423,,23.4628418008464,86.3560732113145,92.0309771614212,2.076,2.188043138101,-6.37762211159013,23.4877725445751,65.17,68.6872694171686,2.404,2.37750723244326,-9.8772135090175,30.2898347639164,75.47,74.6382990151802,-0.328,-0.189464094342267,-10.3,-5.95102959801157
