country,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU
2012-10,-17.4,-27.1,-13.1,-41.1,9.3,10.8,7.8,5.5,4.5,7.6,2.2,-3.4,-4.3,-0.8,-18.1,7.0,-1.4,13.3,-12.6,-1.8,-1.8,0.2,-3.9,2.1,1.6,3.5134,-29.8,-27.9,51.5,5.710434783,6.85,5.25,5.113478261,0.039317557213221,5.93136449032643,84.2229070424499,84.2229075469006,220.4649569,220.464958525608,5.23593986706987,70.445995138118,70.445994901334,87.8261352,87.826134204229,-1.82529335071709,4.58333333333333,75.2937255228731,-0.740740740740746,-6.01202404809619,119.031372222684,94.7474747474747,-2.16400911161729,1.53664302600475,94.1921506541122,84.958377977417,-1.6393442622951,1.20481927710842,92.9,83.0107881083752,-1.60919540229885,2.39234449760766,91.4,85.4433538512727,94.1921506541122,87.6662234042553,-0.529626019596787,8.3343017798557,67.1586383564737
2012-11,-16.9,-26.5,-12.5,-40.6,6.2,11.9,6.2,5.4,3.5,9.6,1.7,-2.6,-4.2,-3.0,-18.5,7.5,-0.9,10.0,-12.0,2.3,0.4,-1.3,0.1,-8.3,7.7,3.5289,-28.3,-25.8,45.1,5.888095238,6.84,5.25,5.856666667,-0.0556644206795512,5.80675736823401,84.1760248893676,84.1760253533351,220.7671887,220.767189586515,4.78137388838522,70.0360621294361,70.036061892654,88.2220613,88.2220603002289,-6.50730411686585,-4.9932523616734,70.3941338221815,8.84861407249467,2.61306532663316,134.609303486727,103.131313131313,3.02677532013968,4.36320754716982,93.0922423131406,87.5298771944284,3.57142857142858,5.71081409477521,90.9,85.9754591122457,0.584112149532706,3.6101083032491,89.4,85.9424388620862,91.1924006332806,88.2646276595745,-0.571435644381355,9.09276101058844,66.7748699586237
2012-12,-17.3,-27.0,-12.5,-41.4,3.2,12.0,13.8,8.1,3.6,8.1,1.5,-3.6,-4.4,-0.5,-16.8,5.6,2.2,10.4,-10.2,3.9,5.5,6.7,6.0,-1.1,2.6,3.424,-25.4,-19.9,42.0,6.043684211,6.65,5.25,5.769473684,0.351916791565172,4.03745047249508,84.472255579061,84.4722549210256,222.0177328,222.017728544598,4.53905084954001,70.511070544876,70.5110703005454,89.020154,89.0201529757568,2.27272727272726,-4.25531914893617,71.9940004999584,-8.71694417238001,-9.68992248062014,137.205625364068,94.1414141414141,-0.338983050847455,3.886925795053,77.9935005416216,87.2331657463117,-0.344827586206897,6.11995104039166,72.8,85.6789920118587,-3.25203252032521,-2.57309941520468,91.7,83.1475628015306,92.8922589784185,85.9707446808511,1.76046840700951,13.6642580035134,67.9504204480669
2013-01,-18.0,-27.9,-14.1,-41.8,7.7,8.7,10.2,5.9,-3.9,7.9,1.4,-2.7,-2.6,-1.7,-18.4,8.5,0.7,7.5,-12.7,-0.7,-2.4,0.3,-6.8,-5.6,-0.2,3.2949,-23.8,-23.3,44.6,5.957619048,5.9,5.25,5.621428571,-0.323118538299807,1.96230650093238,84.199310570202,84.1993094056559,219.3364712,219.336469431238,1.57258766949441,69.633863520423,69.633863267688,86.0170442,86.0170431966421,-0.97222222222222,-5.18617021276595,71.294058828431,3.1115879828326,-6.96999031945788,46.5340767246401,97.070707070707,1.02040816326531,5.31914893617023,83.0930755770352,88.1233000906618,1.61476355247982,6.52962515114872,78.8,87.0625051469983,3.48139255702283,1.77095631641086,70.4,86.0422558642489,71.9940004999584,88.1648936170213,12.6169567690673,23.5718009123471,76.523695620399
2013-02,-22.0,-27.8,-11.3,-44.3,7.4,8.0,2.4,3.6,-0.3,9.3,-0.3,-1.9,-0.4,-2.0,-16.3,8.5,1.7,6.8,-11.0,-2.4,-2.6,3.0,-8.4,-2.0,-4.7,3.2816,-23.8,-21.4,44.2,5.847,5.72,5.25,5.0205,-0.571587115279999,1.03391177301726,83.7180376185636,83.7180370019384,219.4950062,219.495004816221,-0.524504441185095,68.3346277515513,68.3346274991293,85.754292,85.7542910025217,8.55539971949509,8.86075949367089,77.3935505374552,2.39334027055152,-4.37317784256559,54.622617957893,99.3939393939394,0.785634118967442,7.67386091127098,86.0928255978668,88.8156268029341,0.567536889897848,11.3065326633166,83.7,87.5566169809767,-1.39211136890952,2.90556900726394,69.5,84.8444518382965,71.4940421631531,87.6662234042553,0.550385632038248,9.32504999921261,76.9448710461984
2013-03,-19.4,-29.8,-15.8,-43.9,6.8,9.3,3.6,3.6,1.5,8.2,2.2,-3.8,-2.0,-1.9,-17.3,4.1,1.3,4.7,-11.0,-1.8,1.5,6.8,-0.5,3.6,-5.9,3.3879,-24.0,-22.8,42.4,5.351904762,5.86,5.25,3.925714286,1.36281670778814,2.4985111886895,84.8589604516647,84.8589603976331,225.3169369,225.316938081315,2.00045800041184,69.4366475077006,69.4366472721537,88.7871684,88.7871674170262,-3.48837209302326,-1.19047619047619,74.6937755187068,-3.86178861788619,0.638297872340406,69.7012565532163,95.5555555555556,-1.11358574610245,3.4965034965035,90.8924256311974,87.8265886425451,-2.82167042889392,4.36363636363635,88.4,85.0860578110846,-2.47058823529412,-3.49243306169966,78.4,82.7482947928797,80.69327556037,85.1728723404256,2.3691886636177,8.11009188268225,78.7678402082602
2013-04,-22.4,-31.2,-15.2,-47.2,7.3,8.3,-0.3,2.3,0.0,12.2,1.0,-3.0,-6.5,-3.7,-18.5,6.0,-0.2,5.9,-11.5,0.5,0.5,2.8,-1.8,-0.4,-6.0,3.3666,-27.3,-28.5,45.5,4.565,5.46,5.25,2.705,1.40649125026399,3.74328055028903,86.0524940269832,86.0524942506908,225.7512458,225.751245873204,3.81122371381761,70.8176841266863,70.8176839057705,89.2257751,89.2257741116863,2.14190093708166,1.73333333333333,76.2936421964836,-1.37420718816067,-11.9811320754717,74.3946076391778,94.2424242424242,11.1486486486487,17.2209026128266,95.3920506624448,97.6180664303964,13.8211382113821,20.0980392156863,94.6,96.845919459771,4.46320868516285,1.64319248826291,85.7,86.4415238728997,87.8926756103658,88.2646276595745,-4.00061209628909,3.17330994355451,75.6166444649029
2013-05,-19.6,-29.9,-15.0,-44.8,7.8,15.4,13.2,9.5,1.6,7.0,0.0,-3.7,-5.1,-1.8,-18.1,5.1,0.3,4.6,-11.4,2.0,2.1,1.7,2.6,-1.3,-1.1,3.343,-26.9,-25.5,40.9,4.077142857,5.23,5.25,3.766190476,0.167090169150458,2.8878250614572,86.1962794966748,86.1962795088925,226.0706286,226.070628672869,2.63578191904536,70.6961668331207,70.6961666106557,88.4817129,88.4817119155615,-8.38794233289646,-12.0754716981132,69.8941754853762,5.35905680600214,-9.98168498168499,91.0709827744029,99.2929292929293,-12.2593718338399,-1.36674259681094,88.6926089492542,85.6507046896893,-14.4897959183673,-0.710900473933663,88.0,82.8131433747838,-3.00230946882218,-3.66972477064221,83.5,83.8462818166694,85.3928839263395,85.4720744680851,-1.08520996055281,10.0069280299943,74.7960451073339
2013-06,-19.4,-29.0,-13.1,-45.0,6.8,10.6,17.1,8.7,1.5,8.4,1.5,-2.4,-7.5,-3.0,-18.1,7.8,3.3,5.5,-12.5,0.2,1.2,1.2,2.3,-3.4,-5.6,3.3923,-26.6,-28.3,39.7,4.445263158,5.43,5.0,3.593157895,0.445855567613542,3.72000818686618,86.5805903730303,86.5805904201586,227.7657186,227.765718856564,4.11527055359596,72.2524050809799,72.2524048648474,93.1376589,93.1376578964877,8.8698140200286,-0.262123197903018,76.0936588617615,0.915564598168888,2.16271884654996,105.151036032288,100.20202020202,6.23556581986144,8.10810810810812,89.6925256228648,90.99151075579,6.56324582338902,9.70515970515969,88.9,88.2483735485465,0.714285714285714,-2.64672036823938,83.1,84.4451838296456,85.4928755937005,86.7686170212766,-0.741845259043858,20.6517285012451,74.2411741927529
2013-07,-18.8,-29.2,-13.4,-45.0,9.2,11.3,6.1,5.4,1.9,8.8,1.0,-4.3,-5.3,-1.7,-19.6,5.1,4.0,5.5,-11.7,3.5,3.0,1.6,4.0,-5.5,-1.7,3.3829,-26.9,-24.7,44.5,4.52,5.26,4.5,4.646521739,-0.0364473751846314,3.48459261721471,86.5490337983939,86.5490340675311,225.905216,225.90521723656,4.40454212144346,73.6550332375036,73.655033023159,92.0074702,92.0074691920106,0.0,3.6784741144414,76.0936588617615,7.35887096774193,13.5394456289979,110.743113921944,107.575757575758,1.08695652173913,9.02696365767878,96.1919840013332,91.980548916179,2.35162374020157,10.2533172496984,95.7,90.3236432512559,2.4822695035461,0.347222222222209,91.6,86.5413408750624,94.7921006582785,88.6635638297872,0.121859050320529,15.9379639253786,74.331643782571
2013-08,-17.4,-27.5,-10.5,-44.4,5.9,-1.8,11.0,2.6,1.5,2.6,1.4,-3.2,-4.4,-0.2,-16.9,7.1,2.5,6.0,-8.5,1.0,1.4,1.1,1.9,-6.6,-1.3,3.3306,-25.4,-25.2,37.9,3.913809524,5.04,4.5,2.712857143,0.456618571045536,3.16627414194858,86.9442325997521,86.944233030144,229.8372635,229.837264602201,4.66038283138452,74.2380455279104,74.2380453174044,94.6031648,94.6031637944797,8.01576872536138,15.774647887324,82.1931505707858,-0.751173708920193,9.19421487603306,113.639011400516,106.767676767677,-0.430107526881725,7.1759259259259,81.1932338971752,91.5849336520234,-1.53172866520788,7.91366906474819,78.6,88.9401301161163,0.230680507497138,-0.114942528735611,94.1,86.7409748793878,97.2918923423048,88.7632978723404,8.03197655996629,21.2504288451723,80.3019439878247
2013-09,-16.9,-28.4,-12.8,-44.0,3.9,-7.9,17.2,2.9,4.0,3.2,0.6,-1.6,-0.8,-1.5,-16.3,10.0,3.0,4.5,-11.0,5.1,5.3,2.6,8.2,-6.2,-6.3,3.3437,-24.4,-23.6,35.7,3.65,5.27,4.25,2.786666667,1.23209590071518,4.54409311944909,88.0154688668134,88.0154693612166,231.5204001,231.520401673113,7.13378587557419,75.889420655104,75.8894204597648,96.1584976,96.1584965971163,-8.02919708029198,-1.43415906127771,75.5937005249563,-10.3122043519395,0.317460317460308,112.340850461846,95.7575757575757,2.26781857451405,7.85876993166288,97.1919006749438,93.6619137888404,3.8888888888889,9.4847775175644,96.8,92.3989129539652,0.460299194476388,0.344827586206896,91.4,87.1402428880386,93.4922089825848,88.8630319148936,1.15870816806446,20.315395270097,81.2324091719262
2013-10,-16.2,-27.5,-12.2,-42.7,0.6,3.1,6.5,2.8,7.1,5.9,1.2,-2.6,-4.6,-1.3,-16.9,8.0,3.7,2.5,-11.6,-1.0,-0.1,2.2,-1.5,-7.7,-6.5,3.2599,-26.3,-28.3,34.5,3.114347826,5.22,4.0,2.456521739,0.860094845085758,5.40183005037729,88.7724851900679,88.7724858760705,233.805376,233.805378107243,9.19143788565254,76.9209949478458,76.9209947656201,97.1962117,97.196210706817,-0.264550264550253,0.132802124834014,75.3937171902342,5.27426160337553,6.39658848614072,126.720479320962,100.808080808081,1.05596620908131,11.4086146682188,104.791267394384,94.6509519492294,0.106951871657738,11.4285714285714,103.9,92.4977353207609,0.68728522336771,2.68691588785048,93.2,87.7391449010148,94.8920923256395,89.4614361702128,2.30059335490263,23.7387156932319,83.1012365793628
2013-11,-16.2,-27.7,-12.4,-42.9,2.0,8.5,19.0,9.0,6.5,3.3,0.6,-2.9,-2.4,-0.2,-16.0,7.2,5.8,5.9,-10.9,0.1,2.5,5.9,1.6,-5.2,-10.4,3.2935,-26.4,-26.7,35.9,2.690952381,5.29,4.0,1.367619048,0.743383831090186,6.24451060397648,89.4324055903594,89.43240618253,234.9795572,234.979558281895,10.7323532388262,77.5525796246225,77.5525794495366,97.7460989,97.7460979024351,15.7824933687002,24.0056818181818,87.2927256061995,-6.31262525050099,-8.42311459353574,124.124157443622,94.4444444444444,0.940438871473347,9.15254237288136,101.691525706191,95.5410862935795,1.81623931623932,9.54022988505747,100.2,94.1777155562876,-0.113765642775886,1.97444831591174,91.3,87.6393278988521,92.3923006416132,89.4614361702128,3.23682595996107,28.4780921792462,85.7910789780123
2013-12,-15.2,-27.4,-12.4,-42.3,-4.4,7.5,1.0,2.4,6.3,4.7,1.4,-1.8,-3.7,-1.0,-14.2,7.7,6.8,3.8,-9.7,0.2,0.7,0.8,1.1,-7.7,-11.5,3.2581,-24.0,-23.6,42.7,2.581,5.29,3.75,1.645,1.65144563379611,7.62034686373971,90.9093345191181,90.9093337496302,241.5471115,241.547106471135,11.7435334475786,78.7915616042812,78.7915614255356,100.310615,100.310613972844,-8.24742268041238,11.25,80.0933255562036,-4.91978609625668,-4.61373390557939,134.209869351752,89.7979797979798,-1.5527950310559,7.82312925170067,85.9928339305058,94.057529052996,-0.944386149003137,8.881199538639,81.4,93.2883142551264,0.683371298405479,6.12244897959186,97.8,88.2382299118284,98.7917673527206,90.8577127659574,2.80912938790208,29.8020833545719,88.2010613897819
2014-01,-13.9,-26.6,-11.5,-41.6,1.7,5.4,3.0,2.4,3.9,-0.6,1.1,-2.9,1.2,0.2,-14.4,5.8,6.2,4.3,-11.8,0.9,2.4,3.6,2.8,-6.9,-9.1,3.3206,-22.9,-26.2,42.9,2.128571429,5.22,3.5,1.377142857,1.17970120928082,9.24292955429519,91.9817936915368,91.9817922592237,240.6011515,240.601149108532,14.2869052640757,79.5823875204287,79.5823873444586,99.7339816,99.7339805935994,8.61423220973783,22.0196353436185,86.9927506041163,-5.39932508436446,-12.4869927159209,39.9434134975451,84.9494949494949,2.5236593059937,9.42760942760942,91.3923839680027,96.4312206379296,3.91949152542372,11.3507377979569,88.3,96.9447418265667,1.47058823529411,4.06032482598607,74.1,89.5358509399434,75.5937005249563,91.655585106383,2.3406207098045,17.9575985805844,90.2655136989386
2014-02,-12.6,-24.4,-9.2,-39.6,5.7,18.6,3.7,7.2,-0.3,8.6,0.7,-1.2,-0.4,-1.5,-12.1,6.9,4.8,2.6,-9.8,3.6,6.4,6.8,8.7,-3.4,-6.8,3.2874,-23.8,-23.3,36.4,3.5415,5.35,3.5,3.33,0.276226866998231,10.1744307263852,92.2358715001256,92.2358706821902,242.8789313,242.87892949181,17.6402322513685,80.3890146570047,80.3890144980832,102.3382169,102.338215899571,-1.4942528735632,10.7235142118863,85.6928589284226,-2.14030915576694,-16.3617886178862,45.3357743197137,83.1313131313131,0.512820512820513,9.13140311804009,94.2921423214732,96.9257397181241,-0.611620795107034,10.0451467268623,92.3,96.3518076257926,1.5607580824972,7.17647058823528,75.2,90.9332889702213,77.093575535372,93.4507978723404,-1.81358562269868,15.1843782635313,88.6284713202395
2014-03,-13.0,-23.1,-7.6,-38.5,6.2,14.0,13.7,8.9,-6.8,9.9,1.0,0.1,2.8,-2.0,-11.1,9.4,11.4,3.8,-7.7,1.3,4.1,2.8,8.3,1.4,-5.3,3.2508,-24.5,-25.4,39.9,3.075714286,5.31,3.5,1.658571429,-0.17558636916401,8.50229207894074,92.0739171998936,92.0739170657926,239.7522228,239.752223992886,16.3163522593772,80.7661753858401,80.7661752381796,100.6820427,100.682041714364,-5.95099183197202,7.89825970548861,80.5932838930089,10.8140947752126,-3.59408033826637,68.2033785470583,92.1212121212121,0.30612244897959,10.6981981981982,100.791600699942,97.2224511662408,0.512820512820517,13.8211382113821,99.8,96.845919459771,2.74423710208562,12.9071170084439,88.8,93.4287140242888,91.3923839680027,95.9441489361702,-1.73328268546265,10.568334922204,87.0922893724556
2014-04,-10.1,-21.8,-7.2,-36.3,13.8,16.3,-0.6,5.0,5.5,2.8,0.7,-0.3,3.1,1.0,-9.5,9.5,8.6,8.0,-5.9,1.6,3.2,2.3,5.8,-4.8,-4.5,3.2299,-23.8,-25.0,41.9,2.991428571,5.15,3.5,2.735238095,-0.401879074020461,6.56738315256677,91.703891072205,91.7038912604742,240.939336,240.939335881251,12.7479924771674,79.8455170738897,79.8455169225824,100.0239772,100.023976208813,5.21091811414393,11.1402359108781,84.7929339221732,-4.71491228070175,-6.85959271168273,69.3018224182408,87.7777777777778,1.42421159715158,1.01317122593718,96.6919423381385,98.6071045907855,1.22448979591838,1.22448979591838,97.0,98.0317878613193,-4.27350427350428,3.46420323325634,89.0,89.4360339377808,92.9922506457795,92.7526595744681,2.57897022539743,18.1464401338969,89.3383735839881
2014-05,-10.4,-20.8,-5.8,-35.9,11.9,11.4,15.0,8.5,1.8,11.8,0.8,-1.2,0.6,-0.4,-9.0,5.1,8.5,5.4,-6.9,3.9,3.9,4.3,3.6,-3.5,-3.6,3.2205,-23.5,-23.3,37.6,2.873809524,4.72,3.5,2.064285714,0.225746088022697,6.62978695974603,91.9109092307309,91.9109092075593,240.8373663,240.837366384757,12.9122223321914,79.8246129748928,79.82461282376,100.6294965,100.629495515221,5.89622641509434,28.4692417739628,89.7925172902258,3.91254315304947,-8.1383519837233,82.0837147374552,91.2121212121212,0.300902708124371,15.473441108545,99.9916673610533,98.9038160389022,-1.20967741935485,16.945107398568,100.5,96.845919459771,2.79017857142857,9.64285714285714,90.7,91.9314589918483,94.7921006582785,95.3457446808511,0.705451782238869,20.2852538574101,89.9686127326596
2014-06,-10.1,-22.8,-9.1,-36.5,7.1,10.5,12.4,7.5,8.5,8.5,0.5,-0.9,0.9,1.3,-9.6,8.2,6.3,5.1,-5.2,0.6,2.1,6.4,-0.6,-6.1,-3.9,3.2339,-21.0,-20.5,34.0,2.486,4.48,3.5,1.7145,-0.238255266407809,5.90355896281839,91.6919265662043,91.691926625969,239.7914772,239.791477515777,11.558807203334,80.6039211924562,80.6039210429475,101.9829081,101.982907097313,-5.01113585746103,12.0893561103811,85.2928922589784,-5.64784053156145,-14.1129032258065,90.3719730381959,86.0606060606061,-0.799999999999998,7.82608695652174,98.9917506874427,98.112585510591,0.81632653061225,10.6382978723404,100.3,97.6364983941365,-0.54288816503801,8.27423167848699,90.6,91.4323739810348,94.8920923256395,95.3457446808511,4.43112241755263,26.5540761199183,93.9552321002176
2014-07,-10.0,-20.8,-6.8,-34.7,5.8,16.5,20.8,11.8,5.8,11.3,1.8,0.8,-1.6,-1.0,-7.7,9.2,2.9,3.5,-4.9,1.2,2.1,5.2,0.0,-6.4,-1.2,3.2558,-18.4,-14.1,28.4,2.222608696,4.16,3.25,1.412608696,-0.0203600884913607,5.9206021837738,91.6732577146127,91.6732580685685,240.7395083,240.739509926824,11.1034470236761,81.8332807431799,81.8332805951566,103.7197121,103.719711094375,10.6682297772568,24.0473061760841,94.3921339888343,-0.938967136150228,-20.7511737089202,87.5759340933677,85.2525252525253,-0.806451612903224,5.80645161290323,101.691525706191,97.3213549822798,-1.72064777327936,6.23632385120349,102.1,95.9565181586099,-0.545851528384275,5.07497116493656,96.4,90.9332889702213,101.391550704108,94.7473404255319,2.22587918172582,29.2135585385765,96.0465620516785
2014-08,-9.2,-21.4,-7.7,-35.1,2.5,6.8,20.3,9.1,9.2,11.1,-0.1,-0.7,0.1,-1.3,-10.5,7.1,3.7,3.0,-10.8,6.7,7.7,10.7,5.8,-5.4,1.3,3.3225,-17.8,-16.3,32.0,2.1685,4.21,3.25,1.511,0.624811516088294,6.09794339110692,92.2460425693092,92.2460431421542,242.793889,242.793890463691,12.1683477737539,83.2715889888835,83.2715888520632,105.5983537,105.598352696715,-12.5,0.486618004866159,82.59311724023,6.51658767772511,-14.9479659413434,95.0653241241574,90.8080808080808,-3.76016260162602,2.26781857451405,81.0932422298142,93.6619137888404,-4.01647785787847,3.55555555555556,79.0,92.1024458535782,0.54884742041712,5.40851553509778,98.0,91.4323739810348,102.591450712441,95.5452127659574,1.13724551174606,20.9669933800428,97.1388472677976
2014-09,-8.4,-19.4,-5.6,-33.2,1.4,2.3,16.6,6.0,10.9,8.0,0.9,-0.9,0.5,-1.7,-11.3,7.1,-0.6,2.9,-9.6,4.7,6.5,9.5,5.4,-3.6,-3.9,3.416,-19.4,-17.6,31.2,2.765,4.09,3.0,3.195909091,0.557361552453396,5.39077709123968,92.7601864584356,92.7601871202882,243.4345371,243.434539193871,10.5243376816011,83.8762794627277,83.8762793335605,105.23971,105.239709001521,16.4648910411622,27.2486772486773,96.1919840013332,6.22914349276975,0.73839662447259,114.537738204211,96.4646464646465,4.54065469904963,4.54065469904963,103.49137571869,97.9147778785132,5.68669527896995,5.3475935828877,104.5,97.3400312937495,-0.218340611353696,4.69644902634594,95.7,91.2327399767094,99.7916840263312,95.3457446808511,2.02770353339856,22.0061501517071,99.1085351061494
2014-10,-7.3,-19.2,-4.9,-33.4,-2.4,9.9,16.4,9.3,9.0,10.6,-1.6,0.3,0.6,-2.3,-9.2,7.7,1.6,1.9,-9.7,6.7,6.0,6.9,4.5,-1.5,0.9,3.4835,-18.3,-13.9,26.8,2.652608696,3.9,2.75,2.192608696,0.392188227493644,4.90185189133869,93.1239807899968,93.123981653975,244.7008186,244.700821123535,9.41424336640748,84.1625245349554,84.1625244127171,106.317882,106.317881008409,7.38045738045736,37.0026525198939,103.291392383968,-7.22513089005237,-11.2224448897796,112.141133394358,89.4949494949495,0.606060606060602,4.07523510971786,108.690942421465,98.5082007747466,-0.507614213197974,4.70085470085471,109.1,96.845919459771,0.656455142231947,4.66439135381114,96.8,91.8316419896856,100.59161736522,95.6449468085106,-1.67567151973495,17.2639609480241,97.4478016097491
2014-11,-6.5,-18.5,-5.1,-31.8,-2.9,8.9,15.0,7.7,6.9,13.1,0.9,0.0,1.8,-1.3,-9.2,7.8,5.0,2.0,-9.1,4.9,5.0,7.1,3.1,-7.7,-3.5,3.5507,-15.7,-6.9,10.7,1.8145,3.66,2.75,0.626,1.20332268047492,5.3807760173947,94.2445629346199,94.2445636461786,249.3083814,249.308382695989,10.8415966005388,85.9605173737039,85.9605172667677,109.7592873,109.759286304036,-10.9390125847047,5.38373424971364,91.992333972169,8.57787810383748,2.88770053475935,126.321045185986,97.1717171717172,-0.200803212851397,2.89855072463769,101.991500708274,98.3103931426688,1.3265306122449,4.19727177334732,101.3,98.130610228115,1.6304347826087,6.49202733485193,96.7,93.3288970221261,99.1917340221648,96.2433510638298,-1.00232026478317,12.448827658822,96.4710625466289
2014-12,-6.4,-18.1,-5.1,-31.2,-5.9,8.3,14.7,7.7,9.7,13.0,0.1,0.1,2.3,-2.5,-9.8,7.5,6.8,1.4,-7.2,6.3,4.2,3.0,3.2,-4.4,-1.0,3.6185,-10.5,1.9,5.2,1.6945,3.68,2.5,0.529,3.46762764201132,7.26358907746708,97.512615076718,97.5126141862664,261.8312267,261.831220829261,15.2906801858573,90.8393271796804,90.8393270965575,118.581645,118.581643970718,8.69565217391304,24.8439450686642,99.9916673610533,4.57380457380457,13.1608548931383,154.281434634268,101.616161616162,-1.30784708249498,3.15457413249211,88.6926089492542,97.024643534163,-1.40986908358508,3.70762711864407,85.1,96.7470970929754,0.748663101604282,6.56108597285067,104.2,94.027616037265,105.39121739855,96.1436170212766,-1.30529442007818,7.9486228963316,95.2118311502176
2015-01,-8.0,-17.7,-3.8,-31.6,-3.1,12.3,3.9,4.4,7.8,10.7,2.9,0.4,0.4,-0.9,-8.3,8.5,4.0,1.6,-9.8,4.7,4.9,10.6,-0.7,-5.8,-3.2,3.869,-9.7,4.3,8.2,1.578,3.14,2.25,0.493,1.96938293501084,8.10075399412845,99.4330126566459,99.4330109695337,259.3746817,259.374678821897,18.5411541242763,94.3378804980248,94.3378804377732,118.5535282,118.553527191574,-5.6,8.50574712643679,94.3921339888343,-6.75944333996024,11.5338882282996,43.6381792460681,94.7474747474747,3.97553516819572,4.61538461538462,93.6921923173069,100.88189235968,2.65577119509703,2.44648318042815,87.8,99.3164786296632,1.69851380042462,6.8004459308807,79.0,95.6246880718682,79.3933838846763,96.4428191489362,2.01330269822722,7.60336870152733,97.1287335157965
2015-02,-2.6,-14.1,-0.4,-27.8,2.5,18.6,4.9,8.0,1.6,11.4,-0.6,-0.1,2.4,0.8,-9.7,10.2,5.6,-0.4,-11.5,4.1,4.8,6.7,3.7,4.8,2.2,3.9017,-7.2,5.9,3.8,1.417,2.83,2.25,0.564,-0.603691263516014,7.15217608754391,98.8327435658722,98.8327425692598,258.6847486,258.684746348137,17.2914069829542,94.2894062148634,94.2894061645328,118.4597962,118.459795196625,0.63559322033898,10.8518086347724,94.9920839930006,1.27931769722815,15.4313487241798,52.5255887492719,95.959595959596,-1.86274509803923,2.14285714285713,96.4919590034164,99.002719854941,-1.99004975124379,1.02564102564103,93.4,97.3400312937495,-1.56576200417536,3.5126234906696,78.2,94.1274330394277,79.2933922173152,95.6449468085106,2.35855448496217,12.1756543189034,99.4195676163203
