country,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU
2020-11,3.75,-0.0855139387720104,12.9980657640232,116.84,121.750607849948,0.236220472440938,13.2898249777514,114.57,207.135324072679,-0.133447717090825,6.01032075280786,104.77,95.4385006034934,-0.583636163418123,-0.823904207404147,90.28,92.824950732585,-0.435185185185178,7.59455673404044,107.53,107.592762444759,-0.0388689145855344,2.40915878546543,102.87,109.137203936026,0.972417017297799,8.0116023204641,107.99,125.81359223301,-0.228039770135927,11.1359479780532,109.38,109.955433434976,-0.351768614422518,3.73308920760858,101.98,98.5957025112996,0.0,-8.64269141531322,94.5,98.2405073160589,-0.187785030850397,7.12092130518234,111.62,121.045401966455,0.0939849624060047,7.29397541809388,106.5,107.462686567164,-0.0960614793467714,5.79857578840285,104.0,107.849322052939,15.6816843338667,15.41616359064,5.26211697712312,-27.545380146512,58.806316252,57.8106134649,12.9905622242667,12.7949472112158,9.86356364042117,2.76652043167972,48.714608341,47.9810520420592,2.6911221096,2.62121637942422,10.091707911,9.82956142284084
2020-12,3.75,-0.205409106470402,12.7332495407522,116.6,121.500521014241,0.130924325739727,13.7305442648954,114.72,207.40651459909,-0.28634150997424,6.12555871596911,104.47,95.1652205597686,-0.166149756313697,-1.46496118946102,90.13,92.6707223031445,0.0185994606156194,7.53924607539245,107.55,107.612774118236,0.00972100709631252,3.0758441037972,102.88,109.147813171366,-1.01861283452173,6.85794261721484,106.89,124.532038834951,0.210276101663941,11.4149217320594,109.61,110.186643433971,0.0098058442831917,3.44862562125975,101.99,98.6053706523578,0.0,-8.6073500967118,94.5,98.2405073160589,0.179179358537877,7.51923076923075,111.82,121.262290341238,-0.112676056338016,6.09354742196072,106.38,107.341601849905,-0.221153846153843,5.32886723507918,103.77,107.610809129169,17.4227695032,16.8639622474667,9.39143288350744,-24.6023280586513,65.335385637,63.239858428,12.1276161624,11.643678532927,-8.99783843797003,-7.10694006606736,45.478560609,43.6637944984764,5.2951533408,5.22028371453964,19.856825028,19.5760639295236
2021-01,3.75,-0.583190394511142,12.3364667118907,115.92,120.791941646405,0.0958856345885722,11.9964888325368,114.83,207.605387651791,-0.315880156982852,6.12452868643638,104.14,94.8646125116713,-0.177521358038382,-0.903183169952636,89.97,92.506211978408,-0.139470013946986,7.40000000000001,107.4,107.462686567164,-0.126360808709162,2.69865067466268,102.75,109.009893111954,2.00205819066331,9.57788944723618,109.03,127.025242718447,1.59656965605327,13.7603432424149,111.36,111.945849948062,0.833415040690259,3.21156162183861,102.84,99.427162642303,-0.962962962962962,-9.78407557354924,93.59,97.2944876159784,0.339831872652499,6.93861990087686,112.2,121.674378253326,0.225606316976871,5.55390555390556,106.62,107.583771284423,0.221644020429794,5.72328962081936,104.0,107.849322052939,19.1831861010667,18.7394642413333,11.1213602494183,-12.8774728800029,71.936947879,70.272990905,12.7832683989333,13.4037865927915,15.1164260923823,1.5900039224544,47.937256496,50.2641997229682,6.39991770213333,5.33567764854181,23.999691383,20.0087911820318
2021-02,3.75,0.138026224982751,11.1557981422963,116.08,120.958666203543,0.130627884699125,13.1581537250271,114.98,207.876578178202,-0.0864221240637721,6.21682319314006,104.05,94.7826284985539,-0.933644548182736,-2.59016393442624,89.13,91.6425327735412,0.661080074487885,8.18573001100769,108.11,108.173100975569,0.0,2.97654840649429,102.75,109.009893111954,1.12812987251215,9.77698128235763,110.26,128.458252427184,0.0179597701149406,13.2025612358979,111.38,111.965955165365,-0.155581485803172,4.70072397267261,102.68,99.2724723853721,0.0,-9.48742746615087,93.59,97.2944876159784,-0.35650623885918,7.98802279532502,111.8,121.240601503759,-0.600262614894012,5.78957875823518,105.98,106.93798612571,-0.125000000000008,5.24875873948728,103.87,107.714510400373,17.5504566765333,17.7784480938933,-5.12830108195036,4.82108737299021,65.814212537,66.6691803521,10.8912661077333,11.5816794979824,-13.5939727344589,-0.147186064389063,40.842247904,43.431298117434,6.6591905688,6.19676859591095,24.971964633,23.2378822346661
2021-03,3.75,-0.215368711233627,10.1778750118901,115.83,120.698159083015,0.130457470864484,13.083194185247,115.13,208.147768704613,-0.211436809226332,5.57193695983732,103.83,94.5822231331557,-0.359026141590932,-2.68463730002192,88.81,91.3135121240682,-0.360743686985479,7.44065429882304,107.72,107.782873342783,0.0973236009732253,3.03546383490282,102.85,109.115985465348,0.752766189007797,10.5373134328358,111.09,129.425242718447,0.00897827258037449,13.224232567595,111.39,111.976007774017,0.146084924035823,5.19693094629156,102.83,99.4174945012448,0.0,-9.48742746615087,93.59,97.2944876159784,-0.152057245080504,7.76136692730959,111.63,121.056246385194,-0.556708812983583,4.81352560914968,105.39,106.342652932521,-0.144411283334943,4.94789031670545,103.72,107.558958493566,19.9402038256,20.1157949841333,13.1470805432272,63.5554207153907,74.775764346,75.4342311905,13.5260573608,12.9552431299765,11.859796605781,21.0317650611671,50.722715103,48.582161737412,6.4141464648,7.1605518541568,24.053049243,26.852069453088
2021-04,3.75,0.414400414400407,8.42733289829403,116.31,121.198332754429,0.234517501954325,13.1372549019608,115.4,208.635911652153,0.221515939516514,5.81655480984339,104.06,94.7917378333447,-0.213939871636066,-2.5725593667546,88.62,91.1181561134436,0.222799851466762,7.41219779126453,107.96,108.023013424498,0.272241127856093,3.26424351657153,103.13,109.41304405485,0.765145377621744,14.904537056046,111.94,130.415533980582,0.0359098662357443,13.5303107488538,111.43,112.016218208625,-0.495964212778382,4.72876151484133,102.32,98.9244193072777,0.363286675926923,-9.1322433975041,93.93,97.6479455258986,0.223954134193312,8.33736806429748,111.88,121.327356853673,0.0759085302210752,4.79928457869634,105.47,106.42337607736,0.173544157346726,5.25782595481716,103.9,107.745620781735,19.1227177432,19.4802794410667,-3.15928624032976,85.1904792516796,71.710191537,73.051047904,13.3300260544,13.4304379176652,3.66797274988292,22.865952133989,49.987597704,50.3641421912443,5.7926916888,6.04984152340152,21.722593833,22.6869057127557
2021-05,3.75,0.189149686183473,7.44053107136272,116.53,121.427579020493,0.19064124783362,13.2752032918585,115.62,209.033657757556,0.26907553334616,5.853708024754,104.34,95.0467992074879,-0.169262017603256,-2.59826048662336,88.47,90.9639276840031,0.407558354946293,8.07577268195416,108.4,108.463270240974,-0.0484824978182823,3.22451432004806,103.08,109.359997878153,0.482401286403437,19.3295141099088,112.48,131.044660194175,-0.07179395135961,13.4950565691571,111.35,111.93579733941,0.17591868647381,4.91299897645853,102.5,99.0984458463249,0.0,-9.1322433975041,93.93,97.6479455258986,-0.0536288880944008,8.19545234639574,111.82,121.262290341238,0.749028159666258,5.14545814367703,106.26,107.220517132647,0.18286814244466,5.67512690355332,104.09,107.942653197024,21.9179500714667,22.1056002133333,13.4768126925951,117.920470437017,82.192312768,82.8960008,12.0203861021333,10.7856234466012,-19.6926897490454,13.2578288673535,45.076447883,40.4460879247545,9.89756396933333,11.3199767667321,37.115864885,42.4499128752455
2021-06,3.75,0.214537029091217,8.06959096798075,116.78,121.688086141021,-0.674623767514273,12.3459205634905,114.84,207.623467020219,-0.354609929078018,6.07018975719242,103.97,94.7097538202273,-0.373007799253981,-2.3163027817799,88.14,90.624625139234,-0.156826568265686,7.86326489934223,108.23,108.293171016426,0.0291036088474939,3.24421748272753,103.11,109.391825584171,1.83143669985777,22.6075786769429,114.54,133.444660194175,-0.125729681185457,13.2369412483454,111.21,111.795060818282,-0.214634146341461,5.06420133538778,102.28,98.885746743045,0.0,-9.1322433975041,93.93,97.6479455258986,0.348774816669649,8.30035710838721,112.21,121.685222672065,-0.0941087897609742,4.53963564746428,106.16,107.119613201598,0.153713132865772,6.16089613034622,104.25,108.108575230951,22.6119908405333,23.0610381381333,4.32215328052353,88.5273954705699,84.794965652,86.478893018,12.6270094685333,13.080876794564,21.2806738463139,7.38401143899186,47.351285507,49.0532879796149,9.984981372,9.98016134356937,37.443680145,37.4256050383851
2021-07,3.75,0.53091282753898,1.18072912177885,117.4,122.334143799931,-0.13061650992686,1.16432918761576,114.69,207.352276493808,0.211599499855726,-0.325265474026602,104.19,94.9101591856254,-0.204220558202874,-3.57377768033327,87.96,90.4395510239054,-0.0184791647417516,0.482867490017652,108.21,108.27315934295,0.0,0.890410958904098,103.11,109.391825584171,-0.0349222978872165,7.80529140382261,114.5,133.398058252427,-0.116895962593279,2.65225025413547,111.08,111.664376905807,1.00703949941339,0.997164923257404,103.31,99.8815652720373,1.44788672415628,-7.81658121311792,95.29,99.0617771655794,0.303003297388831,1.25044980208708,112.55,122.053932909196,0.15071590052751,0.834597875569036,106.32,107.281059491276,0.153477218225424,0.432858791843033,104.41,108.274497264879,24.5526435536,24.63028669888,6.80476113584751,79.6675070141704,92.072413326,92.3635751208,12.6142218056,12.7282718948801,-2.69557542068136,13.9373891107156,47.303331771,47.7310196058003,11.938421748,11.9020148039999,44.769081555,44.6325555149997
2021-08,3.75,0.758091993185682,1.85998450012917,118.29,123.26154914901,-0.139506495771213,0.579608325283212,114.53,207.063006598969,-0.316729052692205,-1.13279390766302,103.86,94.6095511375282,-0.136425648021813,-3.50433922882565,87.84,90.316168280353,0.258756122354673,0.397927077549507,108.49,108.553322771617,-0.00969838037047706,0.624634003513562,103.1,109.381216348832,-0.323144104803497,6.5042926465099,114.13,132.966990291262,-0.189052934821749,2.64790297194704,110.87,111.453272124116,-0.222630916658619,0.74276778733386,103.08,99.6591980276992,0.0,-7.81658121311792,95.29,99.0617771655794,-0.239893380719673,0.591291883175053,112.28,121.761133603239,0.263355906696777,0.329411764705888,106.6,107.563590498213,0.067043386648781,0.268714011516306,104.48,108.347088154722,23.7880279522667,23.81638196528,-3.30448745299019,58.7295172988134,89.205104821,89.3114323698,13.7948245136,13.0792304030594,2.75731466987695,21.2451631285065,51.730591926,49.0471140114729,9.99320343866667,10.7371515622206,37.474512895,40.2643183583271
2021-09,3.75,0.676303998647393,2.40777366927509,119.09,124.0951719347,0.0698506941412847,0.341446331640695,114.61,207.207641546389,-0.731754284613908,-1.45287707895241,103.1,93.9172416934253,0.341530054644809,-2.99361655293858,88.14,90.624625139234,0.0184348787906904,0.677305622564491,108.51,108.573334445093,-0.0775945683802048,0.507317073170741,103.02,109.296342466117,0.219048453517914,5.88779855582298,114.38,133.258252427184,0.0811761522503744,2.7788069655428,110.96,111.543745601984,0.485060147458296,1.09310950614875,103.58,100.142605080608,0.0,0.463890353189254,95.29,99.0617771655794,-0.0178126113288188,0.699677072120562,112.26,121.739444765761,-0.253283302063804,-0.187740542570189,106.33,107.291149884381,0.200995405819295,0.634432375276357,104.69,108.564860824252,25.2491544418667,25.32644251192,6.34042798289594,76.8440773937037,94.684329157,94.9741594197,12.6725074984,13.9897857065378,6.9618416024339,17.6032105579077,47.521903119,52.4616963995168,12.5766469434667,11.3366568053822,47.162426038,42.5124630201832
2021-10,3.75,-0.436644554538592,1.39387720198392,118.57,123.553317124001,0.0959776633801482,0.367454068241468,114.72,207.40651459909,0.106692531522803,-1.62043656467447,103.21,94.0174443761244,0.805536646244598,-2.15835260433874,88.85,91.3546397052523,0.248824993088188,0.722222222222225,108.78,108.843492037022,-0.310619297223827,-0.204061801574169,102.7,108.956846935257,-0.472110508830202,6.44226273959794,113.84,132.629126213592,0.0,1.21317157712304,110.96,111.543745601984,0.0,1.21164744967754,103.58,100.142605080608,3.91436667016475,4.78306878306877,99.02,102.939418353822,1.08676287190451,1.47545381382455,113.48,123.062463851938,0.0282140505972152,-0.0375939849624019,106.36,107.321421063696,0.248352278154567,0.816522574447663,104.95,108.834484129385,28.3351345776,28.0924848609867,10.9215589507481,91.81649249043,106.256754666,105.3468182287,12.5434957925333,12.8565086049069,-8.10074668335543,10.392159341672,47.038109222,48.211907268401,15.7916387850667,15.2359762560797,59.218645444,57.134910960299
2021-11,3.75,0.118073711731472,1.60047928791509,118.71,123.699201111497,0.00871687587168663,0.139652614122375,114.73,207.424593967517,-0.280980525142903,-1.76577264484108,102.92,93.7532736671904,-0.0337647720877847,-1.61719096145326,88.82,91.3237940193642,-0.376907519764662,0.781177345856966,108.37,108.43325273076,-0.0292112950340982,-0.194420141926725,102.67,108.925019229239,0.289880534082911,5.72275210667653,114.17,133.01359223301,-0.0450612833453447,1.39879319802524,110.91,111.493482558724,0.685460513612677,2.26515002941754,104.29,100.829043095739,0.0,4.78306878306877,99.02,102.939418353822,0.0881212548466593,1.75595771367137,113.58,123.170908039329,1.3538924407672,1.22065727699532,107.8,108.774437670801,0.209623630300141,1.125,105.17,109.062626926035,29.2289608706667,28.98820016408,3.18845167141927,88.037704670443,109.608603265,108.7057506153,13.5185411957333,12.6323494188621,-1.74354634631692,-1.27079689872501,50.694529484,47.371310320733,15.7104196749333,16.3558507452179,58.914073781,61.334440294567
2021-12,3.75,-0.741302333417584,1.05488850771869,117.83,122.782216047239,0.0784450448879893,0.0871687587168663,114.82,207.587308283364,-0.0971628449281104,-1.57940078491433,102.82,93.6621803192822,-0.146363431659533,-1.5976922223455,88.69,91.1901293805158,-0.17532527452247,0.585774058577424,108.18,108.243141832736,0.0292198305250014,-0.174961119751147,102.7,108.956846935257,0.33283699745993,7.1662456731219,114.55,133.456310679612,0.189342710305652,1.37761153179453,111.12,111.704587340415,0.565730175472221,2.83361113834689,104.88,101.399463418171,0.0,4.78306878306877,99.02,102.939418353822,0.25532664201445,1.83330352351996,113.87,123.485396182765,0.0556586270871924,1.39123895469072,107.86,108.83498002943,-0.104592564419521,1.24313385371494,105.06,108.94855552771,28.5423231770667,27.9546001664,-3.56558872861917,65.7653151506514,107.033711914,104.829750624,14.4873737704,15.4776656336748,22.5240461648736,32.9276275526301,54.327651639,58.0412461262805,14.0549494066667,12.4769345327252,52.706060275,46.7885044977195
2022-01,3.75,0.3903929389799,2.04451345755694,118.29,123.26154914901,0.0,-0.00870852564662641,114.82,207.587308283364,-0.554366854697533,-1.81486460533898,102.25,93.142948236205,0.0789265982636186,-1.34489274202512,88.76,91.262102647588,0.508411906082461,1.23836126629424,108.73,108.793462853331,-0.0584225900681749,-0.107055961070569,102.64,108.893191523221,-0.122217372326501,4.93442171879298,114.41,133.293203883495,0.485961123110158,0.269396551724148,111.66,112.24742820762,-0.457665903890152,1.5169194865811,104.4,100.935392647379,0.504948495253485,6.33614702425472,99.52,103.459209397822,0.6147361025731,2.11229946524063,114.57,124.244505494505,0.0278138327461494,1.19114612643031,107.89,108.865251208745,0.152293927279654,1.17307692307692,105.22,109.114477561637,28.8325240578667,28.3898573912,1.55701466738614,51.4977003909266,108.121965217,106.461965217,13.9727823568,14.6465223865828,-5.36995220573611,9.27152775216236,52.397933838,54.9244589496855,14.8597417010667,13.7433350046172,55.724031379,51.5375062673145
2022-02,3.75,0.448051399103885,2.3604410751206,118.82,123.813824244529,-0.0696742727747702,-0.208731953383213,114.74,207.442673335945,0.30317848410759,-1.43200384430561,102.56,93.4253376147207,0.225326723749424,-0.190732637720188,88.96,91.4677405535087,0.68978202887886,1.26722782351309,109.48,109.543900608688,-0.00974279033515092,-0.116788321167892,102.63,108.882582287882,0.533170177432042,4.31706874659894,115.02,134.003883495146,-0.0806018269747558,0.170587179026756,111.57,112.156954729752,0.11494252873562,1.79197506817294,104.52,101.051410340077,0.0,6.33614702425472,99.52,103.459209397822,-0.0349131535305888,2.44186046511627,114.53,124.201127819549,0.370747984057858,2.17965653896963,108.29,109.268866932941,0.313628587720952,1.6174063733513,105.55,109.456691756613,28.9143442194667,29.1410108861333,2.64585159616254,63.9120058861768,108.428790823,109.278790823,12.8770612776,13.6990013591489,-6.4692559941865,18.2816478519838,48.288979791,51.3712550968085,16.0372829418667,15.4420095269844,60.139811032,57.9075357261915
2022-03,3.75,0.37030802895137,2.96123629456963,119.26,124.272316776659,0.00871535645807818,-0.330061669417183,114.75,207.460752704372,0.0585023400935973,-1.16536646441298,102.62,93.4799936234656,0.0674460431654727,0.236459858124084,89.02,91.5294319252849,0.0639386189258242,1.69884886743409,109.55,109.613941465855,0.0292312189418267,-0.184735051045213,102.66,108.9144099939,1.07807337854288,4.65388423800523,116.26,135.44854368932,-0.0896298288070171,0.0718197324714886,111.47,112.056428643233,0.334864140834296,1.98385685111349,104.87,101.389795277113,0.0,6.33614702425472,99.52,103.459209397822,0.305596786868075,2.91140374451312,114.88,124.580682475419,0.12004801920767,2.87503558212354,108.42,109.400042043305,0.274751302700154,2.04396451986118,105.84,109.757425443107,,,,,,,,,,,,,,,,
