country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
1962-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3774822697906,99.4791509459086,3.80266631708996,22.5604867700075,99.5480808469306,4.33589405784577,22.5624064567846,99.3859383656454,22.7018095595944,,,,,,,,,,,,,,,,,,,,,,,,,0.843523368551726,5.32973430550289,26.88795195523,,,,,,,,,,6.01459005527445,,,,5.82944195543747,,,,0.18514809983698,
1962-12,100.959129342121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4793562908042,99.5667015142538,4.02013308108437,22.6825015417402,99.3587445753274,4.02071678582298,22.6137255440786,99.1777232472423,22.8012146313385,,,,,,,,,,,,,,,,,,,,,,,,,-0.421299453299599,3.50862155179526,26.7746731606392,,,,,,,,,,6.11697553055704,,,,5.63691569709949,,,,0.480059833457551,
1963-01,100.97447682269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5990249940677,99.6691535021133,4.32243626625521,22.809482247583,99.219712457234,3.80432497210759,22.6783887232992,99.0265969547121,22.9013107798411,,,,,,,,,,,,,,,,,,,,,,,,,0.776177638972754,3.60438574274039,26.9824921866201,,,,,,,,,,4.70993363242841,,,,5.3595009615318,,,,-0.649567329103386,
1963-02,100.982025206798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7384828295929,99.7863180683059,4.68061031597133,22.9419391144719,99.1652633463721,3.72762776491025,22.7649832016729,98.9691793203197,23.0020935386285,,,,,,,,,,,,,,,,,,,,,,,,,0.614554151482416,3.39686991935153,27.1483142125264,,,,,,,,,,5.85803348705103,,,,5.39868581982291,,,,0.459347667228117,
1963-03,101.067630068196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8974106654621,99.9171769155975,5.089591982797,23.079854229561,99.2128711229313,3.80904406955653,22.8780419051925,99.0238987080529,23.1035560139302,,,,,,,,,,,,,,,,,,,,,,,,,0.354333644205913,3.18508425241532,27.2445098236161,,,,,,,,,,6.51670207930405,,,,6.16274199875484,,,,0.353960080549209,
1963-04,101.257989841794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.054966363484,100.044778733384,5.50859292290618,23.2184436893407,99.3500178252346,4.02645719010995,23.0145597887884,99.1763718683166,23.2056883663242,,,,,,,,,,,,,,,,,,,,,,,,,2.37972364669367,6.05816420008355,27.8928538663145,,,,,,,,,,6.30699897143997,,,,6.17440587796697,,,,0.132593093473001,
1963-05,101.391923070706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.185625957208,100.148432675905,5.8915951751292,23.35174479907,99.5460204815689,4.33775652369509,23.166969529144,99.392887502834,23.308478213276,,,,,,,,,,,,,,,,,,,,,,,,,1.25788583545425,6.36020630436799,28.2437141242028,,,,,,,,,,6.77335894860897,,,,6.53241786182281,,,,0.24094108678616,
1963-06,101.33019730114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.274800773812,100.216641693364,6.20543803354777,23.476247371929,99.7654499168031,4.70020002880176,23.326438381983,99.6349171338509,23.4119112586262,,,,,,,,,,,,,,,,,,,,,,,,,-0.0057011348025755,6.99232436173994,28.2421039119874,,,,,,,,,,6.02069153109861,,,,5.8409414539836,,,,0.179750077115015,
1963-07,101.174437064903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.33199070834,100.257049772924,6.4280784501491,23.5940427615603,99.9771545760226,5.08314105897374,23.4851272112446,99.8688350680491,23.5159719198108,,,,,,,,,,,,,,,,,,,,,,,,,0.856586484934656,7.32519419220954,28.4840219571586,,,,,,,,,,6.2983595942397,,,,6.46119641502341,,,,-0.162836820783715,
1963-08,101.10546764993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.367811779133,100.279758446104,6.56189968064914,23.7075233533452,100.158596449523,5.46809767477341,23.6372810252137,100.070434922692,23.6206438429836,,,,,,,,,,,,,,,,,,,,,,,,,1.34715804864731,7.60683613515843,28.867746751533,,,,,,,,,,6.04155936707194,,,,5.91040787203992,,,,0.131151495032022,
1963-09,101.142543060124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.38994846888,100.293793260301,6.61560102106108,23.8184292439803,100.300479231679,5.84711969127424,23.7804128848268,100.229717065822,23.7259104195713,,,,,,,,,,,,,,,,,,,,,,,,,0.187177504997316,8.22837224353681,28.9217806796514,,,,,,,,,,6.07734147503363,,,,6.01689707485272,,,,0.0604444001809082,
1963-10,101.15981865188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.39665222195,100.29896852903,6.59860226317183,23.9262843973162,100.409626947017,6.22018242837422,23.9161163608905,100.353986306931,23.8317552107432,,,,,,,,,,,,,,,,,,,,,,,,,1.22525929203368,9.80047375662701,29.2761474848505,,,,,,,,,,6.88958877484736,,,,6.7446764957692,,,,0.144912279078167,
1963-11,101.096515078867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.389984722066,100.297844074964,6.52038391252063,24.0315171199454,100.499593580452,6.58302338086236,24.04769494912,100.457566473795,23.9381619456141,,,,,,,,,,,,,,,,,,,,,,,,,0.700203108364041,9.64442375022236,29.4811399795486,,,,,,,,,,6.76969050999802,,,,6.40352968223582,,,,0.366160827762203,
1963-12,101.020899960233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.382191419754,100.300745859506,6.4124816214021,24.1370127843785,100.579846492975,6.91473700661761,24.1774051928499,100.55017734723,24.0451144201945,,,,,,,,,,,,,,,,,,,,,,,,,-0.422301555154653,9.64332035281073,29.3566406669377,,,,,,,,,,7.09507152386175,,,,6.49798597478691,,,,0.597085549074839,
1964-01,101.086956545823,,,,,,,,,,,,,,,,,,,,7.09745978755834,,,,,,,,,,,,,,,,,,,100.381257676664,100.313819415697,6.29211024692764,24.2446800173543,100.646173428484,7.16784200835866,24.3039397970268,100.62661340868,24.1525963895057,,,,,,,,,,,,,,,,,,,,,,,,,1.79328641011518,10.7499229789545,29.8830893144842,,,,,,,,,,6.42917420405134,,,,6.75100420384915,,,,-0.321829999797807,
1964-02,101.186846649882,,,,,,,,,,,,,,,,,,0.179102585236054,,7.11017152152394,,,,,,,,,,,,,,,,,,,100.37538043626,100.324751097401,6.14473916596614,24.3516614326709,100.687822528552,7.28870910085922,24.4242566041023,100.674611269869,24.2605919168939,,,,,,,,,,,,,,,,,,,,,,,,,0.94481516833655,11.1134527136734,30.165429275095,,,,,,,,,,6.6498861188283,,,,6.3242156917669,,,,0.325670427061398,
1964-03,101.293736872478,,,,,,,,,,,,,,,,,,0.103683907621127,,7.11754362519602,,,,,,,,,,,,,,,,,,,100.365274616404,100.331747683156,5.97163901797443,24.458099810025,100.695360178615,7.24546311588305,24.5356619930695,100.683555671006,24.3690857256197,,,,,,,,,,,,,,,,,,,,,,,,,-0.366802297271136,10.3150028468493,30.0547817875323,,,,,,,,,,7.07188696046384,,,,6.82774219575012,,,,0.244144764713715,
1964-04,101.315040655643,,,,,,,,,,,,,,,,,,0.915813399540162,,7.18272704343369,,,,,,,,,,,,,,,,,,,100.353912584171,100.335242954201,5.79819556995261,24.564694462748,100.66873641087,7.05389419693279,24.6379824861794,100.653315449045,24.4780635156048,,,,,,,,,,,,,,,,,,,,,,,,,1.05742406932965,8.89021406597031,30.3725882841381,,,,,,,,,,7.0944083897913,,,,7.09342055043177,,,,0.000987839359527588,
1964-05,101.342905422993,,,,,,,,,,,,,,,,,,0.0837643532995736,,7.18874360829089,,,,,,,,,,,,,,,,,,,100.342736372438,100.335717774694,5.65284281292509,24.6717822266368,100.612385192437,6.75673622378761,24.7323005512735,100.588870771604,24.5875118803455,,,,,,,,,,,,,,,,,,,,,,,,,0.390881297092466,7.95785893136087,30.4913090511837,,,,,,,,,,7.07696934566758,,,,6.66128151933791,,,,0.415687826329667,
1964-06,101.477022312444,,,,,,,,,,,,,,,,,,0.601902764609708,,7.2320128548099,,,,,,,,,,,,,,,,,,,100.33092750465,100.332176398582,5.54987062992176,24.7791487298315,100.531409491678,6.40258525791613,24.8199334870247,100.496065240488,24.6974181801351,,,,,,,,,,,,,,,,,,,,,,,,,0.59647628165624,8.60799384220566,30.6731824776406,,,,,,,,,,7.12223157550019,,,,7.02358336408027,,,,0.0986482114199219,
1964-07,101.661065751543,,,,,,,,,,,,,,,,,,1.08135129239691,,7.3102163192817,,,,,,,,,,,,,,,,,,,100.304684846941,100.3149579791,5.46457076952902,24.8833559256587,100.429841498695,6.03296642501655,24.9019770507714,100.379746510307,24.8077704083606,,,,,,,,,,,,,,,,,,,,,,,,,0.63678792047709,8.37130249692898,30.8685055984841,,,,,,,,,,7.16257660391763,,,,6.82477704811934,,,,0.337799555798286,
1964-08,101.761639531962,,,,,,,,,,,,,,,,,,-0.118134827032178,,7.30158040787723,,,,,,,,,,,,,,,,,,,100.259056863935,100.280881788309,5.3805155736887,24.9831103395078,100.312133085159,5.6792236696735,24.9796950840649,100.245351192983,24.9185571069288,,,,,,,,,,,,,,,,,,,,,,,,,-0.282291785175104,6.62891914603149,30.7813663429732,,,,,,,,,,6.40072005221812,,,,6.12265841599435,,,,0.278061636223771,
1964-09,101.73989148665,,,,,,,,,,,,,,,,,,0.372310810802824,,7.32876498109522,,,,,,,,,,,,,,,,,,,100.203002266773,100.239249500803,5.29904392300256,25.0805782713881,100.186015554479,5.36112487068423,25.0553105143466,100.102051439855,25.0297672764488,,,,,,,,,,,,,,,,,,,,,,,,,1.41132867231204,7.93177964268148,31.215792591901,,,,,,,,,,6.887207268518,,,,6.6115926693065,,,,0.275614599211501,
1964-10,101.628700187205,,,,,,,,,,,,,,,,,,0.73279970750015,,7.38247014944006,,,,,,,,,,,,,,,,,,,100.138791743965,100.193007246403,5.22438017172767,25.1762844552007,100.066402914567,5.08859418856178,25.1331104681604,99.9670670041738,25.1413902811724,,,,,,,,,,,,,,,,,,,,,,,,,-0.488232722058075,6.10476291011975,31.0633868780176,,,,,,,,,,7.62362587645315,,,,7.11414447260689,,,,0.509481403846256,
1964-11,101.576101874229,,,,,,,,,,,,,,,,,,0.475629207796752,,7.41758333372768,,,,,,,,,,,,,,,,,,,100.083833542284,100.156636910725,5.17266198692639,25.2745862708906,99.9694292271108,4.86557736847174,25.2177541522035,99.8587862855031,25.2534154381811,,,,,,,,,,,,,,,,,,,,,,,,,1.23982744419177,6.67334877634604,31.4485192736267,,,,,,,,,,7.36798455002426,,,,6.95907868267559,,,,0.408905867348669,
1964-12,101.571143403144,,,,,,,,,,,,,,,,,,0.430958344021621,,7.44955002802913,,,,,,,,,,,,,,,,,,,100.046662365039,100.135292223451,5.14005240468331,25.3776678904207,99.9060947496026,4.69446951436066,25.3124061089917,99.7893801182955,25.3658315934873,,,,,,,,,,,,,,,,,,,,,,,,,1.1384871441105,8.34535525855158,31.80655662257,,,,,,,,,,8.16173533412112,,,,7.3886266655188,,,,0.773108668602326,
1965-01,101.615219799777,,,,,,,,,,,,,,,,,,0.979003758905388,5.98836242808714,7.52248140282507,,,,,,,,,,,,,,,,,,,100.022867112045,100.122143388447,5.11358745782635,25.4844529339119,99.8751113939739,4.57791715317903,25.4165540258932,99.7563735180324,25.478626707795,,,,,,,,,,,,,,,,,,,,,,,,,0.713001252519577,7.19553601891452,32.0333377696723,,,,,,,,,,5.80521256103603,,,,6.32138369344926,,,,-0.516171132413236,
1965-02,101.747791860625,,,,,,,,,,,,,,,,,,0.141663010601902,5.9487517797276,7.53313797645228,,,,,,,,,,,,,,,,,,,99.9940804520224,100.100938227793,5.0863537861807,25.5902730859495,99.8699898599575,4.51965792473589,25.5281494532674,99.7513321427911,25.5917880041187,,,,,,,,,,,,,,,,,,,,,,,,,0.136766115491875,6.33745082449603,32.0771485214023,,,,,,,,,,6.56006328811099,,,,6.42642872495491,,,,0.133634563156081,
1965-03,101.847188289077,,,,,,,,,,,,,,,,,,0.519842267311418,6.38920968328062,7.57229841170877,,,,,,,,,,,,,,,,,,,99.9419692352644,100.057892495981,5.03835273948799,25.6903851518301,99.8844961635556,4.52262335059172,25.6453175715904,99.7666451717592,25.7053021352368,,,,,,,,,,,,,,,,,,,,,,,,,0.675088203539708,7.44944945998144,32.2936975671022,,,,,,,,,,8.72665638519729,,,,7.89358606899715,,,,0.833070316200147,
1965-04,101.736245556131,,,,,,,,,,,,,,,,,,0.301385762945207,5.74145718084475,7.59512024104939,,,,,,,,,,,,,,,,,,,99.8645097900052,99.9921964286736,4.9643542677297,25.7841729206642,99.9161790733543,4.58475171037897,25.7675728096174,99.8002160095821,25.8191553484647,,,,,,,,,,,,,,,,,,,,,,,,,0.287433419194768,6.63075580923524,32.3865204462037,,,,,,,,,,7.94906751484676,,,,7.4236770499317,,,,0.525390464915056,
1965-05,101.524931954347,,,,,,,,,,,,,,,,,,1.14826959825413,6.86613845662888,7.6823326977282,,,,,,,,,,,,,,,,,,,99.7831661893251,99.9215097787106,4.88541528180396,25.8771012458303,99.9654048239381,4.70267371527111,25.8953799484801,99.8536496181642,25.9333334810523,,,,,,,,,,,,,,,,,,,,,,,,,0.418001429760086,6.65956161516732,32.5218965647184,,,,,,,,,,7.96407012816999,,,,7.5349138888168,,,,0.429156239353182,
1965-06,101.307264519676,,,,,,,,,,,,,,,,,,-0.335133104776865,5.87075564373123,7.65658665763902,,,,,,,,,,,,,,,,,,,99.7215389307212,99.86595718321,4.82720448212561,25.9752889079505,100.033043723326,4.87268345420143,26.0293302793907,99.929008758874,26.0478219514804,,,,,,,,,,,,,,,,,,,,,,,,,0.737666557620623,6.80926161953449,32.7617997195803,,,,,,,,,,7.74874447096963,,,,7.65461591193928,,,,0.094128559030345,
1965-07,101.202590974979,,,,,,,,,,,,,,,,,,0.606236772227093,5.37312939888432,7.70300370145506,,,,,,,,,,,,,,,,,,,99.7045563434255,99.8474553265536,4.83035353221299,26.0853099875469,100.116793157909,5.08760666307743,26.1688916944445,100.024026459312,26.1626057466199,,,,,,,,,,,,,,,,,,,,,,,,,0.66004292641272,6.83394295192066,32.9780416611949,,,,,,,,,,8.04599247324842,,,,7.39804059224244,,,,0.647951881005984,
1965-08,101.216570868116,,,,,,,,,,,,,,,,,,0.134571982803142,5.6397294200858,7.71336978627151,,,,,,,,,,,,,,,,,,,99.7448264310821,99.8768401486938,4.91334199770343,26.2106159921515,100.213509824066,5.33820503998645,26.3131624260157,100.135068165575,26.2776696596505,,,,,,,,,,,,,,,,,,,,,,,,,0.223533026544257,7.37586534510758,33.0517584758152,,,,,,,,,,7.14815766301403,,,,6.9558378276738,,,,0.192319835340232,
1965-09,101.289927133808,,,,,,,,,,,,,,,,,,0.88547111703749,6.1798197643436,7.78166944787924,,,,,,,,,,,,,,,,,,,99.844014746552,99.9553029503163,5.06866731061438,26.351829343543,100.320185211651,5.61119178465075,26.4612120395464,100.258453052538,26.3929985291913,,,,,,,,,,,,,,,,,,,,,,,,,0.580442382507476,6.4961102374762,33.2436048901728,,,,,,,,,,7.53170376413524,,,,7.50200087190573,,,,0.0297028922295103,
1965-10,101.3175765133,,,,,,,,,,,,,,,,,,1.29117030723019,6.76838366620277,7.88214405319706,,,,,,,,,,,,,,,,,,,99.9944662835574,100.075893568177,5.28603065820094,26.5071105700985,100.433817881879,5.88452462565562,26.6120745428525,100.390428582307,26.5085774796092,,,,,,,,,,,,,,,,,,,,,,,,,0.642218735315914,7.70590367513432,33.4571015490719,,,,,,,,,,8.25878099748401,,,,7.71268870806028,,,,0.546092289423725,
1965-11,101.472456633539,,,,,,,,,,,,,,,,,,0.124095948306939,6.39483399832244,7.89192547460679,,,,,,,,,,,,,,,,,,,100.178467745006,100.223815707138,5.52856471321235,26.6719081288734,100.550325218195,6.13326522602474,26.764425898405,100.52596025833,26.6243921765345,,,,,,,,,,,,,,,,,,,,,,,,,0.654595434989738,7.08329354232402,33.676110208492,,,,,,,,,,8.47070956562001,,,,8.11551851677931,,,,0.355191048840696,
1965-12,101.774662756476,,,,,,,,,,,,,,,,,,0.332022229081109,6.29002277577613,7.918128421485,,,,,,,,,,,,,,,,,,,100.371883864882,100.378619267786,5.76177661217734,26.839872423647,100.662851928932,6.33543246380248,26.9160565029903,100.656786097035,26.740429082489,,,,,,,,,,,,,,,,,,,,,,,,,1.00845123176192,6.94561426546055,34.0157173566991,,,,,,,,,,8.89609239569438,,,,8.16873597578843,,,,0.727356419905954,
1966-01,102.075766415598,,,,,,,,,,,,,,,,,,0.842788895428427,6.14664365336041,7.98486152854704,,,,,,,,,,,,,,,,,,,100.541589832723,100.512972969937,5.9553006983742,27.002128737462,100.75976721816,6.47875112975745,27.0632293069911,100.76909591048,26.8566757123963,,,,,,,,,,,,,,,,,,,,,,,,,0.66671855156322,6.89646736464253,34.2425064547635,,,,,,,,,,7.32470696694741,,,,7.68960801168062,,,,-0.364901044733213,
1966-02,102.196030770721,,,,,,,,,,,,,,,,,,0.535022674980109,6.56359107431485,8.02758234829053,,,,,,,,,,,,,,,,,,,100.646963960637,100.593625780144,6.08572764196555,27.1476274087956,100.828138445993,6.55598145406245,27.201770196989,100.847692634638,26.9731210366295,,,,,,,,,,,,,,,,,,,,,,,,,0.537187806618742,7.32391939747802,34.4264530241191,,,,,,,,,,7.81535062620256,,,,7.51393442611411,,,,0.301416200088455,
1966-03,102.116073383132,,,,,,,,,,,,,,,,,,0.586353397780807,6.63410118206434,8.07465235014938,,,,,,,,,,,,,,,,,,,100.656590190111,100.595040194402,6.13941521270186,27.2676245660433,100.858176502439,6.56331703478296,27.3285010683907,100.881311677462,27.0897558863683,,,,,,,,,,,,,,,,,,,,,,,,,1.73496744127712,8.45379567483489,35.0237407752741,,,,,,,,,,9.28313732020074,,,,8.87906195576739,,,,0.404075364433348,
1966-04,101.818167095069,,,,,,,,,,,,,,,,,,1.15065647545865,7.53699218800874,8.16756386028715,,,,,,,,,,,,,,,,,,,100.555364995059,100.506594027667,6.10256621363909,27.3576691457869,100.849492577926,6.50321635877441,27.4432938198315,100.870085533028,27.2065733609849,,,,,,,,,,,,,,,,,,,,,,,,,-0.0350535372687232,8.10504874521811,35.0114637152486,,,,,,,,,,8.33390734273251,,,,8.15693571902641,,,,0.176971623706098,
1966-05,101.415411095717,,,,,,,,,,,,,,,,,,-0.20774639381089,6.09532757303614,8.1505960409052,,,,,,,,,,,,,,,,,,,100.347832290081,100.334471615111,5.9570336157633,27.4186088658295,100.805258376077,6.37878719753856,27.5471911293877,100.818423321237,27.3235686711886,,,,,,,,,,,,,,,,,,,,,,,,,0.957357612171689,8.68569290822135,35.3466486282592,,,,,,,,,,8.86706489593406,,,,8.45921341551157,,,,0.407851480422488,
1966-06,101.205674637067,,,,,,,,,,,,,,,,,,0.114710397221874,6.57419535451156,8.15994562199967,,,,,,,,,,,,,,,,,,,100.067770291384,100.10748914231,5.71330214252294,27.4593356456549,100.729023617292,6.19298742597184,27.6413234306581,100.730973221729,27.4407389768923,,,,,,,,,,,,,,,,,,,,,,,,,0.877672496896448,8.83674507213817,35.6568764418441,,,,,,,,,,8.57266293573256,,,,8.49675913369033,,,,0.0759038020422335,
1966-07,101.104901691785,,,,,,,,,,,,,,,,,,0.565950425729562,6.53151922329449,8.20612686898668,,,,,,,,,,,,,,,,,,,99.7445376257136,99.8482432860144,5.37610133608473,27.4876826863093,100.624053736729,5.95247859836423,27.7265893719854,100.611458172287,27.5580832200109,,,,,,,,,,,,,,,,,,,,,,,,,0.48877127539686,8.65156087712124,35.8311570115956,,,,,,,,,,8.61636387601982,,,,8.13561562201394,,,,0.480748254005877,
1966-08,100.967005811446,,,,,,,,,,,,,,,,,,0.21044645503477,6.61224082260875,8.22339637207812,,,,,,,,,,,,,,,,,,,99.4092644357316,99.5799056042754,4.96553139237522,27.5121123573767,100.49375153693,5.6652365802025,27.8038653291824,100.463452785481,27.6756019809032,,,,,,,,,,,,,,,,,,,,,,,,,0.308859082956779,8.74406219824564,35.9418247945544,,,,,,,,,,8.07789000592211,,,,7.90340233706743,,,,0.174487668854673,
1966-09,100.754080603879,,,,,,,,,,,,,,,,,,0.105201543180331,5.78767920046884,8.23204751196338,,,,,,,,,,,,,,,,,,,99.0972412151281,99.3277016983492,4.51794650454723,27.5423908962538,100.34406857876,5.34225437509424,27.874837297432,100.293379972027,27.7932973295015,,,,,,,,,,,,,,,,,,,,,,,,,0.970693027158756,9.16598756832379,36.2907095816688,,,,,,,,,,8.61096178177833,,,,8.50356915118089,,,,0.10739263059744,
1966-10,100.426103475795,,,,,,,,,,,,,,,,,,0.480385883158627,4.94090250419547,8.27159310610576,,,,,,,,,,,,,,,,,,,98.8224154469039,99.1016721777605,4.05696592340945,27.5824950132079,100.187631205266,5.00268000324521,27.9433914744565,100.115433355899,27.9111726711716,,,,,,,,,,,,,,,,,,,,,,,,,0.354103501592997,8.85347076952826,36.4192162550504,,,,,,,,,,9.21866836681935,,,,8.75221642249256,,,,0.466451944326786,
1966-11,100.017911223705,,,,,,,,,,,,,,,,,,0.137109708035358,4.95454233462728,8.28293426326342,,,,,,,,,,,,,,,,,,,98.6025796849653,98.9162201934262,3.62043049250247,27.6375460237034,100.038181826217,4.66831198208946,28.0138727995577,99.9452021765546,28.0292322087365,,,,,,,,,,,,,,,,,,,,,,,,,0.040940426930439,8.18983015586646,36.4341264376699,,,,,,,,,,9.14351071051035,,,,8.59306610284939,,,,0.550444607660957,
1966-12,99.6562723691731,,,,,,,,,,,,,,,,,,-0.0297455248536339,4.57610713316234,8.28047046099353,,,,,,,,,,,,,,,,,,,98.4401120497135,98.7751924892313,3.23600201567863,27.7084112362818,99.9056117936052,4.35961187543883,28.0894920986945,99.7939840734833,28.1474803912136,,,,,,,,,,,,,,,,,,,,,,,,,0.749124589965517,7.91206621642669,36.7070634379536,,,,,,,,,,9.66196710149299,,,,8.67139430777438,,,,0.990572793718613,
1967-01,99.2987627582625,,,,,,,,,,,,,,,,,,0.720912948729666,4.44971919607205,8.34016544476257,,,,,,,,,,,,,,,,,,,98.3509417308295,98.6929028252842,2.95410449264957,27.7997998356064,99.7906073328428,4.09169465067274,28.1705740128446,99.6626774165714,28.2659213489688,,,,,,,,,,,,,,,,,,,,,,,,,0.0824831845146981,7.28578131788174,36.7373405928191,,,,,,,,,,8.5968215068715,,,,8.85255108400781,,,,-0.255729577136307,
1967-02,98.9711825571869,,,,,,,,,,,,,,,,,,0.454177823175275,4.36572635611654,8.37804462662881,,,,,,,,,,,,,,,,,,,98.3279020445979,98.665617204575,2.80803065494235,27.9099411085241,99.6903673592801,3.8768113410879,28.2563315089626,99.5482500643613,28.3845587347782,,,,,,,,,,,,,,,,,,,,,,,,,-0.822887972065761,5.83440998204966,36.4350334358239,,,,,,,,,,8.53334224686188,,,,8.05972709437473,,,,0.473615152487149,
1967-03,98.6948651087018,,,,,,,,,,,,,,,,,,-0.657059991804706,3.07559367726474,8.32299584729168,,,,,,,,,,,,,,,,,,,98.3777272542352,98.699838324756,2.83621396401268,28.04099274164,99.6029535074388,3.72411106007232,28.3462447992306,99.4486595119529,28.5033955594179,,,,,,,,,,,,,,,,,,,,,,,,,0.0761552171510985,4.10875539713298,36.4627806146561,,,,,,,,,,9.39332329050395,,,,9.03984135303215,,,,0.3534819374718,
1967-04,98.5807683349481,,,,,,,,,,,,,,,,,,1.6226196953281,3.55653854482158,8.45804641715118,,,,,,,,,,,,,,,,,,,98.5006016821921,98.7957073011164,3.05435599444149,28.1932697532808,99.5313557513943,3.63684434143221,28.4413636982206,99.367383118476,28.6224340479108,,,,,,,,,,,,,,,,,,,,,,,,,0.816039653871536,4.99512863087067,36.7603313633759,,,,,,,,,,9.24669013044265,,,,8.65069272938244,,,,0.595997401060206,
1967-05,98.7331046309312,,,,,,,,,,,,,,,,,,0.425009443954766,4.21316270085704,8.49399391319815,,,,,,,,,,,,,,,,,,,98.6841864838048,98.9437431903829,3.44612502461683,28.3634884073567,99.4799577230413,3.61567225594973,28.5432072763464,99.309476650068,28.7416752551448,,,,,,,,,,,,,,,,,,,,,,,,,-0.111160627054678,3.88387520045722,36.719468348525,,,,,,,,,,9.30496152570442,,,,9.01883337901925,,,,0.286128146685171,
1967-06,99.075214647457,,,,,,,,,,,,,,,,,,0.248620410070416,4.35255466334576,8.5151117156965,,,,,,,,,,,,,,,,,,,98.9055010124371,99.1249346047907,3.95456909357484,28.545234046399,99.4507414572181,3.6583029141614,28.6525267712346,99.277256265437,28.8611186983518,,,,,,,,,,,,,,,,,,,,,,,,,0.857633583479498,3.8632391178729,37.034386840757,,,,,,,,,,9.38423598761255,,,,9.1051563968482,,,,0.279079590764358,
1967-07,99.5220445083881,,,,,,,,,,,,,,,,,,1.21258151323454,5.0235333158641,8.6183643861923,,,,,,,,,,,,,,,,,,,99.1438763531804,99.3222419649604,4.5291856367695,28.7326508624184,99.4390316425601,3.75556840519625,28.7678804022782,99.2654381666226,28.9807620190924,,,,,,,,,,,,,,,,,,,,,,,,,0.532025802734976,3.90794615587158,37.2314193346345,,,,,,,,,,8.87725817730036,,,,8.41900275652783,,,,0.458255420772537,
1967-08,99.9499186330541,,,,,,,,,,,,,,,,,,0.159170229975569,4.96979430440053,8.63208225660594,,,,,,,,,,,,,,,,,,,99.3817483578491,99.5201482988933,5.11983123773274,28.9206860800098,99.4384607039018,3.89662023523403,28.8872763717766,99.2669407351269,29.1006010237147,,,,,,,,,,,,,,,,,,,,,,,,,0.894510853621963,4.514611142481,37.5644584215403,,,,,,,,,,8.30986711165863,,,,8.27297807099698,,,,0.036889040661644,
1967-09,100.286721601895,,,,,,,,,,,,,,,,,,0.682803021371669,5.57546421386582,8.69102237506133,,,,,,,,,,,,,,,,,,,99.5994092612999,99.7013943804239,5.66829413768268,29.1035746248038,99.4455461391082,4.07135138090466,29.009719870666,99.2782157931776,29.2206297614179,,,,,,,,,,,,,,,,,,,,,,,,,1.04733179088459,4.59393981052423,37.9578829366628,,,,,,,,,,8.78579787507716,,,,8.51549071384957,,,,0.270307161227592,
1967-10,100.474620131265,,,,,,,,,,,,,,,,,,1.24488742860068,6.37873148680521,8.79921582002534,,,,,,,,,,,,,,,,,,,99.7779744104388,99.8511729263588,6.13868112307847,29.2756964278577,99.4633824674667,4.26969868222673,29.1364900920109,99.3035287811051,29.3408406021869,,,,,,,,,,,,,,,,,,,,,,,,,0.733698764175044,4.98957250177971,38.2363794546761,,,,,,,,,,9.18148348131041,,,,9.18419618266039,,,,-0.0027127013499794,
1967-11,100.605382151407,,,,,,,,,,,,,,,,,,0.435307759380712,6.69551644820909,8.83751948925457,,,,,,,,,,,,,,,,,,,99.906141484912,99.9606779744691,6.49850088138899,29.4335721956481,99.4967854565653,4.48237952355361,29.2695608976794,99.3494392324276,29.4612240630804,,,,,,,,,,,,,,,,,,,,,,,,,1.39755227108256,6.41329060119535,38.7707528441246,,,,,,,,,,9.35487368861894,,,,9.51933121651204,,,,-0.164457527893099,
