country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
subject,BSCICP02,BSCICP03,BSEMFT02,CCRETT01,CCUSMA02,CCUSSP02,CP010000,CP010000,CP010000,CPALTT01,CPALTT01,CPALTT01,CPALTT01,CSCICP02,CSCICP03,CSCICP04,CSCICP04,CSESFT02,IR3TIB01,IR3TTS01,IRLTLT01,IRSTCB01,IRSTCI01,LOLITOAA,LOLITONO,LOLITOTR,LOLITOTR,LORSGPNO,LORSGPRT,MABMM301,MABMM301,MABMM301,MABMM301,MABMM301,MABMM301,MANMM101,MANMM101,MANMM101,MANMM101,MANMM101,PIEATI01,PRCNTO01,PRCNTO01,PRCNTO01,PRENEL01,PRINTO01,SLRTCR03,SLRTTO02,SLRTTO02,SPASTT01,SPASTT01,SPASTT01,XTEITT01,XTEITT01,XTEXVA01,XTEXVA01,XTEXVA01,XTEXVA01,XTEXVA01,XTEXVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTNTVA01,XTNTVA01,XTNTVA01,XTNTVA01
measure,STSA,IXNSA,STSA,IXOB,ST,ST,GP,GY,IXOB,GP,GY,IXNB,IXOB,STSA,IXNSA,GPSA,IXNSA,STSA,ST,ST,ST,ST,ST,STSA,STSA,GYSA,STSA,STSA,STSA,GPSA,GYSA,IXOB,IXOBSA,ST,STSA,GPSA,IXOB,IXOBSA,ST,STSA,GY,IXOB,IXOBSA,ML,ML,IXPY,IXOB,ML,MLSA,GP,GY,IXOB,ST,STSA,CXML,CXMLSA,GPSA,GYSA,NCML,NCMLSA,CXML,CXMLSA,GPSA,GYSA,NCML,NCMLSA,CXML,CXMLSA,NCML,NCMLSA
unit,Percentage,Index,Percentage,Index,Yuan Renminbi,Yuan Renminbi,Percentage,Percentage,Index,Percentage,Percentage,Index,Index,Percentage,Index,Percentage,Index,Percentage,Percentage,Percentage,Percentage,Percentage,Percentage,Index,Index,Percentage,Index,Index,Index,Percentage,Percentage,Index,Index,Yuan Renminbi,Yuan Renminbi,Percentage,Index,Index,Yuan Renminbi,Yuan Renminbi,Percentage,Index,Index,Square metres,Gigawatt hours,Index,Index,Yuan Renminbi,Yuan Renminbi,Percentage,Percentage,Index,Percentage,Percentage,US Dollar,US Dollar,Percentage,Percentage,Yuan Renminbi,Yuan Renminbi,US Dollar,US Dollar,Percentage,Percentage,Yuan Renminbi,Yuan Renminbi,US Dollar,US Dollar,Yuan Renminbi,Yuan Renminbi
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Billions,Billions,Units,Units,Units,Billions,Billions,Units,Units,Units,Millions,Thousands,Units,Units,Billions,Billions,Units,Units,Units,Units,Units,Billions,Billions,Units,Units,Billions,Billions,Billions,Billions,Units,Units,Billions,Billions,Billions,Billions,Billions,Billions
reference_period,,,,2015=100,,,,,2015=100,,,2020=100,2015=100,,,,,,,,,,,,,,,,,,,2015=100,2015=100,,,,2015=100,2015=100,,,,2015=100,2015=100,,,2000=100,2015=100,,,,,2015=100,,,,,,,,,,,,,,,,,,
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,10.4,102.378173103119,4.0,77.7244370558903,6.65578,6.6762,2.00000003206005,11.7,80.1209490835677,1.09837248456665,5.1,79.6491891193804,88.8455523824209,102.9,97.6675163092167,-0.109298159566314,99.15681766,103.1,3.38,3.38,,2.79,2.79,100.239172713803,100.168493082793,11.7127203624292,66.3086501797072,100.237581725609,100.415218163079,1.69257663596925,19.3735957444303,53.5097200821846,54.4230985677725,71039.9,72241.7530306904,2.01212089718747,71.9865312104794,72.090351008848,25942.03,25872.5252719337,6.1,78.328668532587,82.2558862934826,65.3,345.34,113.3,52.3639155812,1391.1,1371.11743459972,3.46031632267152,-7.25695633488214,80.4551127346191,117.033671833244,112.36749995047,153.279,142.196945997675,3.39332747057678,34.6809181677963,1020.19130262,946.431589232408,130.97,126.54632884095,3.70878322141566,35.3324225043441,871.7075066,842.264524573018,22.309,15.6506171567256,148.48379602,104.167064659391
2010-12,7.8,101.921442915729,3.0,78.4791249001494,6.65360952380952,6.6229,0.899999950000748,9.6,80.8420375852599,0.499603489294243,4.6,80.0471192474154,89.2894278622062,100.4,97.2873477241551,-0.303938223424421,98.85544219,100.6,4.94,4.94,,3.25,3.25,100.338276679446,100.236373660182,11.6217741795917,67.0179793077468,100.35028451112,100.622369080638,1.16386964619933,19.4552603872543,54.4991509042552,55.056512492524,72585.18,72843.0930629428,0.933653283385686,73.8549840291628,72.7634249380464,26662.15,25935.1523305617,5.9,329.388244702119,90.7524189044382,274.6,367.78,113.5,67.0531874050622,1533.0,1376.56469509118,-4.29747847275795,-11.6237897837674,76.9975715846157,108.931474700635,106.459371696071,154.101,138.867538481328,-2.34140578265402,18.2462751511484,1025.32788122857,923.970376587352,141.466,130.441816693958,3.07830965045548,25.2051230366906,941.259524895238,867.908913857934,12.635,8.42572178737048,84.0683563333332,56.0614627294176
2011-01,5.8,101.310003017725,-2.0,78.5725403889247,6.60338421052632,6.5891,2.80000001915215,10.3,83.1056146531302,1.00213051369051,4.9,80.849295854724,90.1842244643131,99.9,97.2271683598747,-0.0609729607846536,98.7951671,100.0,4.98,4.98,,3.25,3.25,100.422242865166,100.293885719674,11.6920362952645,67.7195349405684,100.472784310682,100.847527187998,0.725899251364695,18.414531631193,55.3903296303574,55.4561673045347,73388.48,73294.9228423278,-0.596621025249739,74.1841741829741,72.3293030461742,26176.5,25563.4297746636,6.6,41.7433026789284,85.6136210355858,34.8,367.78,114.9,53.6592422783951,1524.9,1433.3428665501,-2.71690910477281,-12.6404041455845,74.9056175517793,104.216721649342,102.221890017323,150.688,156.196725334948,12.4789328327801,36.1433204156165,995.05075991579,1031.42698981272,144.591,152.801640928844,17.1416075010261,50.8639108122086,954.789926384211,1009.00794305204,6.097,3.39508440610422,40.260833531579,22.4190467606726
2011-02,4.4,100.954424844102,-2.2,79.1326464110896,6.58403571428571,6.5752,3.69999999696973,11.0,86.1805223927777,1.19531249999999,4.9,81.8828991454502,91.3371684719566,99.6,97.6383178048418,-0.0366061023646994,98.75900204,99.6,4.84,4.84,,3.25,3.25,100.495413226775,100.344003253938,11.878733913393,68.4157832345312,100.593465266111,101.069342208235,0.578795284522719,16.6468159134622,55.7803744763271,55.7771449858704,73613.09,73688.9330078976,0.803657412435448,73.1422839064212,72.9105828514677,25920.05,26349.0245029495,7.2,41.7433026789284,86.7547029308276,34.8,310.08,114.9,40.158466083918,1376.9,1352.14730079989,3.0769414146916,-4.71011988418619,77.2104195201605,92.7476743070874,106.263276490031,96.708,137.529109229543,-11.9513492138679,4.62435983325071,636.728925857142,905.49656692121,104.27,129.422989552223,-15.3000002058275,19.5526681991773,686.517403928571,852.125585461465,-7.562,8.10611967731937,-49.7884780714285,53.3709814597449
2011-03,6.8,100.917499470657,3.6,78.3499548200838,6.56624347826087,6.5564,-1.00000000703477,11.7,85.3187171627873,-0.200725700609886,5.4,81.7185391224608,91.1538313006241,107.6,98.4606358816692,0.97652008432547,99.72340353,109.3,4.02,4.02,,3.25,3.25,100.552422995433,100.383051701579,12.0997233320027,69.1026316816413,100.704727848711,101.273845991979,0.967601807196492,16.2270490733914,56.7004031111168,56.3168456487563,75813.09,74717.1412878216,1.92113582420229,73.7727391397942,74.311294178262,26625.55,26560.7385310135,7.3,70.531787285086,93.8783415713714,58.8,383.01,114.8,54.216766913528,1390.4,1468.7149321731,3.08849975540936,-3.76045566054062,79.5950631381912,99.8818199724247,112.41969268505,152.13,158.008396815273,14.8908748849301,34.9287548670064,998.922620347826,1037.52160509874,152.31,140.552240485074,8.59912985425164,25.1138077955211,1000.10454417391,922.900232440068,-0.18,17.4561563301992,-1.18192382608691,114.621372658673
2011-04,5.8,100.663065843804,3.6,77.3995795430745,6.52918333333333,6.499,-0.399999971139354,11.5,84.9774423187597,0.100564709522709,5.3,81.8007191339556,91.2454998862904,106.6,98.9222218413531,-0.120884542376985,99.60285335,107.5,3.94,3.94,,3.25,3.25,100.561020984234,100.388940834677,12.3104708933842,69.7571995907346,100.80107911586,101.450942354834,1.02857321081844,15.9936499822212,57.5068838480284,56.8961056362773,75738.46,75215.3981313307,0.917627318295736,74.8350432212536,74.9931949142208,26676.69,26834.5389425947,6.8,51.5793682526989,98.0973897121151,43.0,366.38,113.4,55.6990479793905,1364.9,1470.71036295386,1.74503702726756,-2.12292092101584,80.9840264618296,107.771697721133,111.188854310923,155.59,158.91952957993,0.576635661788415,30.8205970905144,1015.87563483333,1037.61474387445,144.37,142.927571800978,1.68999889842141,25.62739761532,942.618197833333,933.200319676748,11.22,15.9919577789519,73.257437,104.414424197703
2011-05,4.0,100.13307891484,1.8,77.3965600774744,6.49951,6.4845,-0.300000006750221,11.7,84.7225099860673,0.100463678516212,5.5,81.8828991454502,91.3371684719566,105.8,99.0928859076626,-0.0968246859968159,99.5064132,106.6,4.24,4.24,,3.25,3.25,100.527929863518,100.366275299891,12.4949486199991,70.3830620761019,100.877885230675,101.592114173134,0.836274574164633,15.2563261487473,57.7071711991079,57.3719133014034,76340.92,75970.9889933833,0.946597583146376,75.2610234514233,75.703078684803,26928.96,27066.176937093,6.8,53.8584566173531,96.7856913754498,44.9,377.54,113.3,55.9260639984866,1469.7,1490.8811845481,-5.42278340103628,5.95473177713368,76.5924381173667,108.971690258118,108.643616987076,157.05,155.911896941928,-1.8925506801785,16.3919109436486,1020.7480455,1013.35093329303,144.12,143.507645700414,0.405851643686958,24.2407116285537,936.7093812,932.729378306298,12.93,12.4042512415143,84.0386643,80.6215549867346
2011-06,1.8,99.5686504497909,0.4,77.5756836787176,6.47783809523809,6.4716,0.899999987339648,14.4,85.4850125652157,0.301088550914839,6.4,82.1294391799343,91.6121742289555,108.1014537,99.1255921148037,0.2788168732827,99.78385387,111.3690894,5.91,5.91,,3.25,3.25,100.449148298024,100.312314410247,12.5864233789431,70.9763941892023,100.933022384646,101.693457826573,1.1273347062667,15.4348260489741,58.5964716265384,58.0186867916993,78082.09,76919.7747445383,0.718427413942793,76.3695604486715,76.2469503552734,27466.26,27221.7764617858,7.1,71.2514994002399,101.225555493802,59.4,396.82,115.1,56.7706971283586,1456.5,1509.71365625424,-4.28650605618623,6.45392330694078,73.3092986188851,115.88403722262,112.320522450459,161.89,158.051781399295,1.37249594119393,17.3920194402778,1048.69720923809,1023.83385056859,139.7,140.71496281457,-1.94601679388832,20.8080516294974,904.953981904761,911.528746690234,22.19,17.3368185847245,143.743227333333,112.30510387836
2011-07,1.4,99.2599288877544,1.0,77.4114922002817,6.461215,6.4442,1.20000000785577,14.8,86.5108327227138,0.500307881773423,6.5,82.4897163503271,92.0140493085165,105.5686704,98.8482172789876,-0.305988883129118,99.47852637,111.8426426,5.89,5.89,,3.25,3.25,100.317601869925,100.22221259207,12.5076968253053,71.5310808195036,100.964660411318,101.751609417282,0.925379817108726,15.3135563226709,58.9575033984814,58.5555800094212,77292.37,77385.8092632375,0.484750567737795,76.5459138210443,76.6165578800033,27054.57,27329.3380994073,7.5,58.656537385046,99.4899313554578,48.9,425.15,114.0,54.6908297769345,1440.8,1528.15932117313,2.36197020918526,11.2364692246299,75.0408424128258,120.776444628327,113.844566727046,175.15,166.412634589164,5.28994555825113,21.9706397258107,1131.68180725,1075.22781079702,145.02,146.175297928934,3.88042252589693,27.9668784256418,937.0053993,944.470027607899,30.13,20.2373366602292,194.67640795,130.757783189123
2011-08,1.8,99.1570636085208,0.8,78.0894035447614,6.40902608695652,6.3867,0.600000011104877,13.4,87.029897728657,0.29869035766255,6.2,82.7240621354132,92.2754528576884,105.0131992,98.4143102644273,-0.0673131804857503,99.41156421,110.4321246,5.19,5.19,,3.25,3.25,100.126635537825,100.091411520681,12.234811409095,72.0411336183135,100.973478835763,101.767817931624,0.877290904753851,14.2374383175912,58.9586948849115,59.0692827870698,78085.23,78273.4835985658,0.601676847225426,76.3677773996872,77.0775419699084,27339.38,27549.9978880039,7.3,55.7776889244302,99.5460322311075,46.5,426.04,113.5,58.2796859611736,1470.5,1544.62427297645,-6.52800246902987,-1.65832264251286,70.1421743673358,111.487225690199,108.237690318737,173.24,163.51357872247,-1.74208879863646,22.8812006000588,1110.29967930435,1047.96279160393,155.39,151.068983679305,3.34781992560029,27.6550308257336,995.898563652174,968.205057330673,17.85,12.4445950431652,114.401115652174,79.7577342732554
2011-09,2.4,99.0055693678065,2.0,80.6859424380261,6.3828,6.3549,1.09999999201574,13.4,87.9872265967235,0.503970678069628,6.1,83.1146384438902,92.7111254396416,103.3706324,97.8283031164953,-0.199183798759774,99.21355248,108.8504221,5.69,5.69,,3.25,3.25,99.9093339571983,99.9425723025432,11.8223391269528,72.5292501628849,100.961463014691,101.745732511562,0.934843467913582,13.2539269807556,59.5082395417158,59.6214881187481,78740.62,78840.9799947565,-0.0829667711992412,75.8970945871089,77.0135932220162,26719.32,27283.8064862829,6.5,76.2894842063175,113.427817221112,63.6,386.06,113.8,63.4810235751685,1586.5,1559.83712531738,-5.03860943544477,-6.67419527994615,66.607984151437,109.413510549068,108.980640253031,169.58,158.480132354741,-3.07830481545008,17.319596990428,1082.395224,1011.54698879384,154.99,145.420445307334,-3.73904572229188,20.9815580021241,989.270172,928.189618307651,14.59,13.0596870474075,93.125052,83.3573704861924
2011-10,0.8,98.6225487032923,-0.6,81.7726262222448,6.3565,6.3233,-0.200000003392155,11.9,87.8112521405454,0.0987691840145921,5.5,83.1927537055856,92.7982599560323,100.4734555,97.2144591259812,-0.352023701671612,98.86429726,106.2509395,5.67,5.67,,3.25,3.25,99.7043047303326,99.8021389484272,11.3466276862811,73.023035794174,100.931329420407,101.690346110267,3.04164451463823,14.7946318681341,60.8733983998813,61.4349618416577,81682.92,83052.3470621554,0.424942757752227,76.3405964324941,77.3408569088979,27655.27,27783.0101684925,5.0,75.0899640143942,102.708001271491,62.6,364.04,113.2,58.2796859611736,1654.6,1565.26020075418,-2.87240416349328,-16.8065598387317,64.6947336414522,112.215645724881,102.872771962889,157.36,159.494728807664,0.640204193325632,15.9707798908091,1000.25884,1013.82824366592,140.23,155.04076128638,6.61551816783012,27.0608863173067,891.371995,985.516599116875,17.13,4.45396752128439,108.886845,28.3116445490442
2011-11,-2.0,98.308221865544,-2.0,82.0752795849225,6.3392,6.3482,-0.800000025492218,8.8,87.108762101036,-0.197343453510446,4.2,83.0365231821948,92.623990923251,97.03345884,96.9150849389919,-0.4194560134377,98.44960502,101.7143883,5.73,5.73,,3.25,3.25,99.5458227120903,99.693587783654,10.9175030932879,73.5478991141942,100.887116190088,101.609080938451,3.17824332270026,16.4717116120425,62.3186524668562,63.3875144141936,82549.39,83986.3438518401,1.32014540389298,78.3374989768234,78.3618686767122,28141.64,28010.7685354211,2.7,115.273890443822,115.606277081168,96.1,371.33,112.4,63.3274539151917,1612.9,1583.36019567862,2.73478144498904,-17.3899694452048,66.4639932129637,109.150654065219,105.798602769584,174.39,162.55033415279,1.91580334219696,14.313519894757,1105.493088,1030.43907826136,159.77,153.641286271809,-0.902649730922192,21.4110971681472,1012.813984,973.962841934251,14.62,8.90904788098084,92.679104,56.4762363271136
2011-12,0.6,98.5355189753083,-2.6,83.1357828649476,6.3286,6.3009,1.20000001713186,9.1,88.1540672611718,0.296600501939325,4.1,83.270868967281,92.8853944724229,100.4623571,97.2439964391766,0.41986387849501,98.86295935,105.3164164,5.57,5.57,,3.25,3.25,99.4466777897823,99.625679153279,10.5884229107177,74.1141263830683,100.833188230647,101.509959818865,1.34990152037182,16.6858933241008,63.637700041269,64.2431834349967,85159.09,85307.2048904126,0.570337152943431,80.2040845079879,78.8087955275162,28984.77,28101.222817472,1.7,358.896441423431,105.151569488205,299.2,403.81,112.8,79.1584827762724,1773.97,1590.79150799647,-8.45530302012616,-20.9789868234125,60.8442611875316,110.504999367169,107.888687254847,174.62,158.565343487245,-2.45154258606408,14.1846001026111,1105.100132,1003.49663279338,158.02,146.971241862173,-4.34130992488283,12.6718759268712,1000.045372,930.122201248949,16.6,11.5941016250714,105.05476,73.374431544427
2012-01,1.0,99.0509069736289,-5.8,84.0827257670992,6.3158,6.3115,4.20000001735193,10.5,91.8565381014374,1.50136487716106,4.5,84.5207131544071,94.2795467346732,103.9,97.764312989477,0.419174676465923,99.27736784,109.3,6.8,6.8,,3.25,3.25,99.4169898296191,99.6053445898302,10.3526929841545,74.7303304832627,100.77328262685,101.399851619347,0.899666343673694,16.8871937696377,64.7914307707794,64.821157734466,85589.89,85509.420931885,-2.98345773112465,78.602709963538,76.4575684245443,27001.04,26336.6909913152,0.7,60.5757696921232,110.024083410636,50.5,359.365,111.4,57.2113752830745,1683.4,1605.46915149917,0.550104853871595,-18.3252599455096,61.1789684216265,122.023727129864,117.326974410246,149.861,152.030935875409,-4.12095573227248,-2.66701459368366,946.4921038,960.196984801911,122.813,129.578842921337,-11.833879009573,-15.1980030229661,775.6623454,818.394056122578,27.048,22.4520929540728,170.8297584,141.802928679333
2012-02,2.0,99.7739138363116,-1.0,82.8529322909534,6.30036,6.2919,-0.29999998959216,6.2,91.5809684966934,-0.104586881816835,3.2,84.4425978927117,94.1924122182826,105.0,97.9778299719862,0.133570432904427,99.40997305,110.9,5.36,5.36,,3.25,3.25,99.4485225617472,99.6269427171064,10.1960233452138,75.3914724649349,100.711842023371,101.286922046858,0.909594174613633,17.2716302093013,65.3828747688606,65.4107672091358,86717.76,86860.9429681638,-1.05057673836411,75.8600717511128,75.6543229959572,27031.29,27529.3107581461,0.0,60.5757696921232,109.59730577369,50.5,718.73,111.4,57.2113752830745,1683.4,1650.02332003227,4.63348244196149,-17.0919086058054,64.0136851816157,78.1514269710507,98.2323847988032,114.409,161.644971706634,6.3237365315591,17.5350968330934,720.81788724,1018.42151394161,146.394,164.553646984862,26.991137808475,27.1440627002849,922.33490184,1036.74721531755,-31.985,-2.90867527822818,-201.5170146,-18.3257013759377
2012-03,6.2,100.455097702409,2.0,83.4089305597694,6.30813636363636,6.2943,0.199999977288475,7.5,91.7641304128874,0.201914448100524,3.6,84.5988284161025,94.3666812510638,100.0,97.8255831839498,-0.606328441208653,98.80722211,106.6,4.72,4.72,,3.25,3.25,99.5020824347928,99.6636281825534,10.0806660402132,76.0686372064661,100.652001414035,101.176933309003,1.64281807439636,18.0558789285051,66.8880408716463,66.4853471154488,89556.55,88341.1524249377,2.42630247742873,76.9815253236802,77.48992570909,27799.81,27643.6431262542,-0.3,93.4426229508197,126.025430547781,77.9,410.92,111.9,63.0136376535001,1565.0,1655.66161439392,0.756132321888377,-18.9676962329607,64.4977133457058,103.231397487453,115.624521630022,165.578,174.009922603239,7.64944975773579,10.1270097732044,1044.48860281818,1097.67832040704,160.395,150.495690836275,-8.5430839158979,7.07455841108225,1011.79353204545,949.347339934881,5.183,23.5142317669642,32.6950707727273,148.33098047216
2012-04,6.6,100.38643282855,2.0,83.3265735545795,6.29658235294118,6.2787,-0.899999989124294,7.0,90.9382532491514,-0.0970221658332757,3.4,84.5207131544071,94.2795467346732,103.0,97.8010001781735,0.366016321759742,99.16887267,108.5,4.37,4.37,,3.25,3.25,99.5604266772163,99.7035906687908,10.0228083806699,76.7488300374354,100.594558838746,101.071352225767,0.894843177622364,17.8996101017133,67.7390202116328,67.0802867082299,88960.4,88428.7269658404,0.384192896436248,77.6373082764832,77.7876364991181,27498.38,27741.281327724,-0.7,53.0187924830068,109.122678256697,44.2,371.82,109.3,58.022623704256,1560.3,1681.77069856829,-1.62554459582245,-21.652112121282,63.4492742519856,112.830178239188,115.165667399486,163.131,166.458729223321,-4.33951884292026,4.7440359679638,1027.16777581765,1048.12109692057,144.581,144.538500910962,-3.9583790686699,1.12709471635527,910.366173170589,910.098574156534,18.55,21.9202283123589,116.801602647059,138.022522764041
2012-05,0.8,99.5403755542884,1.0,83.8837564026954,6.30536666666667,6.3355,-0.80000003364137,6.4,90.2107471925653,-0.298819662333782,3.0,84.286367369321,94.0181431855013,104.2,97.6172910377995,0.145872617188439,99.3135329,108.9,4.04,4.04,,3.25,3.25,99.6369732372948,99.756020706899,10.0299573650126,77.4424531945253,100.542068424023,100.974873354161,0.66190275694253,17.6957313948686,67.9091399724858,67.5242929753166,90004.87743,89511.1971300693,0.72234510266904,77.7297194091723,78.3495316818515,27865.63104,28043.7134156645,-1.4,60.0959616153538,112.653183202719,50.1,389.81,109.6,64.1487177489804,1671.5,1696.17474591957,1.86548532339615,-15.6145009355659,64.6329111509578,111.156616297133,111.530940635593,181.033,176.732680678095,6.17207130122355,13.3541982007449,1141.47944376667,1114.3643536583,162.863,158.460674384104,9.63215571311221,10.4196738861603,1026.91093143333,999.152654239048,18.17,18.272006293991,114.568512333333,115.211699419254
2012-06,0.4,98.8118863027713,-0.6,83.7885974741315,6.31779,6.3249,-1.5999999880065,3.8,88.7673752483037,-0.599430540986063,2.2,83.8176757991486,93.4953360871574,99.3,97.1229449900392,-0.594778881338136,98.72283698,103.2,3.7,3.7,,3.25,3.25,99.7228699056672,99.8148550371617,10.0968906969049,78.1428031310904,100.495657225305,100.889568254063,1.52980693788283,18.1641434597547,69.251922411931,68.5572842940094,92499.12,91150.864269923,1.31804251978754,79.4905542144869,79.3822118234727,28752.55766,28476.5512781032,-2.1,71.3714514194322,108.249842830868,59.5,393.35,109.5,65.3438903201037,1658.5,1714.46255402071,-4.49525404217466,-15.7985429368606,61.7274975998692,121.351021261952,115.68596104612,179.841,178.245013577137,0.855717738926208,12.7763395002975,1136.19767139,1126.1145643275,148.199,154.07661566305,-2.76665408505494,9.49554516536204,936.29016021,973.423701669862,31.642,24.1683979140866,199.90751118,152.690862657637
2012-07,0.2,98.3508085163293,-1.0,83.3346908371584,6.32402380952381,6.332,-0.0999999937481192,2.4,88.678607878605,0.0962611186491748,1.8,83.895791060844,93.5824706035481,98.2,96.8418049897295,-0.134320694234977,98.59023178,101.5,3.46,3.46,,3.25,3.25,99.8146202102806,99.8776987751741,10.2278688417932,78.8471859468395,100.456299529621,100.817227692675,1.3732501599857,18.6885132024595,69.9737820257048,69.4987473102587,91907.24,91992.1391772782,1.05815256783815,80.1131316847318,80.2221967362895,28309.07,28641.7840478705,-2.9,64.1743302678928,110.793892239104,53.5,435.12,109.2,61.5847721215426,1631.5,1729.33510139254,-4.93896749009091,-21.8041873275456,58.678796560965,116.678207994513,111.78734013311,176.918,167.827212263165,-5.84465231587729,0.850042232366308,1118.83364433333,1061.34328623826,151.629,150.130785886242,-2.56095304263235,2.7059893247018,958.905406214286,949.430664487118,25.289,17.6964263769225,159.928238119048,111.912621751143
2012-08,-1.6,98.1170007811906,-1.8,83.132728601072,6.34036086956522,6.3449,1.49999998238257,3.4,90.0087869811612,0.596666709341303,2.0,84.4431225804774,94.1929974869449,99.4,97.0122548740976,0.146728755362711,98.734892,103.7,3.59,3.59,,3.25,3.25,99.9065730796549,99.9406812585216,10.4245646994961,79.551108202605,100.425592082139,100.76078653292,0.86721370945527,18.6766567448117,69.9701326469621,70.1014499748329,92489.50256,92739.1055037253,0.622013901619975,79.8623428125078,80.7211899521741,28573.93,28831.8352642046,-3.5,71.8512594962015,126.576719592163,59.9,437.28,108.9,65.2237053688176,1665.9,1746.85516942806,-2.51354777073294,-18.4458173786625,57.203876978114,117.436141205675,113.181583748329,177.877,168.052240828969,0.134083479532169,2.77570960281083,1127.80437039565,1065.51185179475,151.467,148.480199042497,-1.09943262736004,-1.71364404112455,960.355439830435,941.418043914303,26.41,19.5720417864722,167.448930565217,124.093807880444
2012-09,-0.4,98.2547360505204,-2.290431258,82.6832511069576,6.33941052631579,6.341,0.200000042589581,2.5,90.1888045934579,0.306932175475377,1.9,84.702305693653,94.482106103277,100.8,97.5416910401542,0.170932743816646,98.90366226,104.0,4.12,4.12,,3.25,3.25,100.004696326625,100.007890099424,10.6577861941175,80.2592625734418,100.404595012071,100.722193322372,1.28313192823363,19.0861655787628,70.9042314463466,71.0009440616147,94368.93,94362.4847592035,1.07603475223589,80.3814627825327,81.5897780084779,28678.82,29260.2201650362,-3.6,71.4914034386246,110.023866381447,59.6,390.73,109.2,68.6990535435086,1822.7,1788.48153015882,-2.08797929142271,-15.9117745620716,56.00947187292,117.285879921359,115.200344288108,186.128,178.33317241529,6.11769979121207,12.5271475771549,1179.94180244211,1130.52719040078,158.696,154.802638409909,4.25810270203236,6.4517703014498,1006.03909288421,981.357475437231,27.432,23.5305340053817,173.902709557895,149.169714963548
