country,USA,USA,USA,USA,USA,USA,USA,USA,USA
2020-07,99.99034,98.40141,97.33426,97.65163,-0.2696704,107.4371,95.37198,94.38737,110.3796
2020-08,100.485,98.616,98.08031,98.30885,0.5592465,108.4077,97.17941,96.56504,110.5295
2020-09,100.7797,98.94821,98.31633,98.51677,0.8221979,108.8158,97.43008,96.86707,110.6793
2020-10,101.0607,99.10635,98.69859,98.85352,1.201959,109.3866,97.71037,97.20477,110.8289
2020-11,101.2068,99.06053,99.08549,99.19436,1.582689,109.9636,97.9874,97.53854,110.9785
2020-12,101.3946,99.06379,99.48365,99.54511,1.999244,110.5544,98.33101,97.95254,111.1283
2021-01,101.5434,99.07027,99.72419,99.75701,2.310209,110.9712,98.57864,98.25089,111.2781
2021-02,101.8094,99.2187,100.0847,100.0746,2.815248,111.5226,98.74743,98.45426,111.4282
2021-03,102.0272,99.60821,100.3736,100.3291,5.066862,111.9954,98.88245,98.61693,111.5785
2021-04,101.9219,99.868,100.5675,100.4999,10.73567,112.3632,99.06558,98.83759,111.7291
2021-05,101.7776,99.80549,100.6278,100.553,8.977484,112.5824,99.32516,99.15034,111.88
2021-06,101.6332,99.58214,100.6043,100.5323,6.792968,112.7081,99.56191,99.43559,112.0311
2021-07,101.5404,99.08414,100.5178,100.4561,4.95751,112.7634,99.7829,99.70184,112.1825
2021-08,101.5719,98.47887,100.4025,100.3546,4.038984,112.7863,100.0053,99.96978,112.3341
2021-09,101.6642,98.162,100.2966,100.2612,3.679426,112.8196,100.2438,100.2571,112.486
2021-10,101.6768,97.96647,100.2093,100.1844,3.188047,112.8739,100.4977,100.5631,112.6381
2021-11,101.5727,97.79956,100.1425,100.1255,2.716836,112.9512,100.7597,100.8787,112.7904
2021-12,101.3378,97.69759,100.0885,100.0779,,,,,
2022-01,101.1531,97.44188,100.0464,100.0409,,,,,
2022-02,101.0839,97.07075,100.0149,100.0131,,,,,
