country,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK
2019-02,9.3,-3.0,6.2,-12.2,-4.2,31.2,19.9,12.6,4.0,11.7,13.2,-4.7,14.6,17.7,-13.4,17.0,9.9,8.4,-13.7,4.1,3.6,3.6,3.2,-2.9,-3.1,3.1,2.5,25.6
2019-03,7.7,-3.7,4.0,-11.4,-10.1,19.5,27.5,11.3,4.2,12.0,13.0,-4.4,14.7,15.1,-16.6,18.7,16.3,10.3,-16.0,3.1,8.6,12.8,9.9,-1.0,-1.1,4.0,0.0,21.6
2019-04,9.3,-4.4,3.4,-12.1,-6.1,7.9,26.8,7.8,4.1,10.4,11.2,-5.5,9.7,8.4,-19.1,11.0,8.9,2.0,-16.5,7.6,9.7,9.2,12.4,-1.9,-2.2,3.1,-1.9,23.1
2019-05,4.0,-4.3,2.4,-11.1,-5.9,26.6,22.2,12.4,-1.8,6.2,11.5,-3.0,4.1,13.2,-8.8,13.1,5.9,0.4,-6.3,5.4,8.3,9.7,9.7,-2.9,-0.3,6.0,1.0,24.9
2019-06,-0.5,-3.9,4.0,-11.8,-6.3,14.4,15.7,5.6,-0.3,3.8,13.3,-8.2,3.7,17.3,-16.3,9.1,5.3,3.1,-14.6,5.5,6.1,8.1,4.7,-1.4,-1.1,4.6,-0.7,22.0
2019-07,0.4,-6.5,1.3,-14.3,-6.2,14.9,14.5,5.2,-3.3,5.0,13.7,-8.9,3.1,17.0,-15.2,5.5,-0.3,4.2,-15.5,7.2,6.9,8.7,4.6,0.8,-0.8,0.6,-5.4,28.9
2019-08,-1.5,-4.7,3.8,-13.3,-3.6,17.8,24.0,8.5,-4.2,5.8,16.3,-7.6,4.2,16.3,-17.7,11.1,2.4,-5.7,-16.7,4.0,5.1,6.7,4.7,1.2,0.2,5.1,-4.2,23.2
2019-09,0.7,-4.6,3.3,-12.6,-5.3,5.8,16.9,3.0,-4.7,-2.5,13.7,-8.1,10.4,16.0,-23.6,15.3,5.9,-0.4,-22.7,5.7,7.2,8.2,7.8,-1.9,-0.8,3.8,-5.2,20.7
2019-10,2.6,-3.7,6.2,-13.5,-3.6,9.9,11.1,2.0,-5.0,0.5,15.0,-11.6,4.1,15.3,-26.7,7.3,0.4,-3.8,-23.7,1.7,4.3,5.9,5.3,-0.6,1.5,3.1,-3.6,24.5
2019-11,1.0,-2.9,7.3,-13.1,-5.0,9.3,12.1,3.6,-7.6,5.8,10.7,-6.2,5.9,11.0,-17.2,9.6,-4.5,5.1,-16.3,4.2,6.0,6.6,7.3,-1.9,1.3,3.6,-2.6,25.7
2019-12,-0.3,-4.4,5.0,-13.8,-5.3,2.0,7.1,-1.7,-5.2,-4.3,14.2,-6.1,11.9,14.7,-16.9,13.4,6.7,4.1,-18.2,5.1,6.8,8.0,7.3,0.1,-3.2,5.0,-2.5,30.8
2020-01,1.7,-4.2,7.9,-16.3,-3.2,14.5,-2.8,-0.8,-4.9,5.2,14.0,-8.2,1.6,17.8,-15.8,9.0,-4.1,5.9,-16.7,2.9,5.3,8.3,4.8,1.9,1.3,4.2,-0.6,29.5
2020-02,3.0,-5.0,5.3,-15.3,-3.8,23.6,-17.4,-2.5,-4.1,6.0,13.7,-3.7,4.3,14.7,-14.1,17.8,7.5,-0.6,-12.4,6.1,5.9,8.5,3.2,0.7,-2.8,4.5,-1.1,29.0
2020-03,2.7,-7.9,-0.1,-15.7,-9.0,7.9,-2.2,-2.2,-7.0,3.5,12.4,-7.4,3.8,12.1,-16.4,6.2,7.0,0.5,-15.7,0.0,-0.2,-3.2,2.5,-4.8,-2.4,0.3,-9.5,26.1
2020-04,-10.0,-29.9,-32.2,-27.6,-31.1,-44.9,-12.1,-28.0,-36.3,-38.2,26.9,-21.1,-27.8,15.5,-24.4,-23.5,-1.8,-14.2,-25.4,-28.7,-35.8,-49.5,-29.3,-43.0,-22.2,-5.5,-21.2,19.9
2020-05,-19.5,-22.9,-17.7,-28.0,-22.2,-24.1,-14.7,-15.5,-21.3,-19.8,7.7,-24.1,-17.6,17.6,-33.2,-21.5,-19.7,-15.1,-30.4,-42.3,-41.9,-39.8,-43.7,-33.4,-33.0,-2.0,-12.6,19.4
2020-06,-17.4,-14.3,-5.9,-22.7,-18.2,5.5,-11.2,-5.6,-10.3,0.7,11.3,-17.7,-11.6,18.8,-32.6,-1.8,-23.0,-11.7,-32.8,-41.1,-33.9,-16.8,-43.9,-22.4,-34.6,1.6,-3.7,17.5
2020-07,-12.6,-13.8,-3.4,-24.2,-12.0,23.6,4.9,6.9,-5.6,15.0,7.8,-10.5,-1.5,15.6,-23.7,7.8,-24.3,-7.5,-29.6,-35.7,-27.3,-5.2,-40.9,-16.3,-28.1,1.5,-0.2,16.5
2020-08,-10.4,-12.0,-4.8,-19.3,-14.5,5.9,13.5,4.0,-2.3,3.1,7.4,-13.6,-9.2,12.2,-25.0,-3.6,-24.9,-3.7,-27.9,-25.6,-20.4,-5.4,-30.2,-15.0,-23.5,-0.2,-7.9,19.8
2020-09,-7.2,-10.2,-1.5,-18.9,-11.6,3.2,36.3,11.2,-5.3,1.1,6.0,-12.4,-2.1,12.3,-28.0,3.0,-8.9,-2.5,-28.5,-23.4,-18.5,-6.8,-25.5,-12.8,-20.2,0.5,-4.1,22.3
2020-10,-3.4,-9.7,1.0,-20.3,-9.2,5.3,34.3,10.8,-3.4,0.6,7.1,-7.7,2.4,9.8,-18.0,4.6,-4.0,-3.3,-18.9,-19.1,-18.7,-16.2,-20.8,-17.6,-19.6,1.4,-6.2,20.6
2020-11,-2.1,-7.1,3.0,-17.3,-8.0,-8.1,32.9,8.0,-5.2,-10.3,0.9,-10.5,-1.8,8.1,-23.6,0.1,2.7,-3.2,-25.5,-16.2,-16.8,-16.2,-17.9,-17.8,-20.7,-0.8,-12.8,19.1
2020-12,1.5,-5.2,4.0,-14.4,-5.8,8.2,30.3,11.1,-1.4,8.5,5.3,-3.1,9.0,5.3,-16.2,12.2,7.0,-2.7,-18.6,-16.5,-12.2,-4.4,-15.7,-14.8,-16.4,3.1,-1.4,22.3
2021-01,0.3,-5.5,3.7,-14.6,-6.3,-11.9,22.5,-0.4,-14.0,-15.2,11.7,-2.8,1.7,2.6,-18.4,12.7,6.6,-2.9,-24.0,-20.0,-17.2,-12.5,-19.1,-15.6,-16.3,2.8,-1.8,18.9
2021-02,0.6,-8.6,-2.2,-15.0,-9.5,-20.1,1.6,-11.5,-13.5,-14.6,15.9,-3.2,5.8,6.6,-16.1,13.1,6.3,1.5,-21.1,-21.3,-17.3,-10.1,-20.5,-13.2,-16.7,2.5,-5.1,24.9
2021-03,8.2,-4.5,3.3,-12.4,-4.5,4.2,-3.6,-3.7,-2.9,-3.0,11.8,-0.3,13.9,4.3,-16.3,19.7,12.7,8.8,-19.4,-15.2,-10.5,-0.4,-15.9,-10.8,-10.4,3.8,-0.8,27.6
2021-04,9.0,5.8,15.3,-3.8,4.3,23.9,8.6,8.5,7.8,17.0,7.1,2.0,24.1,4.9,-12.5,23.3,20.6,17.3,-7.1,-2.7,6.5,19.3,2.8,3.8,-4.6,8.4,8.3,30.4
2021-05,13.4,-1.4,6.5,-9.2,3.3,-2.2,5.8,-2.3,-2.4,0.9,10.5,5.7,26.0,1.4,-5.6,24.3,31.8,24.9,-2.4,9.6,14.1,22.1,10.7,5.3,2.2,6.8,5.8,27.1
2021-06,10.6,-0.6,5.4,-6.5,2.0,5.7,3.4,0.8,0.2,5.0,6.7,6.2,19.9,-0.6,-9.9,27.9,29.3,21.5,-6.8,9.6,11.7,15.4,10.2,4.5,6.0,5.9,5.0,30.0
2021-07,9.1,1.0,7.6,-5.7,2.7,4.1,-3.8,-0.9,3.0,0.9,2.9,5.2,15.0,-0.4,-7.9,23.0,30.9,27.5,-4.6,12.6,14.8,15.3,16.5,0.7,3.6,6.2,6.6,28.8
2021-08,8.1,0.1,6.8,-6.6,3.5,12.7,-11.7,0.1,2.4,5.2,0.6,3.2,15.5,1.4,-14.5,25.4,24.4,21.4,-10.7,14.2,13.4,10.2,15.7,1.0,5.7,6.9,8.1,26.5
2021-09,7.7,2.6,8.4,-3.1,5.9,5.5,-8.7,-2.4,4.0,3.6,4.1,5.0,22.1,-2.6,-7.1,19.6,32.0,23.8,-4.5,13.8,15.1,13.1,18.5,8.3,9.8,9.8,13.4,28.5
2021-10,7.8,2.6,9.6,-4.4,4.0,7.3,-4.1,0.4,2.4,6.3,2.1,11.0,32.0,-6.3,-0.3,27.1,32.7,24.5,-3.2,15.0,16.1,17.5,15.9,7.5,9.3,7.0,12.1,35.7
2021-11,4.4,0.7,9.4,-7.9,6.5,2.5,-2.1,1.6,8.2,2.8,-4.4,6.3,25.8,0.5,1.9,17.4,27.7,37.8,3.5,14.4,17.4,17.0,20.8,6.9,13.9,2.9,3.9,39.9
2021-12,6.0,2.8,12.9,-7.4,4.7,-4.5,-15.6,-7.7,0.8,-9.1,3.0,7.4,23.4,3.1,-0.1,25.3,12.1,34.4,-1.6,8.8,11.8,11.0,15.7,7.8,8.7,2.5,0.6,34.9
2022-01,2.4,1.5,10.8,-7.8,3.1,5.8,-1.9,1.0,4.4,5.0,0.7,1.4,25.1,-3.6,-8.7,9.3,26.9,32.1,-3.0,5.0,8.5,13.2,7.5,1.7,2.7,1.9,-0.7,36.8
2022-02,3.0,4.6,13.0,-3.9,2.7,7.7,-0.6,3.2,3.1,8.4,-2.7,-0.2,20.9,2.6,-5.6,7.6,19.8,33.6,-1.9,4.1,13.5,23.1,13.5,11.1,6.4,1.2,3.0,34.6
2022-03,4.3,-2.2,1.3,-5.7,4.3,11.0,-1.0,2.4,5.8,7.6,2.6,0.7,27.3,3.2,-7.0,12.4,26.5,37.2,-5.5,6.6,12.9,19.0,13.1,10.1,6.6,-8.2,-18.2,54.6
