country,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL
2012-07,-7.7,-14.8,-7.6,-22.1,-5.1,-18.4,-5.5,-11.2,-2.2,-14.4,9.6,-16.0,-11.6,1.9,-36.7,-9.4,-15.5,-3.8,-39.5,-11.8,0.6,7.7,6.0,6.1,-15.7,-10.3,-8.9,22.5
2012-08,-10.6,-16.0,-8.3,-23.8,-5.4,-27.0,-11.0,-17.8,-2.7,-25.2,15.3,-14.4,-12.2,-0.3,-31.2,-12.2,-13.0,-2.3,-32.6,-8.7,-1.7,9.8,-6.2,9.2,-7.8,-11.7,-13.7,30.1
2012-09,-7.9,-15.1,-7.2,-23.0,-6.8,-19.4,-17.6,-15.5,-3.1,-21.7,9.4,-16.1,-15.8,-2.8,-34.9,-16.2,-5.3,-4.0,-31.5,-8.8,-1.2,3.9,1.2,7.7,-0.9,-12.0,-12.7,28.9
2012-10,-9.8,-16.5,-9.5,-23.6,-7.3,-26.3,-13.1,-14.8,-4.1,-23.1,4.9,-16.7,-18.9,-2.8,-39.5,-13.3,-13.0,-4.0,-38.0,-10.1,-5.0,7.8,-12.6,2.4,-1.2,-14.0,-17.7,27.3
2012-11,-10.9,-19.3,-11.6,-26.9,-9.5,-16.4,-0.7,-7.6,0.5,-24.4,5.6,-17.1,-20.1,2.1,-33.9,-15.4,-11.0,-2.3,-33.4,-16.2,-5.7,9.2,-10.2,-0.5,-5.7,-16.1,-27.0,32.8
2012-12,-9.7,-18.4,-9.6,-27.3,-7.5,-18.9,-3.0,-9.6,-3.2,-22.4,6.9,-14.3,-16.3,3.6,-31.6,-7.7,-14.2,0.3,-31.6,-9.8,-0.5,10.1,-1.8,-2.5,-12.3,-15.3,-25.2,35.8
2013-01,-9.4,-18.3,-9.8,-26.9,-9.1,-7.4,-11.2,-8.5,-3.3,-22.7,6.7,-16.0,-20.4,4.1,-36.2,-7.7,-13.3,3.4,-37.0,-3.5,1.6,10.3,-2.1,12.4,-5.4,-12.9,-19.6,29.5
2013-02,-16.9,-18.1,-7.4,-28.9,-7.0,-18.5,-7.6,-11.8,-3.3,-17.5,9.3,-13.1,-19.5,-2.0,-34.3,-6.9,-7.7,1.1,-33.5,-3.9,4.6,15.3,2.4,14.3,0.7,-10.8,-9.3,23.3
2013-03,-20.9,-19.5,-11.4,-27.7,-9.3,-23.2,-11.3,-15.3,-5.2,-26.9,11.4,-16.1,-20.5,2.4,-33.0,-12.8,-6.7,-2.3,-34.2,-3.6,3.3,13.3,0.2,6.9,-4.7,-13.2,-20.7,23.7
2013-04,-23.6,-21.8,-14.0,-29.6,-11.7,-29.0,-15.0,-19.3,-2.8,-28.3,14.0,-17.2,-17.7,4.9,-38.3,-8.3,-16.2,-4.7,-36.6,-6.4,-1.8,7.4,-6.4,-0.5,-7.1,-13.1,-19.1,25.2
2013-05,-20.0,-21.1,-13.8,-28.4,-11.4,-27.6,-21.8,-21.6,-7.3,-27.5,15.5,-15.3,-12.8,1.1,-38.1,-6.6,-6.3,-4.1,-38.6,-11.1,-2.9,13.8,-11.4,0.2,2.4,-10.9,-16.4,23.3
2013-06,-15.1,-21.5,-11.7,-31.3,-10.5,-20.0,-11.7,-14.5,-3.7,-28.3,11.8,-14.8,-15.0,5.7,-32.9,-5.7,-6.7,-3.2,-34.6,-7.7,0.5,11.7,-2.6,-0.9,-8.2,-11.4,-14.5,23.6
2013-07,-11.1,-22.2,-15.2,-29.3,-11.5,-18.7,-5.0,-11.5,-7.9,-25.0,10.7,-12.5,-16.1,1.9,-30.2,-5.4,-5.6,-5.1,-35.4,-9.0,1.2,10.7,1.8,10.0,-14.0,-12.1,-11.6,23.8
2013-08,-9.7,-17.5,-8.7,-26.4,-10.4,-11.7,-4.2,-7.6,-3.9,-25.1,7.0,-8.8,-12.0,1.3,-25.5,0.3,-4.6,-1.9,-26.7,-5.3,1.3,11.0,-1.8,11.8,-10.9,-9.8,-3.0,18.0
2013-09,-7.6,-24.7,-16.2,-33.1,-14.0,-6.3,-0.7,-2.4,-1.8,-18.4,0.4,-8.0,-11.7,0.3,-26.2,2.5,-1.1,4.2,-26.2,1.2,7.0,16.7,3.2,8.0,-4.8,-5.5,5.5,17.3
2013-10,-5.6,-20.2,-11.2,-29.1,-12.6,-10.8,-12.3,-7.0,-3.2,-15.9,-2.0,-10.3,-12.3,5.1,-28.5,2.6,3.7,4.4,-22.1,3.5,11.3,19.7,10.8,13.3,-0.1,-4.4,5.3,11.4
2013-11,-9.6,-21.3,-13.1,-29.5,-13.9,-7.2,-8.2,-5.2,-3.2,-12.2,0.3,-4.7,-11.7,-1.3,-19.9,4.5,6.0,4.3,-15.6,14.1,14.7,14.7,15.5,13.6,2.0,-2.1,10.0,11.5
2013-12,-10.7,-23.6,-13.6,-33.5,-13.9,-5.9,-1.8,1.3,-3.8,-10.7,-11.7,-6.3,-11.5,1.6,-18.6,1.5,11.2,3.5,-18.4,6.8,12.3,17.0,13.1,17.2,5.6,-0.9,9.0,16.6
2014-01,-5.7,-24.4,-14.6,-34.1,-13.3,5.5,-7.2,0.4,0.3,-5.7,-2.8,-5.2,-10.5,2.0,-16.0,2.4,9.8,0.6,-13.0,13.4,12.6,10.6,13.9,13.0,-4.6,-0.1,16.5,11.1
2014-02,2.9,-19.4,-10.8,-28.0,-13.3,5.0,8.1,5.4,-1.0,-7.5,-3.2,-2.9,-10.5,-0.4,-13.9,4.8,6.0,2.9,-12.9,15.0,20.5,23.5,22.8,19.4,5.9,0.2,12.6,9.6
2014-03,5.7,-20.2,-11.4,-28.9,-10.7,15.3,8.0,8.5,-1.4,-4.3,-2.0,-3.2,-8.7,-2.4,-16.2,4.3,4.6,-0.7,-16.4,12.6,12.7,17.4,8.1,23.9,12.2,-1.9,10.6,13.6
2014-04,-2.4,-21.5,-13.2,-29.8,-12.2,4.5,12.3,5.1,1.2,-9.9,1.5,-4.5,-9.1,2.5,-13.9,2.9,1.1,-3.6,-15.9,9.6,11.5,14.3,10.5,19.6,6.9,-4.2,5.0,9.7
2014-05,-8.4,-22.1,-11.5,-32.7,-13.2,-3.2,8.7,0.7,1.9,-13.6,3.3,-6.3,-10.3,3.1,-16.5,0.6,8.3,-1.6,-18.0,16.7,19.2,17.5,23.3,22.4,8.5,-3.4,6.7,20.9
2014-06,-14.0,-21.6,-10.9,-32.3,-12.6,0.3,10.5,3.4,2.7,-9.9,0.5,-6.0,-6.9,-0.4,-21.0,2.6,3.3,-0.6,-16.5,10.1,16.1,21.2,17.0,18.8,7.6,-3.3,6.3,13.5
2014-07,-11.3,-20.6,-10.6,-30.6,-11.6,-12.8,3.3,-6.8,-4.0,-17.5,10.9,-7.5,-7.0,1.7,-21.9,0.9,1.6,2.2,-22.2,6.7,14.2,22.7,13.1,14.5,15.4,-2.5,1.5,19.0
2014-08,-8.8,-19.5,-10.5,-28.5,-12.6,-12.4,5.9,-7.2,-0.3,-9.4,15.2,-7.2,-6.1,-1.4,-21.0,-1.8,2.5,-0.1,-23.4,7.5,15.4,13.6,25.2,18.3,5.5,-6.1,-3.8,15.5
2014-09,-9.0,-20.3,-13.0,-27.5,-11.6,-10.0,7.5,-6.7,-0.9,-12.8,17.6,-6.5,-4.5,1.5,-18.9,1.0,-5.2,-2.0,-15.2,1.9,9.5,18.7,7.9,25.6,2.1,-6.9,-5.5,10.1
2014-10,-12.5,-22.1,-13.3,-30.9,-10.6,-13.6,8.5,-8.3,-5.8,-8.9,19.8,-4.9,-7.6,-0.1,-16.7,1.8,1.2,-0.8,-18.8,1.6,10.3,14.6,14.7,13.7,7.8,-9.4,-8.2,5.3
2014-11,-8.3,-18.6,-8.8,-28.3,-11.1,-17.2,-2.5,-10.8,-3.9,-13.3,12.8,-5.7,-7.6,1.9,-17.3,2.1,-1.0,-1.0,-17.9,12.9,14.4,11.0,19.3,16.0,4.7,-11.4,-10.4,12.0
2014-12,-12.4,-21.5,-12.7,-30.3,-12.8,-17.1,-14.8,-17.2,-1.6,-11.3,19.6,-9.7,-6.3,5.9,-22.0,-1.2,-0.9,-5.3,-24.4,14.6,17.2,20.3,16.6,23.9,15.0,-10.9,-9.2,4.0
2015-01,-4.4,-23.6,-12.0,-35.1,-13.3,-18.9,-4.0,-12.8,-2.2,-18.2,15.3,-9.0,-5.7,3.0,-21.7,-2.2,1.8,-4.9,-22.4,10.6,13.7,16.0,14.4,20.0,16.0,-8.0,-3.0,-1.4
2015-02,-4.6,-24.2,-15.5,-32.9,-13.9,-13.7,-9.2,-10.8,-3.8,-14.8,9.4,-9.3,-5.4,2.0,-22.3,-3.5,-1.7,-7.7,-26.0,6.7,11.2,14.1,12.7,11.9,3.5,-6.2,0.6,-1.7
2015-03,-0.5,-19.3,-10.7,-28.0,-14.2,-8.6,-3.8,-8.3,-4.7,-4.0,12.6,-8.1,-2.7,0.6,-25.1,1.4,-1.9,-2.7,-23.8,5.4,9.3,12.6,9.9,15.7,-3.7,-5.9,-1.0,6.9
2015-04,-4.4,-21.0,-11.8,-30.2,-14.2,-5.8,-17.5,-12.2,-6.8,-11.2,13.3,-6.6,-4.6,1.8,-20.3,2.2,11.2,1.0,-20.8,10.8,16.6,15.1,24.0,23.4,2.4,-6.7,-2.2,8.5
2015-05,-6.9,-20.2,-10.6,-29.9,-12.8,3.7,-3.6,-2.0,-2.5,-8.2,6.1,-4.5,-7.2,-0.2,-16.9,3.1,0.9,2.3,-17.2,6.4,12.4,17.6,13.0,23.3,10.5,-5.2,0.7,12.0
2015-06,-6.8,-19.0,-10.8,-27.3,-12.0,-16.5,-11.1,-13.8,-5.8,-15.8,13.7,-2.7,-8.2,-0.4,-17.2,8.6,3.6,4.9,-16.2,6.7,13.3,20.9,12.4,24.9,8.1,-6.6,3.2,15.3
2015-07,-11.8,-19.4,-11.1,-27.7,-12.4,-4.2,4.0,-3.5,-7.2,-13.2,10.3,-5.3,-6.0,3.7,-16.8,4.6,3.3,3.9,-15.7,9.9,11.1,23.7,-0.3,22.0,10.5,-6.9,-2.9,14.0
2015-08,-7.7,-18.6,-9.9,-27.3,-10.9,0.5,0.9,-2.3,-8.8,-18.4,8.4,-5.4,-7.7,5.9,-13.3,3.2,10.3,-2.9,-11.4,17.1,21.1,29.3,16.9,19.9,9.2,-8.7,-5.0,23.1
2015-09,-9.1,-17.2,-8.2,-26.2,-10.3,2.5,-2.3,-4.7,-8.3,-13.2,14.4,-6.8,-5.9,11.5,-16.2,7.3,2.7,-1.9,-22.2,8.1,12.6,11.8,17.9,15.4,2.4,-10.1,-11.3,23.8
2015-10,-3.9,-16.5,-7.6,-25.4,-8.9,0.9,9.0,-0.1,-5.1,-9.9,10.3,-5.0,-3.3,3.4,-13.8,2.1,-2.2,0.2,-13.7,13.1,15.1,20.7,11.4,23.7,-1.5,-9.3,-7.3,23.2
2015-11,-6.8,-14.4,-6.7,-22.1,-8.9,-1.1,-8.7,-6.1,-8.3,-15.9,8.4,-4.6,-3.4,3.0,-16.9,6.1,2.2,0.5,-14.9,10.7,15.8,20.3,16.5,23.0,0.2,-8.0,0.6,24.4
2015-12,-4.6,-12.5,-3.5,-21.6,-5.9,-1.2,-2.7,-5.6,-6.2,-9.3,12.8,-3.0,-2.5,1.0,-14.1,6.3,5.7,0.0,-17.5,10.2,14.8,26.1,8.2,26.3,6.6,-6.1,1.2,19.0
2016-01,-0.5,-12.0,-2.3,-21.7,-2.9,-9.2,3.1,-7.3,-5.5,-13.5,15.9,-7.4,-4.1,4.9,-18.1,0.9,6.0,-4.5,-18.9,10.4,16.3,25.0,13.6,22.9,12.9,-7.3,-0.8,18.4
2016-02,2.9,-15.4,-8.9,-22.0,-9.0,0.6,-15.5,-9.7,-4.9,-11.4,14.2,-12.1,-6.8,8.0,-26.4,-2.0,-6.8,-6.1,-26.8,14.8,19.9,26.3,18.6,26.8,3.9,-8.7,-7.3,20.9
2016-03,-0.3,-13.7,-5.8,-21.6,-7.5,1.6,-7.4,-6.0,-1.6,-12.1,12.3,-8.1,-3.6,8.3,-19.9,3.8,-0.2,-2.5,-19.0,8.4,17.5,22.7,21.3,21.3,21.1,-8.8,-9.3,23.5
2016-04,-0.9,-12.4,-3.6,-21.3,-4.0,-2.9,-10.1,-7.2,-5.0,-14.0,8.5,-5.1,-3.4,3.3,-16.2,4.2,1.7,1.1,-15.3,3.7,16.1,25.4,19.3,23.9,20.9,-9.5,-10.4,29.1
2016-05,0.0,-11.0,-3.7,-18.3,-5.4,0.4,2.1,-2.0,-4.7,-10.6,8.7,-6.4,-5.3,7.7,-16.5,4.9,2.9,6.0,-11.0,11.7,23.0,29.3,28.0,24.1,9.2,-10.4,-12.5,25.1
2016-06,-2.9,-13.8,-7.4,-20.2,-5.4,-2.2,-7.3,-6.1,-0.7,-8.8,8.9,0.6,-4.2,-2.2,-8.4,7.9,5.2,2.5,-12.0,17.2,25.4,27.9,31.2,27.6,14.7,-9.5,-13.3,21.1
2016-07,-2.7,-10.5,-4.5,-16.5,-4.5,-11.3,-1.2,-5.9,4.2,-14.7,5.3,-2.8,-1.0,2.0,-8.6,2.2,9.0,6.1,-9.0,18.6,25.3,32.3,25.0,23.8,21.8,-8.4,-6.5,19.7
2016-08,-4.6,-14.7,-7.4,-22.0,-8.0,-10.3,-30.9,-17.1,-3.1,-11.6,10.3,-6.3,-3.6,3.2,-18.3,2.6,4.1,2.8,-13.1,11.5,19.9,25.8,22.5,18.3,8.1,-6.9,-5.6,12.6
2016-09,-0.9,-11.2,-3.0,-19.5,-8.3,-6.7,-22.6,-14.3,0.0,-10.7,13.7,-4.2,1.5,3.9,-10.8,2.1,5.2,3.7,-8.8,11.7,16.5,19.9,17.9,18.1,9.5,-8.0,-7.3,16.6
2016-10,-0.9,-12.6,-4.3,-20.8,-5.7,2.8,-12.9,-5.9,0.4,-8.7,7.5,-4.1,1.6,3.4,-11.5,2.6,6.1,7.9,-10.6,6.3,14.5,22.6,14.8,28.8,6.0,-9.6,-13.3,18.6
2016-11,0.2,-11.9,-4.0,-19.7,-4.6,-0.8,-16.4,-7.2,-0.1,-1.8,4.4,-4.6,-0.6,2.4,-13.6,2.3,3.5,10.1,-13.2,13.2,19.1,27.4,16.6,30.0,16.5,-6.0,-4.4,16.4
2016-12,2.2,-9.1,-1.0,-17.3,-1.2,-6.3,2.7,-5.3,2.2,-7.6,12.5,-0.3,-2.8,2.4,-3.5,5.0,4.3,8.0,-2.1,15.1,18.5,25.4,15.0,29.3,13.4,-7.7,-5.8,20.9
2017-01,2.0,-7.3,0.5,-15.1,-4.5,-8.2,-7.1,-8.8,-5.7,-10.3,11.1,-1.2,1.2,0.4,-9.8,6.5,3.7,8.1,-9.0,13.7,21.1,29.2,20.3,30.3,10.8,-6.4,-0.6,25.0
2017-02,1.5,-7.4,1.2,-16.1,-0.3,-5.0,-29.5,-17.7,1.5,-15.4,18.6,-5.1,0.9,4.7,-15.2,4.5,0.2,10.1,-19.6,8.8,17.4,23.7,19.6,20.5,20.2,-7.2,-5.5,27.9
2017-03,3.0,-6.4,2.7,-15.5,0.0,-12.3,-30.8,-16.5,-6.4,-15.5,6.4,-3.4,-3.1,2.2,-12.8,4.7,3.9,6.7,-11.0,5.7,11.9,24.5,5.6,22.9,-0.5,-5.2,0.0,24.2
2017-04,7.7,-4.9,3.6,-13.5,3.1,-8.1,-18.7,-11.8,-4.1,-13.3,8.6,-1.2,-3.8,-4.4,-11.0,3.0,6.5,7.6,-13.2,8.5,12.6,19.5,9.8,19.6,13.0,-4.9,2.1,22.2
2017-05,3.7,-9.0,-1.1,-16.9,-1.6,0.2,-14.7,-6.6,-6.7,-0.8,5.2,-1.7,-3.0,-2.8,-9.2,1.2,0.2,3.4,-10.9,12.8,15.4,20.9,12.3,21.8,16.0,-5.1,1.9,23.7
2017-06,6.9,-5.9,2.3,-14.1,1.9,0.2,6.7,-0.8,-5.2,-4.6,9.2,-3.0,-6.1,0.2,-10.2,1.4,3.1,3.2,-5.8,13.4,20.2,19.5,27.6,17.0,10.3,-6.1,0.9,24.2
2017-07,3.8,-6.0,3.1,-15.1,3.2,2.4,-10.0,-4.0,2.5,0.3,4.2,-5.6,-4.5,2.1,-15.0,0.3,4.5,3.4,-15.6,15.4,21.7,28.1,21.6,23.9,12.5,-3.1,3.5,18.5
2017-08,0.2,-8.3,-1.0,-15.7,0.9,-5.3,-10.2,-8.8,6.9,-4.7,10.9,-5.6,-3.3,4.1,-14.8,2.1,-0.8,5.9,-13.9,8.9,12.9,20.9,8.9,21.8,15.5,-4.0,5.5,16.3
2017-09,-1.2,-7.9,0.2,-16.0,1.0,1.8,-14.9,-8.1,2.1,-3.1,11.2,-4.5,-5.2,1.1,-14.5,2.0,2.0,8.9,-15.0,10.6,13.1,13.8,14.8,16.2,17.8,-2.2,7.6,18.1
2017-10,-1.7,-6.7,1.8,-15.3,1.4,-2.4,-15.6,-7.4,5.1,-6.7,4.1,-1.7,4.5,3.3,-8.7,6.9,7.7,8.3,-12.1,6.5,11.0,13.4,13.1,18.7,3.4,-0.5,11.4,19.6
2017-11,4.1,-5.2,0.7,-11.1,2.2,-3.2,-2.6,-5.6,0.5,-5.6,10.9,0.2,0.6,0.0,-8.5,9.2,9.2,9.9,-6.9,5.0,13.3,21.1,13.7,24.0,18.5,-0.9,9.2,13.3
2017-12,0.8,-4.3,4.0,-12.5,-1.4,-3.6,-18.4,-10.4,0.6,-12.1,9.1,-2.8,-0.4,2.9,-11.2,5.6,10.6,8.8,-7.8,12.8,17.8,12.5,28.2,19.3,12.2,-1.8,7.8,18.1
2018-01,3.8,-1.3,7.2,-9.9,0.3,-4.7,-11.9,-9.1,1.6,-5.4,10.7,1.2,-1.6,3.0,-4.9,11.3,11.0,14.4,-4.0,11.3,12.9,17.4,10.0,28.8,6.8,-1.9,9.7,20.1
2018-02,0.7,-5.3,0.4,-11.0,3.2,-3.5,-11.4,-9.6,-3.4,-15.7,13.8,1.3,3.0,3.7,-2.2,9.8,8.8,12.4,3.1,12.0,18.3,22.5,20.4,24.0,12.7,-3.5,7.4,19.3
2018-03,-6.3,-2.1,1.2,-5.3,4.4,-2.1,-0.9,-4.4,-1.9,-10.4,10.1,-1.0,-4.8,-0.6,-8.1,4.6,-1.3,11.5,-9.1,14.1,16.9,16.2,20.2,21.4,22.8,-1.9,11.3,19.8
2018-04,-0.1,1.4,7.5,-4.7,6.2,-6.2,-1.2,-7.2,-4.7,-10.7,14.4,-1.9,-2.5,5.6,-6.5,6.4,-3.3,9.2,-8.1,14.6,23.1,30.9,23.9,25.1,13.2,-3.2,6.4,18.0
2018-05,5.1,1.3,7.7,-5.1,4.2,-4.1,-10.0,-9.1,-4.5,-6.3,13.4,-1.0,-4.3,0.3,-7.7,5.0,-0.8,7.8,-8.9,10.0,12.6,18.7,9.1,17.4,7.1,-3.6,2.9,18.4
2018-06,3.4,0.0,6.1,-6.2,4.9,-0.3,-12.9,-9.7,-9.0,-12.5,16.0,-1.6,-0.7,0.2,-8.3,3.8,2.5,5.9,-12.0,15.6,17.1,15.8,20.0,17.7,14.2,-7.1,-3.8,21.1
2018-07,7.8,2.0,8.8,-4.8,4.1,-7.7,-21.9,-14.9,-2.7,-17.6,15.1,-2.3,-3.2,0.3,-9.2,2.6,2.8,8.9,-10.8,2.0,8.7,14.7,9.5,15.1,-8.9,-6.1,0.4,20.2
2018-08,5.5,1.6,7.8,-4.6,3.5,0.0,-4.4,-6.4,-5.4,-16.0,14.9,0.8,-3.9,-2.3,-7.4,7.6,7.4,9.7,-13.3,13.7,13.4,8.3,18.2,14.7,5.9,-7.3,-3.8,27.4
2018-09,3.0,1.9,8.5,-4.7,4.1,-9.4,0.9,-5.7,-7.3,-12.5,8.5,1.6,-4.8,-4.2,-6.7,7.4,6.4,9.2,-10.8,11.5,15.0,19.1,14.4,8.3,11.4,-6.2,0.8,23.7
2018-10,6.5,3.3,9.2,-2.6,4.7,-12.4,-29.7,-17.5,-4.6,-10.0,10.4,-2.1,-2.9,0.9,-14.7,9.2,-0.2,9.9,-15.5,9.3,12.6,13.3,15.2,13.0,12.4,-5.0,0.2,27.6
2018-11,5.3,1.7,7.7,-4.2,3.7,-0.7,-16.1,-10.0,2.7,-2.4,13.3,-2.1,-2.1,0.7,-10.6,5.1,5.6,7.3,-10.1,8.4,13.5,14.3,17.9,15.4,15.3,-6.8,-3.1,21.5
2018-12,6.8,-0.6,4.0,-5.1,4.8,0.8,-8.9,-5.9,5.2,-5.9,9.6,-5.1,-1.0,1.4,-14.2,0.2,3.3,1.6,-14.2,11.0,12.3,9.9,16.0,12.4,23.3,-10.2,-10.6,18.9
2019-01,7.2,-1.6,2.4,-5.5,2.3,-8.0,-7.6,-9.9,4.9,-12.8,14.1,-2.1,-1.8,1.9,-5.6,1.0,2.0,3.6,-11.7,0.6,5.9,8.4,8.6,10.9,6.5,-11.2,-15.0,16.5
2019-02,0.1,-1.0,1.2,-3.1,1.0,-12.1,-18.7,-15.6,-4.5,-5.8,16.1,-2.4,-2.4,0.5,-10.2,3.5,-1.3,4.2,-8.8,12.2,12.9,9.9,16.6,17.8,8.5,-11.1,-13.9,22.5
2019-03,4.5,-1.5,1.6,-4.5,2.9,-9.8,-22.4,-15.4,-2.6,-8.9,14.0,-2.7,-3.4,0.5,-10.4,2.9,2.4,5.5,-11.9,8.0,10.3,9.5,13.3,21.0,-4.7,-9.3,-12.6,18.7
2019-04,2.4,-3.5,0.5,-7.6,2.0,-9.3,-27.6,-15.7,0.6,-4.5,10.3,-7.1,-4.1,1.2,-18.5,-1.7,1.9,-1.2,-17.4,3.7,7.5,12.2,6.4,15.5,11.2,-8.8,-14.4,21.5
2019-05,3.5,-1.6,0.2,-3.5,-0.1,-10.0,-16.0,-15.6,-1.3,-14.0,20.8,-6.6,-5.2,3.4,-14.4,-2.0,-0.7,1.4,-21.5,4.8,5.1,6.8,3.5,11.0,9.4,-8.4,-10.5,20.6
2019-06,3.1,-2.1,1.7,-6.0,-1.5,-4.8,-5.9,-8.4,-0.2,1.1,14.5,-10.6,-6.7,6.1,-19.7,-5.9,-1.6,1.7,-18.8,-0.5,2.0,7.9,-1.3,13.6,14.2,-9.6,-16.5,18.9
2019-07,2.4,-3.3,2.8,-9.5,-1.1,-1.3,-1.6,-6.3,-6.3,-6.1,16.0,-8.4,-7.0,4.7,-22.8,2.5,-6.4,-0.2,-24.7,1.4,10.0,13.5,15.1,11.9,17.8,-10.7,-16.8,16.8
2019-08,0.7,-0.5,5.1,-6.1,2.7,-9.6,-4.4,-8.0,-7.7,-11.6,9.9,-10.6,-5.6,6.4,-20.8,-4.7,-5.9,-0.4,-22.5,0.9,4.6,9.5,3.4,15.2,14.7,-11.4,-20.7,15.3
2019-09,0.5,-3.8,1.1,-8.6,3.8,-10.2,-5.8,-7.9,-5.8,-7.5,7.6,-10.8,-4.4,10.3,-21.4,-0.8,-11.0,-4.2,-26.0,-2.8,7.0,19.7,4.1,20.5,-1.2,-13.7,-21.8,18.3
2019-10,-1.8,-5.6,0.8,-11.9,1.8,-10.2,-11.1,-11.6,-3.5,-11.0,13.5,-9.3,-3.7,7.2,-21.3,0.5,-5.2,-4.2,-24.1,1.7,6.9,18.4,0.7,16.7,11.8,-12.2,-16.7,15.4
2019-11,-1.8,-4.8,1.8,-11.3,-0.9,-0.3,-13.3,-8.6,-6.2,-9.8,12.2,-9.8,-3.4,6.2,-21.0,-2.1,-2.8,-3.3,-22.5,-1.5,4.9,19.0,-2.8,17.0,3.8,-12.0,-15.7,14.8
2019-12,-0.7,-2.1,2.9,-7.1,2.3,-9.3,-4.5,-8.4,-4.8,-11.5,11.3,-10.6,-3.3,5.8,-23.6,-2.4,-5.7,-0.6,-27.6,1.4,9.7,12.7,15.0,17.7,-2.7,-11.1,-16.8,18.4
2020-01,-1.8,-2.5,2.7,-7.7,3.3,-6.4,-9.2,-8.7,3.6,-10.9,10.6,-6.7,-2.7,4.4,-17.4,1.7,-4.9,2.5,-18.8,2.0,6.8,15.3,3.2,8.9,6.4,-11.0,-18.4,19.5
2020-02,7.8,-2.1,3.1,-7.3,1.3,-1.3,11.3,1.1,6.7,-7.9,6.6,-5.4,-5.1,3.7,-14.2,1.7,-4.9,4.1,-18.1,0.3,4.8,12.9,1.2,20.5,-2.6,-8.6,-18.3,22.1
2020-03,1.9,-4.3,0.1,-8.7,-3.0,-15.3,-1.2,-12.4,-6.7,-9.8,20.7,-8.5,-12.3,-5.9,-22.2,-9.1,-4.2,-5.2,-25.0,-0.3,-8.1,-24.2,0.0,-5.5,-2.0,-12.8,-28.2,17.5
2020-04,-39.8,-18.0,-17.7,-18.4,-12.0,-48.4,-28.8,-37.5,-27.6,-32.0,35.4,-27.9,-36.1,5.6,-42.6,-35.5,-22.7,-9.9,-42.1,-42.7,-50.1,-62.2,-45.4,-23.6,-27.2,-20.1,-43.7,27.7
2020-05,-52.1,-15.7,-11.6,-19.8,-4.3,-48.1,-46.0,-43.0,-29.8,-41.4,35.1,-30.7,-32.0,13.6,-52.6,-25.8,-43.1,-9.4,-52.1,-64.1,-45.5,-13.5,-59.1,-9.7,-35.6,-15.1,-29.7,23.7
2020-06,-48.8,-10.8,-3.8,-17.9,-4.9,-23.6,-50.0,-31.8,-19.6,-25.9,21.9,-29.6,-25.2,17.6,-52.1,-19.1,-38.6,-5.3,-53.2,-65.0,-39.3,21.5,-74.2,5.1,-33.6,-10.6,-18.8,15.9
2020-07,-34.8,-10.8,-5.1,-16.5,-6.1,-24.0,-46.5,-27.5,-19.9,-15.5,11.9,-19.2,-17.7,4.1,-45.1,-8.4,-27.8,-2.0,-44.1,-46.7,-29.6,9.5,-51.5,-2.3,-8.7,-13.3,-23.9,8.9
2020-08,-27.3,-10.3,-5.4,-15.2,-5.6,-25.7,-24.7,-20.2,-25.0,-22.8,10.2,-16.1,-12.6,-3.4,-42.2,-9.6,-8.7,0.3,-41.1,-33.7,-19.3,13.5,-37.7,-0.6,1.5,-15.3,-35.7,7.5
2020-09,-15.7,-7.1,1.7,-15.8,-2.9,-33.8,-14.1,-19.4,-20.1,-30.0,10.1,-11.3,-13.4,-5.0,-34.6,-4.2,0.7,2.3,-36.6,-35.9,-17.2,12.9,-28.5,8.6,-14.3,-11.1,-21.0,1.9
2020-10,-14.5,-9.6,-2.3,-16.9,-5.2,-14.2,5.2,-5.7,-19.0,-19.4,7.9,-9.9,-13.9,-7.5,-29.9,-7.3,6.2,4.9,-27.1,-22.4,-11.6,6.5,-19.1,4.5,-4.0,-11.7,-22.3,8.7
2020-11,-19.7,-11.2,-5.3,-17.0,-5.6,-38.6,-7.0,-18.3,-22.7,-30.1,9.4,-9.7,-10.6,-7.0,-28.9,-7.3,2.2,3.3,-29.2,-24.4,-18.9,-4.0,-28.3,0.7,-0.1,-10.9,-20.0,10.4
2020-12,-14.0,-9.8,-4.3,-15.4,-6.3,-31.1,-27.2,-24.5,-21.6,-24.9,15.3,-5.4,-5.3,-6.6,-25.7,3.0,1.7,9.6,-22.8,-33.0,-19.4,8.0,-33.3,11.8,0.5,-5.3,-6.4,8.8
2021-01,-11.3,-9.9,-3.7,-16.1,-2.9,-33.4,-35.4,-24.4,-23.2,-19.1,4.3,-4.8,-6.5,-10.7,-25.0,-0.1,3.3,11.5,-22.1,-17.8,-9.3,6.6,-16.8,7.4,6.6,-6.2,-9.5,7.9
2021-02,-9.5,-6.3,1.8,-14.5,-0.8,-28.0,-25.1,-19.3,-14.0,-21.6,4.9,-4.1,-4.1,-5.1,-19.6,2.3,9.1,12.9,-18.5,-24.8,-9.9,15.8,-20.6,15.3,-7.3,-6.2,-6.2,7.7
